t_s,df_hz
1.24,-0.05948305059033935
1.25,-0.058828465478265986
1.26,-0.05817781014366352
1.27,-0.057535678343496904
1.28,-0.05690633806615232
1.29,-0.05629369953064608
1.3,-0.05570128663084267
1.31,-0.055132230551371966
1.32,-0.05458924933388577
1.33,-0.05407464199875981
1.34,-0.053590289257034386
1.35,-0.053137650947683066
1.36,-0.05271777959040558
1.37,-0.052331329112354046
1.38,-0.05197857091893683
1.39,-0.0516594133811267
1.4,-0.051373424707935864
1.41,-0.05111985664080083
1.42,-0.05089767223136706
1.43,-0.05070557271348564
1.44,-0.05054202863229211
1.45,-0.050405307084468054
1.46,-0.05029350238387983
1.47,-0.05020456950674887
1.48,-0.05013634418074851
1.49,-0.05008657883016358
1.5,-0.050052965412342144
1.51,-0.05003316643383111
1.52,-0.05002482725895204
1.53,-0.050025607959283465
1.54,-0.05003320549990619
1.55,-0.05004536223267243
1.56,-0.050059891674467186
1.57,-0.05007468873298646
1.58,-0.050087743606842684
1.59,-0.050097157519654135
1.6,-0.05010114550518129
1.61,-0.05009804936848585
1.62,-0.0500863417159832
1.63,-0.05006463310579857
1.64,-0.05003167383312014
1.65,-0.0499863583729525
1.66,-0.0499277251113271
1.67,-0.04985495675722161
1.68,-0.04976737971958651
1.69,-0.04966446223244856
1.7,-0.049545812048934594
1.71,-0.049411172543030235
1.72,-0.04926041840432248
1.73,-0.049093551182822846
1.74,-0.04891069366762111
1.75,-0.048712084052042276
1.76,-0.048498069389044565
1.77,-0.048269098372231624
1.78,-0.04802571502770961
1.79,-0.04776855042703016
1.8,-0.047498314873463454
1.81,-0.04721579057282415
1.82,-0.04692182344643594
1.83,-0.04661731323282988
1.84,-0.04630320761597996
1.85,-0.04598049256927418
1.86,-0.0456501840051362
1.87,-0.04531332087150427
1.88,-0.044970954818268426
1.89,-0.044624145060913833
1.9,-0.04427394905824974
1.91,-0.043921414957927014
1.92,-0.04356757625677792
1.93,-0.04321344330197177
1.94,-0.04285999844042674
1.95,-0.04250818871848754
1.96,-0.042158921108719924
1.97,-0.041813057729238
1.98,-0.04147141127837273
1.99,-0.04113474104174495
2.0,-0.040803747715625574
2.01,-0.040479073326847
2.02,-0.04016129635560106
2.03,-0.03985093128081163
2.04,-0.0395484257116621
2.05,-0.039254160928357235
2.06,-0.0389684505689243
2.07,-0.038691541080910906
2.08,-0.03842361222271926
2.09,-0.03816477808882163
2.1,-0.03791508872991408
2.11,-0.03767453202778888
2.12,-0.03744303601356498
2.13,-0.03722047163923748
2.14,-0.03700665575848009
2.15,-0.03680135443097682
2.16,-0.0366042866423408
2.17,-0.03641512832965376
2.18,-0.0362335161480246
2.19,-0.03605905161813627
2.2,-0.03589130622541055
2.21,-0.03572982489782029
2.22,-0.0355741312897721
2.23,-0.03542373183528546
2.24,-0.03527812086835316
2.25,-0.035136784185687955
2.26,-0.03499920467871372
2.27,-0.03486486559089163
2.28,-0.034733254968284374
2.29,-0.03460386955744903
2.3,-0.03447621864869779
2.31,-0.034349828288409795
2.32,-0.03422424307745481
2.33,-0.03409903035373233
2.34,-0.033973782530388644
2.35,-0.033848119639862465
2.36,-0.0337216911825488
2.37,-0.03359417857212024
2.38,-0.03346529571752758
2.39,-0.03333479083396305
2.4,-0.03320244708280161
2.41,-0.033068082940818325
2.42,-0.03293155252656576
2.43,-0.032792745430232216
2.44,-0.03265158634317702
2.45,-0.03250803416849149
2.46,-0.03236208120665216
2.47,-0.03221375181804772
2.48,-0.03206310098785848
2.49,-0.03191021263129068
2.5,-0.031755197692079996
2.51,-0.03159819206539876
2.52,-0.03143935454968135
2.53,-0.03127886418741055
2.54,-0.031116918211305543
2.55,-0.03095372942919383
2.56,-0.030789523588363742
2.57,-0.030624536997432096
2.58,-0.030459013688775155
2.59,-0.030293203219458095
2.6,-0.030127358068854904
2.61,-0.029961730863910074
2.62,-0.029796572687067632
2.63,-0.029632130354838363
2.64,-0.02946864453296849
2.65,-0.029306347690528013
2.66,-0.02914546229443664
2.67,-0.02898619917212354
2.68,-0.028828755974191246
2.69,-0.028673315940935844
2.7,-0.028520046800307626
2.71,-0.028369099572059537
2.72,-0.02822060823304651
2.73,-0.02807468889111111
2.74,-0.027931439455395432
2.75,-0.027790939504783622
2.76,-0.02765325024572786
2.77,-0.027518414690342576
2.78,-0.027386457990708407
2.79,-0.027257387919264704
2.8,-0.02713119549718534
2.81,-0.0270078557584009
2.82,-0.02688732868101043
2.83,-0.02676956008442907
2.84,-0.026654482804848566
2.85,-0.026542017789056824
2.86,-0.026432075386946665
2.87,-0.02632455658624543
2.88,-0.026219354355005876
2.89,-0.026116354975425457
2.9,-0.026015439440667813
2.91,-0.025916484626079647
2.92,-0.025819364861019902
2.93,-0.025723953126741844
2.94,-0.025630122228380642
2.95,-0.02553774615275115
2.96,-0.025446701069057696
2.97,-0.025356866544417028
2.98,-0.02526812640565952
2.99,-0.025180369784327975
3.0,-0.025093491830778848
3.01,-0.02500739453115849
3.02,-0.024921987280205837
3.03,-0.02483718744742413
3.04,-0.02475292082642406
3.05,-0.024669121848035925
3.06,-0.024585734058305695
3.07,-0.024502709984436696
3.08,-0.024420011332246312
3.09,-0.024337608876026352
3.1,-0.024255482318349342
3.11,-0.02417362009812515
3.12,-0.02409201905120445
3.13,-0.024010684048294987
3.14,-0.023929627560336234
3.15,-0.023848869153550813
3.16,-0.02376843495887645
3.17,-0.023688357071365015
3.18,-0.023608672930445725
3.19,-0.023529424673086212
3.2,-0.02345065845494519
3.21,-0.023372423782222002
3.22,-0.023294772783893667
3.23,-0.02321775962263898
3.24,-0.02314143970182268
3.25,-0.02306586906406246
3.26,-0.022991103750411798
3.27,-0.022917199178592935
3.28,-0.02284420953674844
3.29,-0.022772187359046035
3.3,-0.022701182837805815
3.31,-0.02263124347491377
3.32,-0.02256241368178042
3.33,-0.022494734344799837
3.34,-0.02242824257248922
3.35,-0.02236297138530276
3.36,-0.022298949550948605
3.37,-0.022236201379947338
3.38,-0.02217474664103621
3.39,-0.022114600514810148
3.4,-0.022055773555843306
3.41,-0.021998271745427202
3.42,-0.02194209657475406
3.43,-0.021887245167191358
3.44,-0.021833710437873907
3.45,-0.021781481293791136
3.46,-0.02173054287348671
3.47,-0.021680876762978574
3.48,-0.02163246133984384
3.49,-0.021585272044529372
3.5,-0.021539281665455434
3.51,-0.021494460753559506
3.52,-0.021450777877570708
3.53,-0.021408200018838162
3.54,-0.02136669292424189
3.55,-0.021326221416526705
3.56,-0.02128674973486745
3.57,-0.021248241912895476
3.58,-0.021210662059936606
3.59,-0.02117397462405283
3.6,-0.021138144772727147
3.61,-0.02110313860944072
3.62,-0.021068923365764967
3.63,-0.021035467734028746
3.64,-0.02100274200938097
3.65,-0.02097071821749569
3.66,-0.020939370363190046
3.67,-0.02090867448906527
3.68,-0.020878608764832298
3.69,-0.02084915359936965
3.7,-0.020820291667570937
3.71,-0.02079200789983015
3.72,-0.020764289532226
3.73,-0.02073712604557166
3.74,-0.020710509115373768
3.75,-0.020684432556894058
3.76,-0.02065889223363789
3.77,-0.02063388594463225
3.78,-0.02060941331555274
3.79,-0.020585475660040584
3.8,-0.02056207583673621
3.81,-0.020539218091677077
3.82,-0.020516907910511997
3.83,-0.020495151835116802
3.84,-0.02047395729942014
3.85,-0.020453332475058664
3.86,-0.02043328606837834
3.87,-0.020413827186083245
3.88,-0.020394965143141222
3.89,-0.02037670930991045
3.9,-0.0203590689783762
3.91,-0.020342053183221093
3.92,-0.02032567059035432
3.93,-0.02030992936598798
3.94,-0.02029483705004728
3.95,-0.02028040046499241
3.96,-0.020266625622025084
3.97,-0.020253517634007505
3.98,-0.020241080655046886
3.99,-0.020229317832414603
4.0,-0.02021823125378776
4.01,-0.020207821929196186
4.02,-0.020198089771034163
4.03,-0.020189033593920148
4.04,-0.020180651117848194
4.05,-0.020172938993985583
4.06,-0.020165892833498223
4.07,-0.02015950723496832
4.08,-0.020153775854473914
4.09,-0.020148691432431958
4.1,-0.02014424588444626
4.11,-0.020140430355315896
4.12,-0.020137235281403335
4.13,-0.020134650499537013
4.14,-0.02013266528446576
4.15,-0.02013126847920023
4.16,-0.020130448527536204
4.17,-0.020130193603876943
4.18,-0.02013049167246251
4.19,-0.020131330556166525
4.2,-0.020132698052792018
4.21,-0.020134581972575172
4.22,-0.020136970232755874
4.23,-0.020139850930599276
4.24,-0.020143212373123883
4.25,-0.02014704318483975
4.26,-0.02015133231164112
4.27,-0.020156069104190908
4.28,-0.02016124334699706
4.29,-0.02016684527414859
4.3,-0.020172865633007752
4.31,-0.020179295673632056
4.32,-0.020186127183588136
4.33,-0.020193352491961674
4.34,-0.02020096447935107
4.35,-0.02020895655675301
4.36,-0.02021732268681195
4.37,-0.020226057343636993
4.38,-0.02023515551664063
4.39,-0.02024461267759375
4.4,-0.02025442475888597
4.41,-0.020264588127023985
4.42,-0.020275099543987932
4.43,-0.02028595614416011
4.44,-0.020297155385544913
4.45,-0.020308695022114655
4.46,-0.0203205730593681
4.47,-0.02033278771650744
4.48,-0.020345337387803367
4.49,-0.02035822060001109
4.5,-0.020371435978773823
4.51,-0.020384982205144814
4.52,-0.02039885798247019
4.53,-0.020413062002704877
4.54,-0.02042759290958757
4.55,-0.020442449273978928
4.56,-0.020457629559755868
4.57,-0.02047313210266015
4.58,-0.020488955087409444
4.59,-0.020505096524231756
4.6,-0.02052155423927699
4.61,-0.020538325851669814
4.62,-0.020555408773557802
4.63,-0.020572800192133225
4.64,-0.020590497069120972
4.65,-0.020608496144689632
4.66,-0.02062679392523558
4.67,-0.02064538670264848
4.68,-0.020664270545458534
4.69,-0.02068344131402381
4.7,-0.020702894673663274
4.71,-0.02072262610081015
4.72,-0.020742630899050568
4.73,-0.02076290421765097
4.74,-0.020783441060647962
4.75,-0.020804236307168232
4.76,-0.020825284739688397
4.77,-0.020846581041983465
4.78,-0.02086811984228526
4.79,-0.02088989571065196
4.8,-0.020911903188587738
4.81,-0.020934136811111254
4.82,-0.02095659111793502
4.83,-0.02097926067173346
4.84,-0.02100214007452464
4.85,-0.021025223993148958
4.86,-0.021048507158621367
4.87,-0.02107198439205355
4.88,-0.021095650607402375
4.89,-0.021119500825800223
4.9,-0.021143530194387535
4.91,-0.02116773397473603
4.92,-0.021192107571438534
4.93,-0.02121664651851126
4.94,-0.02124134649355621
4.95,-0.021266203315334003
4.96,-0.021291212953890734
4.97,-0.021316371516040745
4.98,-0.021341675252533075
4.99,-0.02136712055478284
5.0,-0.021392703951104736
5.01,-0.021418422097674816
5.02,-0.02144427177504304
5.03,-0.021470249887612872
5.04,-0.02149635344551742
5.05,-0.02152257956338839
5.06,-0.021548925451896156
5.07,-0.021575388409050992
5.08,-0.02160196580815165
5.09,-0.021628655090478528
5.1,-0.0216554537611312
5.11,-0.02168235937113665
5.12,-0.02170936951458427
5.13,-0.021736481817169164
5.14,-0.021763693933207186
5.15,-0.0217910035297421
5.16,-0.02181840828309425
5.17,-0.021845905876110162
5.18,-0.02187349398345423
5.19,-0.02190117027096191
5.2,-0.021928932390389233
5.21,-0.021956777975225827
5.22,-0.0219847046338646
5.23,-0.02201270994803802
5.24,-0.022040791475410125
5.25,-0.022068946739019324
5.26,-0.022097173230834898
5.27,-0.022125468415522036
5.28,-0.022153829722133617
5.29,-0.022182254550580066
5.3,-0.022210740271128272
5.31,-0.02223928422748486
5.32,-0.022267883739589347
5.33,-0.022296536101514126
5.34,-0.022325238593816233
5.35,-0.022353988476982174
5.36,-0.022382783001068753
5.37,-0.0224116194077261
5.38,-0.02244049493547299
5.39,-0.022469406824407675
5.4,-0.02249835231535383
5.41,-0.022527328663644357
5.42,-0.02255633313297251
5.43,-0.022585363005785068
5.44,-0.022614415585205508
5.45,-0.0226434882000761
5.46,-0.02267257820905595
5.47,-0.022701682999260425
5.48,-0.022730799998452057
5.49,-0.022759926667980962
5.5,-0.022789060511464024
5.51,-0.022818199075090445
5.52,-0.022847339950644387
5.53,-0.022876480777486084
5.54,-0.022905619240956368
5.55,-0.0229347530748787
5.56,-0.02296388006621744
5.57,-0.022992998048168938
5.58,-0.023022104904620873
5.59,-0.023051198569544285
5.6,-0.023080277026838115
5.61,-0.023109338305927877
5.62,-0.02313838048739749
5.63,-0.023167401694415588
5.64,-0.023196400095727616
5.65,-0.023225373902597088
5.66,-0.023254321367776554
5.67,-0.02328324078388182
5.68,-0.023312130478376124
5.69,-0.023340988817231012
5.7,-0.023369814196525906
5.71,-0.023398605044148
5.72,-0.023427359816413505
5.73,-0.0234560769966324
5.74,-0.023484755093263334
5.75,-0.023513392635270497
5.76,-0.023541988175284523
5.77,-0.023570540282122573
5.78,-0.023599047542506947
5.79,-0.023627508558633874
5.8,-0.023655921945915006
5.81,-0.0236842863349296
5.82,-0.02371260036516282
5.83,-0.02374086268745039
5.84,-0.02376907196226004
5.85,-0.023797226858186186
5.86,-0.02382532605430133
5.87,-0.023853368235453264
5.88,-0.023881352094037182
5.89,-0.023909276332220116
5.9,-0.0239371396574785
5.91,-0.023964940785682023
5.92,-0.023992678439994503
5.93,-0.02402035135381859
5.94,-0.024047958267244467
5.95,-0.024075497930083446
5.96,-0.024102969103508204
5.97,-0.024130370557626665
5.98,-0.02415770107455673
5.99,-0.02418495944792744
6.0,-0.02421214448625604
6.01,-0.024239255009837018
6.02,-0.024266289854014994
6.03,-0.024293247870951613
6.04,-0.024320127927499224
6.05,-0.02434692890820225
6.06,-0.024373649714805122
6.07,-0.02440028926941588
6.08,-0.024426846511029512
6.09,-0.024453320400690676
6.1,-0.0244797099183613
6.11,-0.02450601406524729
6.12,-0.024532231863957345
6.13,-0.024558362358449336
6.14,-0.02458440461545145
6.15,-0.02461035772343869
6.16,-0.02463622079285689
6.17,-0.024661992956833172
6.18,-0.024687673370343985
6.19,-0.02471326121202666
6.2,-0.02473875568128881
6.21,-0.024764155999832706
6.22,-0.024789461411178115
6.23,-0.024814671180545207
6.24,-0.024839784593139402
6.25,-0.024864800956267995
6.26,-0.024889719596169466
6.27,-0.024914539859066307
6.28,-0.024939261110432154
6.29,-0.024963882733952454
6.3,-0.024988404132577222
6.31,-0.025012824725596332
6.32,-0.025037143949599244
6.33,-0.025061361257688396
6.34,-0.025085476118447244
6.35,-0.02510948801655937
6.36,-0.025133396450663873
6.37,-0.025157200933734455
6.38,-0.02518090099281443
6.39,-0.025204496168001803
6.4,-0.025227986011845432
6.41,-0.02525137009017632
6.42,-0.02527464797989016
6.43,-0.025297819269819485
6.44,-0.025320883560134136
6.45,-0.02534384046176914
6.46,-0.025366689596969832
6.47,-0.025389430597760543
6.48,-0.025412063107323225
6.49,-0.025434586778279124
6.5,-0.025457001273567544
6.51,-0.025479306266060146
6.52,-0.02550150143828726
6.53,-0.02552358648327097
6.54,-0.025545561103199135
6.55,-0.025567425010245216
6.56,-0.02558917792646131
6.57,-0.025610819583625224
6.58,-0.025632349723832992
6.59,-0.025653768098653298
6.6,-0.025675074470339457
6.61,-0.02569626861079053
6.62,-0.025717350302257358
6.63,-0.02573831933738905
6.64,-0.025759175519099814
6.65,-0.0257799186611223
6.66,-0.025800548587507015
6.67,-0.025821065132949742
6.68,-0.025841468142917413
6.69,-0.025861757473568628
6.7,-0.02588193299202638
6.71,-0.025901994576125225
6.72,-0.025921942114471016
6.73,-0.02594177550683405
6.74,-0.025961494663509582
6.75,-0.025981099505744027
6.76,-0.026000589965555133
6.77,-0.026019965985645543
6.78,-0.02603922751942915
6.79,-0.026058374530791604
6.8,-0.026077406994183313
6.81,-0.026096324894333032
6.82,-0.026115128226168093
6.83,-0.026133816994774222
6.84,-0.026152391215016065
6.85,-0.026170850911696793
6.86,-0.02618919611914547
6.87,-0.026207426881136486
6.88,-0.026225543250637202
6.89,-0.02624354528974081
6.9,-0.026261433069406453
6.91,-0.02627920666910685
6.92,-0.02629686617698082
6.93,-0.026314411689453712
6.94,-0.026331843310824686
6.95,-0.026349161153472966
6.96,-0.026366365337431797
6.97,-0.026383455990274453
6.98,-0.026400433246695797
6.99,-0.026417297248837693
7.0,-0.026434048145596373
7.01,-0.02645068609275619
7.02,-0.026467211252762544
7.03,-0.026483623794549178
7.04,-0.02649992389344422
7.05,-0.02651611173077142
7.06,-0.026532187494282503
7.07,-0.026548151377331283
7.08,-0.02656400357934682
7.09,-0.026579744305473472
7.1,-0.026595373766457864
7.11,-0.026610892178688287
7.12,-0.026626299763663007
7.13,-0.026641596748761733
7.14,-0.02665678336621358
7.15,-0.026671859853770193
7.16,-0.026686826454292312
7.17,-0.0267016834157828
7.18,-0.026716430991081386
7.19,-0.026731069438303126
7.2,-0.0267455990204058
7.21,-0.026760020005449907
7.22,-0.026774332665792485
7.23,-0.02678853727924628
7.24,-0.026802634128126602
7.25,-0.026816623499312485
7.26,-0.026830505684638593
7.27,-0.02684428098066235
7.28,-0.02685794968801814
7.29,-0.026871512112362987
7.3,-0.026884968563883452
7.31,-0.02689831935669628
7.32,-0.026911564809821095
7.33,-0.026924705246414153
7.34,-0.02693774099415437
7.35,-0.026950672384325206
7.36,-0.02696349975295217
7.37,-0.026976223440118
7.38,-0.02698884378940243
7.39,-0.027001361148868218
7.4,-0.02701377587035543
7.41,-0.027026088309313665
7.42,-0.02703829882495063
7.43,-0.027050407780257076
7.44,-0.02706241554184048
7.45,-0.027074322479313278
7.46,-0.027086128966184328
7.47,-0.027097835379126852
7.48,-0.027109442098084136
7.49,-0.02712094950568491
7.5,-0.0271323579883209
7.51,-0.02714366793462201
7.52,-0.02715487973655575
7.53,-0.027165993788714007
7.54,-0.027177010488439856
7.55,-0.027187930235786997
7.56,-0.027198753432768463
7.57,-0.027209480484634115
7.58,-0.027220111798238977
7.59,-0.02723064778318306
7.6,-0.02724108885115088
7.61,-0.027251435416152058
7.62,-0.02726168789355489
7.63,-0.027271846701352274
7.64,-0.027281912259442365
7.65,-0.027291884988908693
7.66,-0.02730176531317995
7.67,-0.02731155365729012
7.68,-0.027321250447817996
7.69,-0.027330856112688852
7.7,-0.02734037108167264
7.71,-0.02734979578611135
7.72,-0.027359130658006613
7.73,-0.02736837613146488
7.74,-0.02737753264180504
7.75,-0.027386600624925348
7.76,-0.027395580518602778
7.77,-0.02740447276166685
7.78,-0.0274132777937255
7.79,-0.027421996055507318
7.8,-0.02743062798898543
7.81,-0.027439174037179107
7.82,-0.027447634643314088
7.83,-0.027456010252214818
7.84,-0.027464301309452013
7.85,-0.027472508261035214
7.86,-0.027480631553874455
7.87,-0.02748867163579825
7.88,-0.027496628955287653
7.89,-0.027504503960917925
7.9,-0.027512297102502477
7.91,-0.027520008830361316
7.92,-0.02752763959464114
7.93,-0.02753518984668784
7.94,-0.02754266003824017
7.95,-0.02755005062081014
7.96,-0.027557362046796305
7.97,-0.027564594768823204
7.98,-0.02757174923993518
7.99,-0.027578825912710363
8.0,-0.027585825240632616
8.01,-0.027592747677305865
8.02,-0.027599593675714473
8.03,-0.027606363689642005
8.04,-0.027613058172639118
8.05,-0.02761967757849603
8.06,-0.027626222360143844
8.07,-0.0276326929711863
8.08,-0.027639089865107228
8.09,-0.027645413494378022
8.1,-0.027651664312082713
8.11,-0.027657842770792904
8.12,-0.027663949322725992
8.13,-0.027669984419514616
8.14,-0.027675948512797095
8.15,-0.027681842053892396
8.16,-0.02768766549289349
8.17,-0.027693419280120164
8.18,-0.027699103865419013
8.19,-0.027704719697324343
8.2,-0.02771026722450373
8.21,-0.027715746894659013
8.22,-0.027721159155191796
8.23,-0.027726504452005373
8.24,-0.0277317832310094
8.25,-0.0277369959373876
8.26,-0.027742143014738103
8.27,-0.0277472249066259
8.28,-0.027752242055496885
8.29,-0.027757194903163696
8.3,-0.02776208388980096
8.31,-0.02776690945546299
8.32,-0.02777167203905138
8.33,-0.0277763720780163
8.34,-0.02778101000936108
8.35,-0.027785586269036794
8.36,-0.02779010129155495
8.37,-0.027794555510555617
8.38,-0.0277989493588389
8.39,-0.027803283267658824
8.4,-0.027807557667271613
8.41,-0.027811772987199605
8.42,-0.027815929654973762
8.43,-0.027820028097578945
8.44,-0.027824068740840743
8.45,-0.027828052008646333
8.46,-0.027831978324303577
8.47,-0.027835848109907278
8.48,-0.02783966178550803
8.49,-0.02784341977077646
8.5,-0.02784712248319796
8.51,-0.027850770339552147
8.52,-0.027854363755093273
8.53,-0.027857903143789203
8.54,-0.027861388917750335
8.55,-0.02786482148838046
8.56,-0.02786820126493144
8.57,-0.02787152865576322
8.58,-0.027874804067849354
8.59,-0.027878027905999185
8.6,-0.027881200574342437
8.61,-0.027884322474976405
8.62,-0.02788739400872072
8.63,-0.027890415574881474
8.64,-0.02789338757097398
8.65,-0.027896310393267277
8.66,-0.027899184436564993
8.67,-0.02790201009339279
8.68,-0.02790478775537022
8.69,-0.027907517812537804
8.7,-0.02791020065259855
8.71,-0.02791283666252229
8.72,-0.027915426226760992
8.73,-0.027917969728793946
8.74,-0.02792046755034879
8.75,-0.027922920070967784
8.76,-0.02792532766898127
8.77,-0.027927690720947623
8.78,-0.027930009601765966
8.79,-0.027932284684184752
8.8,-0.027934516339952326
8.81,-0.02793670493824643
8.82,-0.02793885084714536
8.83,-0.02794095443294871
8.84,-0.02794301605961829
8.85,-0.027945036090149755
8.86,-0.027947014884934347
8.87,-0.027948952803197348
8.88,-0.0279508502023857
8.89,-0.027952707437541434
8.9,-0.027954524862727412
8.91,-0.02795630282938867
8.92,-0.02795804168774443
8.93,-0.027959741786255397
8.94,-0.02796140347086427
8.95,-0.02796302708656123
8.96,-0.027964612975804836
8.97,-0.02796616147960204
8.98,-0.02796767293726723
8.99,-0.027969147685670655
9.0,-0.02797058606064946
9.01,-0.02797198839533019
9.02,-0.0279733550216931
9.03,-0.027974686269760452
9.04,-0.02797598246720953
9.05,-0.027977243940491947
9.06,-0.02797847101390748
9.07,-0.027979664009791468
9.08,-0.027980823248999448
9.09,-0.02798194905000316
9.1,-0.02798304173001492
9.11,-0.027984101603815408
9.12,-0.02798512898469362
9.13,-0.027986124184199747
9.14,-0.027987087511425944
9.15,-0.027988019274318644
9.16,-0.02798891977843926
9.17,-0.027989789327697703
9.18,-0.027990628224358202
9.19,-0.027991436768246947
9.2,-0.027992215257944632
9.21,-0.027992963989893243
9.22,-0.02799368325859036
9.23,-0.02799437335698728
9.24,-0.027995034575731232
9.25,-0.027995667204030326
9.26,-0.02799627152917379
9.27,-0.027996847836280002
9.28,-0.02799739640916122
9.29,-0.027997917529145155
9.3,-0.027998411476307324
9.31,-0.02799887852849784
9.32,-0.027999318961868875
9.33,-0.02799973305090024
9.34,-0.028000121067780163
9.35,-0.02800048328327833
9.36,-0.028000819966412165
9.37,-0.028001131383874382
9.38,-0.028001417801105502
9.39,-0.028001679481154618
9.4,-0.028001916685798278
9.41,-0.028002129674827944
9.42,-0.02800231870594398
9.43,-0.02800248403558026
9.44,-0.028002625917746677
9.45,-0.028002744605180336
9.46,-0.028002840348779957
9.47,-0.028002913397186257
9.48,-0.028002963997940444
9.49,-0.028002992396172627
9.5,-0.028002998835673937
9.51,-0.02800298355849012
9.52,-0.028002946804488834
9.53,-0.028002888812245354
9.54,-0.028002809818389592
9.55,-0.02800271005768685
9.56,-0.028002589763543036
9.57,-0.028002449167119407
9.58,-0.028002288498391502
9.59,-0.028002107985136488
9.6,-0.02800190785372611
9.61,-0.028001688328880038
9.62,-0.028001449633253035
9.63,-0.028001191988200877
9.64,-0.0280009156131605
9.65,-0.02800062072589758
9.66,-0.028000307542771614
9.67,-0.027999976278017508
9.68,-0.027999627144624364
9.69,-0.027999260353762448
9.7,-0.02799887611484405
9.71,-0.027998474635955457
9.72,-0.027998056123124566
9.73,-0.027997620781173904
9.74,-0.02799716881295378
9.75,-0.027996700419936
9.76,-0.02799621580194694
9.77,-0.027995715157267155
9.78,-0.027995198682412643
9.79,-0.027994666572293526
9.8,-0.027994119020587748
9.81,-0.027993556218987994
9.82,-0.027992978357894965
9.83,-0.02799238562619698
9.84,-0.027991778210910652
9.85,-0.027991156297920188
9.86,-0.027990520071184456
9.87,-0.027989869713450282
9.88,-0.027989205405892344
9.89,-0.027988527328052813
9.9,-0.027987835658115703
9.91,-0.027987130572519302
9.92,-0.027986412246529632
9.93,-0.027985680853900574
