t_s,delta_p_pu,p_abs_pu,p_initial_pu,delta_q_pu,delta_q_injection_pu,q_abs_pu,q_injection_abs_pu,q_initial_pu,delta_q_absorbed_pu,q_absorbed_abs_pu,asset_type,device_name,p_source,q_source
0.18,-2.3092638912204633e-15,5.6000000000086825,5.600000000008685,-2.2204460493572747e-17,-2.2204460493572747e-17,0.9129880290460655,0.9129880290460655,0.9129880290460656,2.2204460493572747e-17,-0.9129880290460655,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.19,-3.907985046681103e-15,5.600000000008681,5.600000000008685,2.864375403533732e-15,2.864375403533732e-15,0.9129880290460684,0.9129880290460684,0.9129880290460656,-2.864375403533732e-15,-0.9129880290460684,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.2,-5.329070518200751e-15,5.60000000000868,5.600000000008685,-1.2212453270876722e-15,-1.2212453270876722e-15,0.9129880290460644,0.9129880290460644,0.9129880290460656,1.2212453270876722e-15,-0.9129880290460644,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.21,5.107874515242678,10.707874515251362,5.600000000008685,11.900747326631894,11.900747326631894,12.81373535567796,12.81373535567796,0.9129880290460656,-11.900747326631894,-12.81373535567796,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.22,1.8807610644895074,7.480761064498193,5.600000000008685,7.47809985043206,7.47809985043206,8.391087879478127,8.391087879478127,0.9129880290460656,-7.47809985043206,-8.391087879478127,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.23,2.786229520852199,8.386229520860883,5.600000000008685,8.54423879457202,8.54423879457202,9.457226823618086,9.457226823618086,0.9129880290460656,-8.54423879457202,-9.457226823618086,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.24,2.2781794111638414,7.8781794111725265,5.600000000008685,8.215003497197344,8.215003497197344,9.12799152624341,9.12799152624341,0.9129880290460656,-8.215003497197344,-9.12799152624341,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.25,2.2896240398330336,7.889624039841719,5.600000000008685,8.221833140730471,8.221833140730471,9.134821169776536,9.134821169776536,0.9129880290460656,-8.221833140730471,-9.134821169776536,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.26,2.146520815271072,7.746520815279757,5.600000000008685,8.191491552448959,8.191491552448959,9.104479581495024,9.104479581495024,0.9129880290460656,-8.191491552448959,-9.104479581495024,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.27,2.0435089421042405,7.643508942112925,5.600000000008685,8.113340126780265,8.113340126780265,9.026328155826329,9.026328155826329,0.9129880290460656,-8.113340126780265,-9.026328155826329,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.28,1.9398488240854417,7.539848824094127,5.600000000008685,8.093954414838024,8.093954414838024,9.006942443884089,9.006942443884089,0.9129880290460656,-8.093954414838024,-9.006942443884089,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.29,1.827679887615316,7.427679887624002,5.600000000008685,8.043332959276954,8.043332959276954,8.95632098832302,8.95632098832302,0.9129880290460656,-8.043332959276954,-8.95632098832302,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.3,1.7195505605824228,7.319550560591108,5.600000000008685,8.01568915594598,8.01568915594598,8.928677184992045,8.928677184992045,0.9129880290460656,-8.01568915594598,-8.928677184992045,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.31,-2.3476434147056935,3.252356585302992,5.600000000008685,-1.839987670937349,-1.839987670937349,-0.9269996418912834,-0.9269996418912834,0.9129880290460656,1.839987670937349,0.9269996418912834,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.32,-0.4662850885047558,5.13371491150393,5.600000000008685,0.333815273734813,0.333815273734813,1.2468033027808785,1.2468033027808785,0.9129880290460656,-0.333815273734813,-1.2468033027808785,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.33,-1.5873405471419788,4.012659452866706,5.600000000008685,-0.9604052925206438,-0.9604052925206438,-0.04741726347457824,-0.04741726347457824,0.9129880290460656,0.9604052925206438,0.04741726347457824,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.34,-1.06340836514408,4.536591634864605,5.600000000008685,-0.49467500657340424,-0.49467500657340424,0.41831302247266133,0.41831302247266133,0.9129880290460656,0.49467500657340424,-0.41831302247266133,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.35,-1.3469973371286383,4.253002662880046,5.600000000008685,-0.7779343903740447,-0.7779343903740447,0.1350536386720209,0.1350536386720209,0.9129880290460656,0.7779343903740447,-0.1350536386720209,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.36,-1.2802799197012094,4.319720080307476,5.600000000008685,-0.7359566791155728,-0.7359566791155728,0.17703134993049274,0.17703134993049274,0.9129880290460656,0.7359566791155728,-0.17703134993049274,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.37,-1.3336094042967486,4.266390595711937,5.600000000008685,-0.7981602191206334,-0.7981602191206334,0.11482780992543226,0.11482780992543226,0.9129880290460656,0.7981602191206334,-0.11482780992543226,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.38,-1.2990298219863816,4.300970178022304,5.600000000008685,-0.8259121931216699,-0.8259121931216699,0.08707583592439576,0.08707583592439576,0.9129880290460656,0.8259121931216699,-0.08707583592439576,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.39,-1.2781235980086985,4.321876401999987,5.600000000008685,-0.8690362284363093,-0.8690362284363093,0.04395180060975633,0.04395180060975633,0.9129880290460656,0.8690362284363093,-0.04395180060975633,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.4,-1.225263094739596,4.374736905269089,5.600000000008685,-0.9064920680838817,-0.9064920680838817,0.006495960962183862,0.006495960962183862,0.9129880290460656,0.9064920680838817,-0.006495960962183862,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.41,-1.1624497055561316,4.437550294452554,5.600000000008685,-0.9445892504722383,-0.9445892504722383,-0.031601221426172735,-0.031601221426172735,0.9129880290460656,0.9445892504722383,0.031601221426172735,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.42,-1.0832381772566477,4.516761822752037,5.600000000008685,-0.9811474793555746,-0.9811474793555746,-0.06815945030950893,-0.06815945030950893,0.9129880290460656,0.9811474793555746,0.06815945030950893,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.43,-0.9932275220713548,4.606772477937331,5.600000000008685,-1.0156237682517049,-1.0156237682517049,-0.10263573920563937,-0.10263573920563937,0.9129880290460656,1.0156237682517049,0.10263573920563937,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.44,-0.8929403587545715,4.707059641254114,5.600000000008685,-1.0477563868906004,-1.0477563868906004,-0.13476835784453456,-0.13476835784453456,0.9129880290460656,1.0477563868906004,0.13476835784453456,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.45,-0.7849854104569893,4.815014589551696,5.600000000008685,-1.0771435769768487,-1.0771435769768487,-0.16415554793078319,-0.16415554793078319,0.9129880290460656,1.0771435769768487,0.16415554793078319,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.46,-0.6710865140079594,4.9289134860007255,5.600000000008685,-1.1037386263403168,-1.1037386263403168,-0.19075059729425134,-0.19075059729425134,0.9129880290460656,1.1037386263403168,0.19075059729425134,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.47,-0.553184174712132,5.046815825296553,5.600000000008685,-1.1274734749406479,-1.1274734749406479,-0.21448544589458216,-0.21448544589458216,0.9129880290460656,1.1274734749406479,0.21448544589458216,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.48,-0.43300477848763264,5.166995221521053,5.600000000008685,-1.1484450484349302,-1.1484450484349302,-0.23545701938886462,-0.23545701938886462,0.9129880290460656,1.1484450484349302,0.23545701938886462,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.49,-0.3121888168643383,5.287811183144346,5.600000000008685,-1.16678239810864,-1.16678239810864,-0.25379436906257447,-0.25379436906257447,0.9129880290460656,1.16678239810864,0.25379436906257447,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.5,-0.19222484129565331,5.407775158713032,5.600000000008685,-1.1826705309275447,-1.1826705309275447,-0.26968250188147896,-0.26968250188147896,0.9129880290460656,1.1826705309275447,0.26968250188147896,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.51,-0.07445644001871006,5.525543559989975,5.600000000008685,-1.1963158228331163,-1.1963158228331163,-0.28332779378705053,-0.28332779378705053,0.9129880290460656,1.1963158228331163,0.28332779378705053,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.52,0.03993560589780174,5.639935605906487,5.600000000008685,-1.207938494135412,-1.207938494135412,-0.2949504650893465,-0.2949504650893465,0.9129880290460656,1.207938494135412,0.2949504650893465,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.53,0.1499366586550672,5.749936658663753,5.600000000008685,-1.2177615281021807,-1.2177615281021807,-0.30477349905611495,-0.30477349905611495,0.9129880290460656,1.2177615281021807,0.30477349905611495,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.54,0.2547004950162319,5.854700495024916,5.600000000008685,-1.2260069439629946,-1.2260069439629946,-0.3130189149169287,-0.3130189149169287,0.9129880290460656,1.2260069439629946,0.3130189149169287,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.55,0.3535476188014698,5.953547618810155,5.600000000008685,-1.23289115181403,-1.23289115181403,-0.3199031227679646,-0.3199031227679646,0.9129880290460656,1.23289115181403,0.3199031227679646,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.56,0.4459584570667941,6.045958457075479,5.600000000008685,-1.2386242222989,-1.2386242222989,-0.32563619325283416,-0.32563619325283416,0.9129880290460656,1.2386242222989,0.32563619325283416,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.57,0.5315582641329423,6.131558264141628,5.600000000008685,-1.2434128618862483,-1.2434128618862483,-0.3304248328401828,-0.3304248328401828,0.9129880290460656,1.2434128618862483,0.3304248328401828,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.58,0.6101047572499744,6.21010475725866,5.600000000008685,-1.2474565526937582,-1.2474565526937582,-0.3344685236476926,-0.3344685236476926,0.9129880290460656,1.2474565526937582,0.3344685236476926,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.59,0.6814646182589357,6.281464618267621,5.600000000008685,-1.2509493796335684,-1.2509493796335684,-0.33796135058750276,-0.33796135058750276,0.9129880290460656,1.2509493796335684,0.33796135058750276,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.6,0.7455959238962708,6.3455959239049555,5.600000000008685,-1.2540775387814516,-1.2540775387814516,-0.34108950973538604,-0.34108950973538604,0.9129880290460656,1.2540775387814516,0.34108950973538604,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.61,0.802525788073113,6.402525788081798,5.600000000008685,-1.2570163929895355,-1.2570163929895355,-0.34402836394347003,-0.34402836394347003,0.9129880290460656,1.2570163929895355,0.34402836394347003,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.62,0.8523319920143834,6.452331992023069,5.600000000008685,-1.2599260866582285,-1.2599260866582285,-0.34693805761216295,-0.34693805761216295,0.9129880290460656,1.2599260866582285,0.34693805761216295,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.63,0.8951262314676411,6.495126231476327,5.600000000008685,-1.2629490737611053,-1.2629490737611053,-0.34996104471503986,-0.34996104471503986,0.9129880290460656,1.2629490737611053,0.34996104471503986,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.64,0.9310429822571908,6.531042982265876,5.600000000008685,-1.266204360795549,-1.266204360795549,-0.3532163317494833,-0.3532163317494833,0.9129880290460656,1.266204360795549,0.3532163317494833,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.65,0.9602282366168505,6.560228236625536,5.600000000008685,-1.2697859249086285,-1.2697859249086285,-0.356797895862563,-0.356797895862563,0.9129880290460656,1.2697859249086285,0.356797895862563,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.66,0.9828360999359154,6.5828360999446005,5.600000000008685,-1.273760541061903,-1.273760541061903,-0.36077251201583754,-0.36077251201583754,0.9129880290460656,1.273760541061903,0.36077251201583754,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.67,0.9990245686738246,6.599024568682509,5.600000000008685,-1.2781678133622958,-1.2781678133622958,-0.3651797843162301,-0.3651797843162301,0.9129880290460656,1.2781678133622958,0.3651797843162301,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.68,1.0089564399616504,6.608956439970336,5.600000000008685,-1.2830214277222072,-1.2830214277222072,-0.3700333986761418,-0.3700333986761418,0.9129880290460656,1.2830214277222072,0.3700333986761418,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.69,1.01280049549819,6.6128004955068755,5.600000000008685,-1.288311702517907,-1.288311702517907,-0.37532367347184137,-0.37532367347184137,0.9129880290460656,1.288311702517907,0.37532367347184137,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.7,1.0107351109882274,6.610735110996913,5.600000000008685,-1.294009341674806,-1.294009341674806,-0.38102131262874045,-0.38102131262874045,0.9129880290460656,1.294009341674806,0.38102131262874045,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.71,1.0029513904040002,6.602951390412685,5.600000000008685,-1.300069435721948,-1.300069435721948,-0.3870814066758822,-0.3870814066758822,0.9129880290460656,1.300069435721948,0.3870814066758822,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.72,0.9896577950944773,6.589657795103162,5.600000000008685,-1.306435798583302,-1.306435798583302,-0.39344776953723654,-0.39344776953723654,0.9129880290460656,1.306435798583302,0.39344776953723654,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.73,0.97108310877939,6.571083108788075,5.600000000008685,-1.3130451034158972,-1.3130451034158972,-0.40005707436983173,-0.40005707436983173,0.9129880290460656,1.3130451034158972,0.40005707436983173,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.74,0.9474802329702045,6.54748023297889,5.600000000008685,-1.3198307296416552,-1.3198307296416552,-0.40684270059558947,-0.40684270059558947,0.9129880290460656,1.3198307296416552,0.40684270059558947,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.75,0.9191283637699672,6.519128363778652,5.600000000008685,-1.3267260213579026,-1.3267260213579026,-0.413737992311837,-0.413737992311837,0.9129880290460656,1.3267260213579026,0.413737992311837,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.76,0.8863346788671449,6.4863346788758305,5.600000000008685,-1.3336668127383777,-1.3336668127383777,-0.42067878369231204,-0.42067878369231204,0.9129880290460656,1.3336668127383777,0.42067878369231204,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.77,0.8494354164348855,6.4494354164435705,5.600000000008685,-1.3405935214584928,-1.3405935214584928,-0.42760549241242707,-0.42760549241242707,0.9129880290460656,1.3405935214584928,0.42760549241242707,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.78,0.8087949263103761,6.408794926319062,5.600000000008685,-1.3474526378912086,-1.3474526378912086,-0.434464608845143,-0.434464608845143,0.9129880290460656,1.3474526378912086,0.434464608845143,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.79,0.7648050318366151,6.3648050318453,5.600000000008685,-1.3541974431070412,-1.3541974431070412,-0.4412094140609756,-0.4412094140609756,0.9129880290460656,1.3541974431070412,0.4412094140609756,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.8,0.7178825733466218,6.317882573355306,5.600000000008685,-1.3607886263107742,-1.3607886263107742,-0.44780059726470867,-0.44780059726470867,0.9129880290460656,1.3607886263107742,0.44780059726470867,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.81,0.6684674884112324,6.268467488419917,5.600000000008685,-1.3671943783404037,-1.3671943783404037,-0.4542063492943382,-0.4542063492943382,0.9129880290460656,1.3671943783404037,0.4542063492943382,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.82,0.6170182101634882,6.2170182101721725,5.600000000008685,-1.373390248092672,-1.373390248092672,-0.46040221904660666,-0.46040221904660666,0.9129880290460656,1.373390248092672,0.46040221904660666,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.83,0.5640077200887393,6.164007720097424,5.600000000008685,-1.379358758012005,-1.379358758012005,-0.4663707289659395,-0.4663707289659395,0.9129880290460656,1.379358758012005,0.4663707289659395,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.84,0.509919941001988,6.1099199410106735,5.600000000008685,-1.3850889825032222,-1.3850889825032222,-0.4721009534571565,-0.4721009534571565,0.9129880290460656,1.3850889825032222,0.4721009534571565,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.85,0.45524360511296813,6.055243605121653,5.600000000008685,-1.3905757438095583,-1.3905757438095583,-0.4775877147634927,-0.4775877147634927,0.9129880290460656,1.3905757438095583,0.4775877147634927,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.86,0.4004675550246361,6.000467555033321,5.600000000008685,-1.3958191021396928,-1.3958191021396928,-0.4828310730936274,-0.4828310730936274,0.9129880290460656,1.3958191021396928,0.4828310730936274,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.87,0.3460750978972136,5.946075097905899,5.600000000008685,-1.4008234090877543,-1.4008234090877543,-0.4878353800416888,-0.4878353800416888,0.9129880290460656,1.4008234090877543,0.4878353800416888,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.88,0.2925396000103492,5.892539600019035,5.600000000008685,-1.405596680822364,-1.405596680822364,-0.49260865177629853,-0.49260865177629853,0.9129880290460656,1.405596680822364,0.49260865177629853,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.89,0.24031767649583183,5.840317676504517,5.600000000008685,-1.410149600063758,-1.410149600063758,-0.49716157101769215,-0.49716157101769215,0.9129880290460656,1.410149600063758,0.49716157101769215,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.9,0.18984524227732563,5.7898452422860105,5.600000000008685,-1.414494929188922,-1.414494929188922,-0.5015069001428563,-0.5015069001428563,0.9129880290460656,1.414494929188922,0.5015069001428563,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.91,0.14153233908967197,5.741532339098358,5.600000000008685,-1.4186464598122428,-1.4186464598122428,-0.5056584307661773,-0.5056584307661773,0.9129880290460656,1.4186464598122428,0.5056584307661773,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.92,0.09575901029795705,5.695759010306642,5.600000000008685,-1.4226184258232046,-1.4226184258232046,-0.509630396777139,-0.509630396777139,0.9129880290460656,1.4226184258232046,0.509630396777139,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.93,0.052871132200310846,5.652871132208996,5.600000000008685,-1.426424753362945,-1.426424753362945,-0.5134367243168796,-0.5134367243168796,0.9129880290460656,1.426424753362945,0.5134367243168796,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.94,0.013177635637469626,5.613177635646155,5.600000000008685,-1.430078516943792,-1.430078516943792,-0.5170904878977264,-0.5170904878977264,0.9129880290460656,1.430078516943792,0.5170904878977264,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.95,-0.023052955184018835,5.576947044824666,5.600000000008685,-1.433591237751841,-1.433591237751841,-0.5206032087057755,-0.5206032087057755,0.9129880290460656,1.433591237751841,0.5206032087057755,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.96,-0.055593961575589726,5.544406038433096,5.600000000008685,-1.43697264892363,-1.43697264892363,-0.5239846198775643,-0.5239846198775643,0.9129880290460656,1.43697264892363,0.5239846198775643,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.97,-0.08426243907165218,5.515737560937033,5.600000000008685,-1.4402301763524474,-1.4402301763524474,-0.527242147306382,-0.527242147306382,0.9129880290460656,1.4402301763524474,0.527242147306382,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.98,-0.10891988258292908,5.491080117425756,5.600000000008685,-1.4433688354966667,-1.4433688354966667,-0.5303808064506011,-0.5303808064506011,0.9129880290460656,1.4433688354966667,0.5303808064506011,GFM,gen-7,get_activepower_series,get_reactivepower_series
0.99,-0.12947231582681462,5.470527684181871,5.600000000008685,-1.4463911783164702,-1.4463911783164702,-0.5334031492704049,-0.5334031492704049,0.9129880290460656,1.4463911783164702,0.5334031492704049,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.0,-0.14587006662816723,5.454129933380518,5.600000000008685,-1.4492971819092686,-1.4492971819092686,-0.5363091528632031,-0.5363091528632031,0.9129880290460656,1.4492971819092686,0.5363091528632031,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.01,-0.1581067744666217,5.441893225542064,5.600000000008685,-1.452084437665459,-1.452084437665459,-0.5390964086193932,-0.5390964086193932,0.9129880290460656,1.452084437665459,0.5390964086193932,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.02,-0.1662179520951481,5.433782047913537,5.600000000008685,-1.4547482538262393,-1.4547482538262393,-0.5417602247801737,-0.5417602247801737,0.9129880290460656,1.4547482538262393,0.5417602247801737,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.03,-0.17027910439362257,5.429720895615063,5.600000000008685,-1.4572820066248848,-1.4572820066248848,-0.5442939775788193,-0.5442939775788193,0.9129880290460656,1.4572820066248848,0.5442939775788193,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.04,-0.1704032985439719,5.429596701464714,5.600000000008685,-1.459677422976053,-1.459677422976053,-0.5466893939299876,-0.5466893939299876,0.9129880290460656,1.459677422976053,0.5466893939299876,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.05,-0.16673851661535233,5.433261483393332,5.600000000008685,-1.461925014923014,-1.461925014923014,-0.5489369858769486,-0.5489369858769486,0.9129880290460656,1.461925014923014,0.5489369858769486,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.06,-0.15946481547789282,5.440535184530792,5.600000000008685,-1.4640143216388093,-1.4640143216388093,-0.5510262925927436,-0.5510262925927436,0.9129880290460656,1.4640143216388093,0.5510262925927436,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.07,-0.14879094594290412,5.451209054065781,5.600000000008685,-1.4659345082359143,-1.4659345082359143,-0.5529464791898487,-0.5529464791898487,0.9129880290460656,1.4659345082359143,0.5529464791898487,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.08,-0.13495109007890663,5.465048909929779,5.600000000008685,-1.467674518832771,-1.467674518832771,-0.5546864897867054,-0.5546864897867054,0.9129880290460656,1.467674518832771,0.5546864897867054,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.09,-0.11820139719887947,5.481798602809806,5.600000000008685,-1.4692237705040436,-1.4692237705040436,-0.556235741457978,-0.556235741457978,0.9129880290460656,1.4692237705040436,0.556235741457978,GFM,gen-7,get_activepower_series,get_reactivepower_series
1.1,-0.09881584866434566,5.50118415134434,5.600000000008685,-1.470572299900753,-1.470572299900753,-0.5575842708546875,-0.5575842708546875,0.9129880290460656,1.470572299900753,0.5575842708546875,GFM,gen-7,get_activepower_series,get_reactivepower_series
