t_s,df_hz
1.24,-0.06320373631834139
1.25,-0.0629988517525935
1.26,-0.06278798359324649
1.27,-0.06257218687103792
1.28,-0.06235236285777323
1.29,-0.062129279813601265
1.3,-0.061903595884028086
1.31,-0.061675886138038614
1.32,-0.061446664448736706
1.33,-0.06121640530278532
1.34,-0.060985562978604614
1.35,-0.06075458480627106
1.36,-0.06052392324754465
1.37,-0.06029404193648856
1.38,-0.060065418140711965
1.39,-0.059838542176465066
1.4,-0.05961391218819135
1.41,-0.059392028668417564
1.42,-0.05917338445094999
1.43,-0.0589584550859943
1.44,-0.05874768714412384
1.45,-0.05854148789393199
1.46,-0.05834021397625353
1.47,-0.05814416104632468
1.48,-0.05795355637535951
1.49,-0.05776855047658217
1.5,-0.0575892122964242
1.51,-0.05741552598997382
1.52,-0.05724738908254307
1.53,-0.05708461284064041
1.54,-0.05692692547091063
1.55,-0.056773974854168976
1.56,-0.056625335256407165
1.57,-0.056480513494724285
1.58,-0.05633895681773146
1.59,-0.05620006332964919
1.6,-0.05606318945502658
1.61,-0.055927661195496955
1.62,-0.05579278347654375
1.63,-0.05565785107972926
1.64,-0.0555221576238937
1.65,-0.055385006169824426
1.66,-0.05524571748449153
1.67,-0.055103638603726524
1.68,-0.05495815066549154
1.69,-0.054808675750343844
1.7,-0.05465468358480201
1.71,-0.054495696486852575
1.72,-0.05433129329158972
1.73,-0.05416111365198374
1.74,-0.05398486040380993
1.75,-0.05380230143033201
1.76,-0.053613270814720185
1.77,-0.05341766901488842
1.78,-0.05321546223677312
1.79,-0.05300668143704513
1.8,-0.0527914203496768
1.81,-0.05256983316423823
1.82,-0.05234213163887857
1.83,-0.05210858108766195
1.84,-0.051869497143595164
1.85,-0.05162524109278998
1.86,-0.051376215277960637
1.87,-0.05112285860046012
1.88,-0.05086564056440308
1.89,-0.05060505714352544
1.9,-0.05034162472248099
1.91,-0.05007587462821156
1.92,-0.04980834857674496
1.93,-0.04953959245636964
1.94,-0.049270151969802334
1.95,-0.0490005668385757
1.96,-0.04873136637293875
1.97,-0.048463065028452865
1.98,-0.04819615812748118
1.99,-0.04793111796363938
2.0,-0.04766838910841921
2.01,-0.047408387008362834
2.02,-0.047151493641053005
2.03,-0.04689805600716096
2.04,-0.04664838316387645
2.05,-0.046402745599346186
2.06,-0.04616137343236009
2.07,-0.04592445591898859
2.08,-0.045692141065549766
2.09,-0.04546453567447981
2.1,-0.04524170596583155
2.11,-0.045023678308242436
2.12,-0.044810440574522485
2.13,-0.04460194364570571
2.14,-0.04439810332015994
2.15,-0.0441988024067328
2.16,-0.04400389320224551
2.17,-0.04381320020381619
2.18,-0.04362652276191451
2.19,-0.04344363796209325
2.2,-0.04326430414954831
2.21,-0.04308826345481121
2.22,-0.04291524546168145
2.23,-0.042744970136240304
2.24,-0.04257715131736598
2.25,-0.04241149931566606
2.26,-0.042247724644755937
2.27,-0.04208554036468386
2.28,-0.0419246650491383
2.29,-0.04176482534832243
2.3,-0.041605758469140594
2.31,-0.04144721476025997
2.32,-0.04128895891535709
2.33,-0.04113077238040351
2.34,-0.04097245467000694
2.35,-0.04081382471127725
2.36,-0.04065472174057961
2.37,-0.040495006377278084
2.38,-0.040334560753352594
2.39,-0.04017328909670684
2.4,-0.04001111766798234
2.41,-0.03984799455853981
2.42,-0.03968388932351848
2.43,-0.03951879237261737
2.44,-0.03935271414020894
2.45,-0.03918568413066253
2.46,-0.03901774981257033
2.47,-0.03884897528566928
2.48,-0.038679439964088125
2.49,-0.03850923706671862
2.5,-0.038338472039206005
2.51,-0.03816726092078121
2.52,-0.03799572879147823
2.53,-0.03782400783129741
2.54,-0.03765223591694912
2.55,-0.03748055484175314
2.56,-0.03730910862635493
2.57,-0.03713804202876241
2.58,-0.03696749885950059
2.59,-0.03679762073275745
2.6,-0.036628545624355933
2.61,-0.03646040642664005
2.62,-0.036293330126274774
2.63,-0.03612743650964806
2.64,-0.035962837348492024
2.65,-0.035799635572885874
2.66,-0.03563792460436293
2.67,-0.0354777878274469
2.68,-0.035319298160059485
2.69,-0.035162517802976356
2.7,-0.03500749808283622
2.71,-0.03485427934977597
2.72,-0.03470289117146024
2.73,-0.03455335244679899
2.74,-0.034405671720685205
2.75,-0.03425984758625072
2.76,-0.034115869154762515
2.77,-0.03397371661488057
2.78,-0.03383336186242191
2.79,-0.03369476919164737
2.8,-0.033557896009519
2.81,-0.03342269362548906
2.82,-0.033289108111120604
2.83,-0.03315708100051171
2.84,-0.033026550238832005
2.85,-0.032897450943534856
2.86,-0.03276971628021835
2.87,-0.032643278237110225
2.88,-0.03251806842654288
2.89,-0.03239401882962153
2.9,-0.03227106253221772
2.91,-0.032149134304586394
2.92,-0.032028171345263964
2.93,-0.031908113788701536
2.94,-0.03178890517069455
2.95,-0.03167049293949147
2.96,-0.03155282878001591
2.97,-0.031435868984171146
2.98,-0.03131957465146681
2.99,-0.03120391192092927
3.0,-0.031088852065252075
3.01,-0.030974371573723732
3.02,-0.03086045213901243
3.03,-0.03074708060994255
3.04,-0.030634248883387165
3.05,-0.030521953739783766
3.06,-0.03041019664344772
3.07,-0.0302989834883416
3.08,-0.030188324313991495
3.09,-0.030078232987333357
3.1,-0.029968726873318863
3.11,-0.029859826426072007
3.12,-0.029751554845389338
3.13,-0.029643937645911025
3.14,-0.029537002276046893
3.15,-0.029430777679706595
3.16,-0.029325293916591902
3.17,-0.029220581741288377
3.18,-0.029116672214735916
3.19,-0.029013596329618654
3.2,-0.028911384641908983
3.21,-0.028810066938966938
3.22,-0.028709671900786955
3.23,-0.028610226856680326
3.24,-0.028511757460697368
3.25,-0.02841428748968482
3.26,-0.028317838635114046
3.27,-0.02822243032617103
3.28,-0.028128079582906775
3.29,-0.028034800939074685
3.3,-0.02794260631327827
3.31,-0.027851504995110396
3.32,-0.027761503628145487
3.33,-0.027672606211780932
3.34,-0.027584814147785124
3.35,-0.027498126306212786
3.36,-0.027412539113966475
3.37,-0.02732804667005437
3.38,-0.027244640880814186
3.39,-0.027162311596295948
3.4,-0.027081046790578617
3.41,-0.027000832733352475
3.42,-0.026921654179483882
3.43,-0.026843494561746464
3.44,-0.026766336193271262
3.45,-0.02669016047104328
3.46,-0.026614948091934224
3.47,-0.02654067920920735
3.48,-0.02646733370103451
3.49,-0.026394891321064838
3.5,-0.026323331865810814
3.51,-0.026252635409563976
3.52,-0.026182782408425156
3.53,-0.02611375388960958
3.54,-0.026045531589880287
3.55,-0.025978098063625853
3.56,-0.025911436798687636
3.57,-0.025845532332103544
3.58,-0.02578037031182353
3.59,-0.025715937549146257
3.6,-0.025652222101891064
3.61,-0.02558921328578413
3.62,-0.025526901679242403
3.63,-0.02546527915851767
3.64,-0.02540433886686726
3.65,-0.025344075183235816
3.66,-0.025284483706043075
3.67,-0.025225561190373225
3.68,-0.025167305490449123
3.69,-0.025109715496459555
3.7,-0.025052791054351653
3.71,-0.02499653288372656
3.72,-0.024940942489140524
3.73,-0.02488602206430303
3.74,-0.024831774399124304
3.75,-0.024778202777774035
3.76,-0.024725310876805857
3.77,-0.02467310267417202
3.78,-0.024621582337375
3.79,-0.024570754141332724
3.8,-0.024520622364186975
3.81,-0.024471191201951934
3.82,-0.024422464690806164
3.83,-0.024374446617509857
3.84,-0.024327140452700652
3.85,-0.02428054928908571
3.86,-0.024234675773538456
3.87,-0.024189522064046492
3.88,-0.024145089780184724
3.89,-0.024101379970073725
3.9,-0.024058393080813575
3.91,-0.024016128938602443
3.92,-0.023974586735098405
3.93,-0.023933765020430108
3.94,-0.023893661708434873
3.95,-0.02385427408061305
3.96,-0.023815598800711817
3.97,-0.023777631939594236
3.98,-0.02374036899998912
3.99,-0.02370380493597371
4.0,-0.023667934209620822
4.01,-0.02363275080828828
4.02,-0.02359824829877262
4.03,-0.023564419875513002
4.04,-0.0235312583863256
4.05,-0.023498756407647505
4.06,-0.02346690628075383
4.07,-0.023435700146147712
4.08,-0.023405130026092593
4.09,-0.023375187833164345
4.1,-0.023345865452066808
4.11,-0.023317154766514886
4.12,-0.023289047694049703
4.13,-0.023261536253610826
4.14,-0.02323461256797799
4.15,-0.023208268935218827
4.16,-0.02318249782299619
4.17,-0.023157291928357047
4.18,-0.023132644185113797
4.19,-0.023108547777579525
4.2,-0.023084996178977253
4.21,-0.023061983142053738
4.22,-0.023039502720732536
4.23,-0.023017549277636166
4.24,-0.02299611746917017
4.25,-0.022975202268648874
4.26,-0.02295479893803649
4.27,-0.022934903037462397
4.28,-0.02291551040944895
4.29,-0.022896617157301496
4.3,-0.022878219646241052
4.31,-0.022860314471092748
4.32,-0.02284289844654257
4.33,-0.02282596858359565
4.34,-0.022809522071433604
4.35,-0.02279355624608589
4.36,-0.02277806858108407
4.37,-0.022763056650817307
4.38,-0.022748518118308164
4.39,-0.02273445070550277
4.4,-0.022720852173638804
4.41,-0.022707720302423667
4.42,-0.02269505286456902
4.43,-0.022682847615013275
4.44,-0.022671102261292715
4.45,-0.02265981445666025
4.46,-0.02264898177806954
4.47,-0.022638601714997292
4.48,-0.02262867165850596
4.49,-0.02261918888523202
4.5,-0.022610150559471263
4.51,-0.02260155371388827
4.52,-0.022593395251735735
4.53,-0.022585671946613803
4.54,-0.02257838042986891
4.55,-0.02257151720630059
4.56,-0.022565078639547306
4.57,-0.02255906096694402
4.58,-0.022553460302061366
4.59,-0.0225482726329871
4.6,-0.022543493844545216
4.61,-0.022539119706994324
4.62,-0.02253514590604983
4.63,-0.02253156803355936
4.64,-0.022528381606267137
4.65,-0.02252558208495868
4.66,-0.022523164865768785
4.67,-0.02252112531471248
4.68,-0.022519458758260762
4.69,-0.022518160505066602
4.7,-0.022517225860338306
4.71,-0.02251665012867873
4.72,-0.022516428628388135
4.73,-0.022516556704139247
4.74,-0.022517029729174073
4.75,-0.022517843117542482
4.76,-0.022518992341110232
4.77,-0.0225204729177354
4.78,-0.02252228043958502
4.79,-0.022524410559639278
4.8,-0.022526859005890944
4.81,-0.02252962158829659
4.82,-0.022532694195251748
4.83,-0.022536072796987536
4.84,-0.02253975344687133
4.85,-0.022543732289175767
4.86,-0.022548005547062242
4.87,-0.022552569531042756
4.88,-0.022557420630193274
4.89,-0.022562555312524157
4.9,-0.022567970129337533
4.91,-0.022573661696183522
4.92,-0.02257962670668851
4.93,-0.02258586191289008
4.94,-0.02259236412934725
4.95,-0.022599130224311547
4.96,-0.022606157122188646
4.97,-0.02261344178657519
4.98,-0.022620981222230743
4.99,-0.02262877246975729
5.0,-0.02263681260016156
5.01,-0.022645098706023437
5.02,-0.022653627898708346
5.03,-0.02266239730963197
5.04,-0.02267140407473536
5.05,-0.02268064533704358
5.06,-0.0226901182428239
5.07,-0.022699819937900535
5.08,-0.02270974756090192
5.09,-0.022719898242473984
5.1,-0.0227302691092181
5.11,-0.0227408572703763
5.12,-0.02275165982401206
5.13,-0.02276267385222824
5.14,-0.022773896427721322
5.15,-0.022785324602338383
5.16,-0.02279695541283833
5.17,-0.022808785887040498
5.18,-0.022820813032974164
5.19,-0.02283303384703655
5.2,-0.02284544531541307
5.21,-0.022858044415573965
5.22,-0.022870828114305006
5.23,-0.022883793371856344
5.24,-0.022896937150676724
5.25,-0.022910256406021966
5.26,-0.02292374809441397
5.27,-0.022937409182088114
5.28,-0.022951236635679623
5.29,-0.022965227432703027
5.3,-0.022979378561623222
5.31,-0.022993687026013274
5.32,-0.023008149847097075
5.33,-0.023022764060553643
5.34,-0.02303752673003921
5.35,-0.023052434936696124
5.36,-0.02306748578881262
5.37,-0.023082676421161515
5.38,-0.023098003998191282
5.39,-0.023113465715464198
5.4,-0.023129058795746518
5.41,-0.023144780500566297
5.42,-0.02316062811926225
5.43,-0.023176598976865092
5.44,-0.02319269043221056
5.45,-0.023208899879651326
5.46,-0.023225224749150203
5.47,-0.023241662501430723
5.48,-0.023258210637222866
5.49,-0.023274866686286685
5.5,-0.02329162821322745
5.51,-0.023308492814729947
5.52,-0.023325458120084176
5.53,-0.02334252179022052
5.54,-0.02335968151383761
5.55,-0.02337693500788601
5.56,-0.023394280020899896
5.57,-0.023411714323744632
5.58,-0.02342923571325585
5.59,-0.023446842010986978
5.6,-0.023464531061992117
5.61,-0.023482300729607965
5.62,-0.023500148902456667
5.63,-0.023518073484020994
5.64,-0.023536072397294616
5.65,-0.023554143581856615
5.66,-0.023572284994103146
5.67,-0.02359049460630441
5.68,-0.023608770402025435
5.69,-0.023627110383208916
5.7,-0.02364551256066323
5.71,-0.023663974958979178
5.72,-0.02368249561433032
5.73,-0.023701072575164493
5.74,-0.02371970390195363
5.75,-0.023738387663433808
5.76,-0.02375712194376764
5.77,-0.023775904834418705
5.78,-0.023794734439154062
5.79,-0.023813608873005127
5.8,-0.023832526261241976
5.81,-0.02385148474450881
5.82,-0.023870482471750377
5.83,-0.023889517605473858
5.84,-0.02390858832110289
5.85,-0.02392769280618495
5.86,-0.02394682926532726
5.87,-0.023965995914048632
5.88,-0.023985190982562913
5.89,-0.024004412719722232
5.9,-0.024023659386729474
5.91,-0.024042929262220153
5.92,-0.024062220640564066
5.93,-0.024081531836481426
5.94,-0.024100861179107095
5.95,-0.02412020701633763
5.96,-0.024139567716681486
5.97,-0.02415894166502418
5.98,-0.02417832726633444
5.99,-0.024197722944059634
6.0,-0.02421712714420906
6.01,-0.024236538329624642
6.02,-0.024255954983781487
6.03,-0.024275375612139195
6.04,-0.0242947987381127
6.05,-0.02431422290604625
6.06,-0.02433364667958186
6.07,-0.024353068645029983
6.08,-0.024372487405207695
6.09,-0.024391901585968052
6.1,-0.024411309830514937
6.11,-0.02443071080199753
6.12,-0.024450103182862466
6.13,-0.02446948567386765
6.14,-0.024488856995764238
6.15,-0.024508215886698784
6.16,-0.024527561102492736
6.17,-0.024546891416912603
6.18,-0.024566205620264778
6.19,-0.02458550252201356
6.2,-0.02460478094599841
6.21,-0.024624039732731327
6.22,-0.024643277739133457
6.23,-0.02466249383802293
6.24,-0.024681686915842504
6.25,-0.024700855876660235
6.26,-0.024719999636834206
6.27,-0.02473911712787038
6.28,-0.024758207295463183
6.29,-0.024777269098449902
6.3,-0.024796301511414907
6.31,-0.024815303520247155
6.32,-0.0248342741247642
6.33,-0.02485321233791968
6.34,-0.02487211718501746
6.35,-0.024890987705956165
6.36,-0.024909822951585822
6.37,-0.02492862198556561
6.38,-0.024947383885112338
6.39,-0.024966107739310663
6.4,-0.02498479264898431
6.41,-0.025003437729484674
6.42,-0.02502204210662854
6.43,-0.025040604919355277
6.44,-0.025059125319094006
6.45,-0.025077602469232074
6.46,-0.025096035547170648
6.47,-0.02511442374083692
6.48,-0.025132766252766132
6.49,-0.025151062296504788
6.5,-0.02516931109877541
6.51,-0.02518751189897052
6.52,-0.025205663948699407
6.53,-0.025223766513866732
6.54,-0.025241818871494875
6.55,-0.025259820311902263
6.56,-0.025277770138250322
6.57,-0.025295667666030773
6.58,-0.02531351222473058
6.59,-0.025331303154947978
6.6,-0.02534903981176291
6.61,-0.025366721561519624
6.62,-0.02538434778369182
6.63,-0.02540191787038975
6.64,-0.025419431225847167
6.65,-0.025436887267880785
6.66,-0.02545428542558416
6.67,-0.025471625140614525
6.68,-0.02548890586685268
6.69,-0.025506127069923203
6.7,-0.025523288228400283
6.71,-0.025540388831636167
6.72,-0.025557428380726988
6.73,-0.02557440638929874
6.74,-0.025591322381422414
6.75,-0.025608175892726386
6.76,-0.02562496646975025
6.77,-0.02564169367080408
6.78,-0.025658357064249945
6.79,-0.025674956229101348
6.8,-0.02569149075573584
6.81,-0.025707960244090076
6.82,-0.025724364304585648
6.83,-0.025740702557529437
6.84,-0.02575697463385311
6.85,-0.025773180173587547
6.86,-0.025789318826583214
6.87,-0.025805390252647855
6.88,-0.025821394120469725
6.89,-0.025837330108189033
6.9,-0.02585319790305937
6.91,-0.025868997201679178
6.92,-0.025884727709220304
6.93,-0.025900389139741617
6.94,-0.025915981216353422
6.95,-0.025931503670400164
6.96,-0.025946956241892426
6.97,-0.02596233867925454
6.98,-0.02597765073952977
6.99,-0.025992892187622192
7.0,-0.02600806279724223
7.01,-0.026023162349707266
7.02,-0.026038190634588235
7.03,-0.026053147449469433
7.04,-0.026068032599849363
7.05,-0.02608284589927931
7.06,-0.026097587168825008
7.07,-0.026112256237772084
7.08,-0.026126852942680447
7.09,-0.026141377127903667
7.1,-0.02615582864538917
7.11,-0.026170207354605363
7.12,-0.02618451312262067
7.13,-0.026198745823671443
7.14,-0.026212905339741174
7.15,-0.026226991559727644
7.16,-0.026241004379869377
7.17,-0.026254943703712737
7.18,-0.02626880944182463
7.19,-0.026282601511786588
7.2,-0.026296319838194505
7.21,-0.026309964352518703
7.22,-0.026323534993123978
7.23,-0.026337031705076373
7.24,-0.02635045444020333
7.25,-0.026363803156860117
7.26,-0.026377077819936923
7.27,-0.02639027840077208
7.28,-0.026403404877165318
7.29,-0.02641645723309145
7.3,-0.026429435458707014
7.31,-0.02644233955043673
7.32,-0.026455169510567412
7.33,-0.026467925347374223
7.34,-0.02648060707501449
7.35,-0.026493214713393994
7.36,-0.026505748288080794
7.37,-0.026518207830265008
7.38,-0.026530593376579092
7.39,-0.026542904969124367
7.4,-0.026555142655284657
7.41,-0.02656730648773946
7.42,-0.026579396524224225
7.43,-0.026591412827616887
7.44,-0.026603355465804782
7.45,-0.026615224511471226
7.46,-0.026627020042202396
7.47,-0.02663874214030731
7.48,-0.02665039089281773
7.49,-0.026661966391148723
7.5,-0.026673468731471445
7.51,-0.026684898014253538
7.52,-0.02669625434433924
7.53,-0.026707537830869255
7.54,-0.026718748587254173
7.55,-0.02672988673107455
7.56,-0.02674095238378793
7.57,-0.026751945671161643
7.58,-0.026762866722746553
7.59,-0.02677371567201054
7.6,-0.026784492656284964
7.61,-0.02679519781677133
7.62,-0.02680583129810851
7.63,-0.026816393248845473
7.64,-0.026826883821115036
7.65,-0.026837303170427134
7.66,-0.026847651455895693
7.67,-0.026857928840065194
7.68,-0.02686813548889698
7.69,-0.026878271571470488
7.7,-0.026888337260355215
7.71,-0.026898332731351636
7.72,-0.026908258163137737
7.73,-0.02691811373777559
7.74,-0.02692789964038473
7.75,-0.02693761605882247
7.76,-0.026947263184143602
7.77,-0.02695684121026736
7.78,-0.026966350333870365
7.79,-0.026975790754407543
7.8,-0.0269851626741645
7.81,-0.02699446629818479
7.82,-0.02700370183382998
7.83,-0.027012869491319418
7.84,-0.027021969483383805
7.85,-0.02703100202509164
7.86,-0.027039967333956593
7.87,-0.02704886562994347
7.88,-0.027057697135401546
7.89,-0.027066462074585743
7.9,-0.027075160674321863
7.91,-0.027083793163587437
7.92,-0.027092359773085245
7.93,-0.0271008607359428
7.94,-0.027109296287266046
7.95,-0.02711766666381937
7.96,-0.027125972104512383
7.97,-0.027134212850039793
7.98,-0.02714238914303475
7.99,-0.027150501227455905
8.0,-0.02715854934934704
8.01,-0.027166533756423875
8.02,-0.02717445469756112
8.03,-0.027182312423631918
8.04,-0.027190107186841662
8.05,-0.02719783924101445
8.06,-0.0272055088409469
8.07,-0.027213116243227527
8.08,-0.02722066170579709
8.09,-0.027228145487395647
8.1,-0.02723556784846862
8.11,-0.027242929050547288
8.12,-0.027250229356268217
8.13,-0.027257469029221274
8.14,-0.027264648334314762
8.15,-0.02727176753756957
8.16,-0.027278826905512765
8.17,-0.02728582670609033
8.18,-0.0272927672081675
8.19,-0.027299648681049057
8.2,-0.027306471395312237
8.21,-0.02731323562220037
8.22,-0.027319941633909068
8.23,-0.027326589702867547
8.24,-0.027333180102717
8.25,-0.02733971310774497
8.26,-0.02734618899241871
8.27,-0.02735260803227137
8.28,-0.02735897050325579
8.29,-0.027365276682043957
8.3,-0.02737152684530822
8.31,-0.027377721270726674
8.32,-0.02738386023633004
8.33,-0.027389944020203026
8.34,-0.027395972901235837
8.35,-0.027401947158618767
8.36,-0.027407867071654733
8.37,-0.027413732920027183
8.38,-0.027419544983898758
8.39,-0.027425303543371735
8.4,-0.02743100887884894
8.41,-0.027436661271218937
8.42,-0.027442261000917467
8.43,-0.02744780834903967
8.44,-0.027453303596767363
8.45,-0.027458747024855956
8.46,-0.027464138914620535
8.47,-0.027469479547395776
8.48,-0.027474769203970698
8.49,-0.027480008165833326
8.5,-0.027485196713705744
8.51,-0.027490335128743056
8.52,-0.027495423691833946
8.53,-0.027500462683826752
8.54,-0.02750545238503751
8.55,-0.027510393076168205
8.56,-0.027515285037141346
8.57,-0.02752012854801978
8.58,-0.027524923888732542
8.59,-0.027529671338376496
8.6,-0.02753437117637478
8.61,-0.027539023681410608
8.62,-0.027543629132008272
8.63,-0.02754818780635792
8.64,-0.027552699982037826
8.65,-0.02755716593650575
8.66,-0.027561585946859875
8.67,-0.0275659602892259
8.68,-0.027570289239809437
8.69,-0.027574573074309605
8.7,-0.02757881206742665
8.71,-0.02758300649402055
8.72,-0.027587156627752202
8.73,-0.027591262742222556
8.74,-0.02759532511043981
8.75,-0.027599344004439252
8.76,-0.02760331969599683
8.77,-0.027607252456228887
8.78,-0.027611142555665113
8.79,-0.027614990263823504
8.8,-0.02761879585014129
8.81,-0.027622559582750617
8.82,-0.02762628172956367
8.83,-0.027629962557806222
8.84,-0.027633602333478835
8.85,-0.027637201322515133
8.86,-0.027640759789456598
8.87,-0.027644277998558283
8.88,-0.02764775621332913
8.89,-0.027651194695992483
8.9,-0.027654593708631773
8.91,-0.02765795351188492
8.92,-0.027661274366043445
8.93,-0.02766455653058619
8.94,-0.027667800263666383
8.95,-0.027671005823197502
8.96,-0.027674173465700596
8.97,-0.027677303447157502
8.98,-0.027680396022783497
8.99,-0.027683451446362237
9.0,-0.027686469971457142
9.01,-0.027689451850073012
9.02,-0.02769239733376835
9.03,-0.02769530667317569
9.04,-0.027698180117522037
9.05,-0.027701017915621545
9.06,-0.0277038203151154
9.07,-0.027706587562559944
9.08,-0.02770931990387763
9.09,-0.0277120175835596
9.1,-0.02771468084563695
9.11,-0.02771730993264188
9.12,-0.027719905086440726
9.13,-0.02772246654798041
9.14,-0.027724994556715708
9.15,-0.027727489351641883
9.16,-0.02772995117035491
9.17,-0.02773238024952547
9.18,-0.027734776825017782
9.19,-0.027737141131150753
9.2,-0.02773947340171048
9.21,-0.02774177386920363
9.22,-0.027744042764985242
9.23,-0.02774628031963679
9.24,-0.027748486762268307
9.25,-0.027750662321310036
9.26,-0.02775280722403289
9.27,-0.027754921696342777
9.28,-0.027757005963539045
9.29,-0.02775906024930239
9.3,-0.027761084776720835
9.31,-0.027763079767463027
9.32,-0.027765045442192417
9.33,-0.027766982020686108
9.34,-0.02776888972114919
9.35,-0.02777076876112061
9.36,-0.027772619357006954
9.37,-0.027774441723715956
9.38,-0.02777623607559576
9.39,-0.027778002625329222
9.4,-0.027779741584913243
9.41,-0.02778145316517179
9.42,-0.027783137575517373
9.43,-0.02778479502470237
9.44,-0.02778642571984096
9.45,-0.027788029867360894
9.46,-0.02778960767253763
9.47,-0.027791159339154502
9.48,-0.02779268507039524
9.49,-0.02779418506780497
9.5,-0.02779565953220265
9.51,-0.02779710866327492
9.52,-0.027798532659229516
9.53,-0.02779993171756818
9.54,-0.027801306034480017
9.55,-0.027802655804968945
9.56,-0.027803981223205904
9.57,-0.027805282481816403
9.58,-0.027806559772779963
9.59,-0.027807813286537017
9.6,-0.02780904321268241
9.61,-0.027810249739771552
9.62,-0.027811433054867784
9.63,-0.02781259334435511
9.64,-0.027813730793211595
9.65,-0.027814845585409975
9.66,-0.027815937903983432
9.67,-0.02781700793047969
9.68,-0.027818055845720568
9.69,-0.027819081829268417
9.7,-0.027820086059500506
9.71,-0.02782106871398768
9.72,-0.02782202996879539
9.73,-0.027822969999329757
9.74,-0.027823888979524453
9.75,-0.027824787082474135
9.76,-0.02782566448016096
9.77,-0.027826521343500943
9.78,-0.027827357842231518
9.79,-0.027828174144944092
9.8,-0.027828970419477423
9.81,-0.027829746832217984
9.82,-0.027830503548766393
9.83,-0.027831240733664026
9.84,-0.02783195855010662
9.85,-0.027832657160630513
9.86,-0.027833336726293238
9.87,-0.027833997407446125
9.88,-0.027834639363321614
9.89,-0.027835262751986
9.9,-0.027835867730626778
9.91,-0.027836454455152163
9.92,-0.02783702308069776
9.93,-0.027837573761373267
