t_s,df_hz
1.24,-0.07656521202669377
1.25,-0.07578399269161555
1.26,-0.07486343266964196
1.27,-0.07381803182329333
1.28,-0.07266324349098748
1.29,-0.07141524424156616
1.3,-0.07009068296423883
1.31,-0.0687065127625462
1.32,-0.06727974117205879
1.33,-0.065827226128654
1.34,-0.06436550182762961
1.35,-0.0629105414455262
1.36,-0.06147764135913633
1.37,-0.0600812362168047
1.38,-0.058734755505619574
1.39,-0.0574505131977075
1.4,-0.05623957957874432
1.41,-0.05511172715965808
1.42,-0.05407533893015894
1.43,-0.0531373750317631
1.44,-0.05230333458591223
1.45,-0.05157725607564048
1.46,-0.050961719390863594
1.47,-0.05045787244043588
1.48,-0.05006547697690453
1.49,-0.04978296120984019
1.5,-0.04960749141390727
1.51,-0.049535064926482714
1.52,-0.049560582423597045
1.53,-0.04967796590138638
1.54,-0.04988028090993101
1.55,-0.05015982205560579
1.56,-0.05050826062844573
1.57,-0.05091675250566518
1.58,-0.05137606321944851
1.59,-0.05187671339543335
1.6,-0.0524090675214358
1.61,-0.05296347646139624
1.62,-0.05353037777895872
1.63,-0.05410041610254606
1.64,-0.054664532377740216
1.65,-0.05521407284635439
1.66,-0.05574086302197802
1.67,-0.05623728587729382
1.68,-0.056696350641839866
1.69,-0.05711174887223585
1.7,-0.057477906393114786
1.71,-0.0577900158605958
1.72,-0.05804405840781638
1.73,-0.05823682723497988
1.74,-0.05836592980638173
1.75,-0.058429785266483104
1.76,-0.058427612088942045
1.77,-0.058359405270573164
1.78,-0.05822590750024052
1.79,-0.05802857228413212
1.8,-0.05776951902215035
1.81,-0.05745148544875262
1.82,-0.05707777334553225
1.83,-0.05665218279616125
1.84,-0.056178958978713875
1.85,-0.055662722020411996
1.86,-0.055108399318300284
1.87,-0.05452116385607425
1.88,-0.05390635540370063
1.89,-0.05326942665034584
1.9,-0.05261586878292213
1.91,-0.0519511470171333
1.92,-0.05128064898998625
1.93,-0.050609617654723056
1.94,-0.049943105681312654
1.95,-0.04928591907107236
1.96,-0.04864257672524305
1.97,-0.048017272375117555
1.98,-0.04741384018907498
1.99,-0.04683572635874814
2.0,-0.0462859593422499
2.01,-0.045767145255443266
2.02,-0.04528144586704771
2.03,-0.044830578351819306
2.04,-0.044415809493577665
2.05,-0.04403796455847793
2.06,-0.043697433502119055
2.07,-0.04339418556327279
2.08,-0.0431277866275696
2.09,-0.0428974216367311
2.1,-0.042701918002429104
2.11,-0.04253977671381319
2.12,-0.04240919883625363
2.13,-0.04230812122557645
2.14,-0.04223424947125399
2.15,-0.04218509256848438
2.16,-0.04215800052850463
2.17,-0.04215020143229227
2.18,-0.0421588349919065
2.19,-0.04218098779710291
2.2,-0.04221373341111358
2.21,-0.042254158569321944
2.22,-0.04229940015400651
2.23,-0.042346672072241104
2.24,-0.04239329618137117
2.25,-0.04243672291316035
2.26,-0.04247456013003676
2.27,-0.042504588081426854
2.28,-0.042524778444749015
2.29,-0.042533308509339014
2.3,-0.04252857306413338
2.31,-0.0425091947261833
2.32,-0.04247402515130539
2.33,-0.04242215145996374
2.34,-0.04235289506761377
2.35,-0.04226580941213409
2.36,-0.0421606747006476
2.37,-0.04203749074591885
2.38,-0.04189646735102764
2.39,-0.04173801301406701
2.4,-0.04156272149725706
2.41,-0.04137135773096914
2.42,-0.04116484158316558
2.43,-0.04094423122454587
2.44,-0.040710703778889114
2.45,-0.04046553970687209
2.46,-0.040210102560159645
2.47,-0.03994581951848745
2.48,-0.03967416443871117
2.49,-0.039396638449772876
2.5,-0.03911475212609162
2.51,-0.0388300080980517
2.52,-0.03854388615328233
2.53,-0.03825782478169445
2.54,-0.037973210208826026
2.55,-0.03769136198174007
2.56,-0.03741352078531796
2.57,-0.037140839099781914
2.58,-0.0368743710110602
2.59,-0.03661506630767349
2.6,-0.03636376390449904
2.61,-0.03612118648518171
2.62,-0.03588793949532225
2.63,-0.03566450820042051
2.64,-0.0354512582001563
2.65,-0.035248436510466226
2.66,-0.035056174149679355
2.67,-0.03487448982705956
2.68,-0.03470329477552337
2.69,-0.03454239849966931
2.7,-0.03439151527206468
2.71,-0.03425027220438385
2.72,-0.03411821639910708
2.73,-0.03399482403060596
2.74,-0.03387950944309965
2.75,-0.0337716341391053
2.76,-0.03367051640020178
2.77,-0.03357544080427264
2.78,-0.03348566758358258
2.79,-0.03340044214499875
2.8,-0.03331900375195062
2.81,-0.03324059451935319
2.82,-0.03316446831944138
2.83,-0.0330898969591737
2.84,-0.03301617897855373
2.85,-0.03294264535184804
2.86,-0.0328686660024505
2.87,-0.03279365467398445
2.88,-0.03271707366546233
2.89,-0.03263843756142982
2.9,-0.03255731640066979
2.91,-0.03247333743162597
2.92,-0.03238618743776987
2.93,-0.032295613124763256
2.94,-0.032201421129353563
2.95,-0.032103477695728445
2.96,-0.03200170729781211
2.97,-0.031896090953141
2.98,-0.03178666383155375
2.99,-0.03167351240326007
3.0,-0.031556771213379575
3.01,-0.03143661912935605
3.02,-0.031313275423588194
3.03,-0.03118699546048881
3.04,-0.031058066118209573
3.05,-0.030926801754659183
3.06,-0.03079353822659886
3.07,-0.03065862953048671
3.08,-0.03052244219097354
3.09,-0.0303853509181884
3.1,-0.030247734310457602
3.11,-0.030109969671589628
3.12,-0.029972429693685312
3.13,-0.02983547797199306
3.14,-0.029699465768705725
3.15,-0.029564728257201297
3.16,-0.02943158185173932
3.17,-0.029300321326372895
3.18,-0.0291712175527465
3.19,-0.029044515564268823
3.2,-0.02892043295092015
3.21,-0.028799158727498636
3.22,-0.028680852375401685
3.23,-0.02856564363952606
3.24,-0.02845363209867168
3.25,-0.028344887576076977
3.26,-0.0282394506638013
3.27,-0.0281373335546132
3.28,-0.02803852119194522
3.29,-0.027942972545738926
3.3,-0.02785062232836968
3.31,-0.02776138275058037
3.32,-0.027675145392832574
3.33,-0.027591783463665902
3.34,-0.027511153838420607
3.35,-0.027433099518503153
3.36,-0.02735745174854794
3.37,-0.027284032604530172
3.38,-0.027212657270953917
3.39,-0.027143136160514017
3.4,-0.027075277475346264
3.41,-0.027008889269391375
3.42,-0.02694378154994754
3.43,-0.02687976820821633
3.44,-0.026816668902408903
3.45,-0.026754310735990366
3.46,-0.026692529881821445
3.47,-0.026631172580432596
3.48,-0.02657009688002447
3.49,-0.026509173290696242
3.5,-0.026448285522532172
3.51,-0.026387331462424904
3.52,-0.026326223284189428
3.53,-0.026264887908561085
3.54,-0.02620326706968837
3.55,-0.026141317179249435
3.56,-0.026079009130707473
3.57,-0.026016327940806893
3.58,-0.02595327217979015
3.59,-0.025889853364464154
3.6,-0.025826095166899887
3.61,-0.025762032539115
3.62,-0.025697710866716357
3.63,-0.02563318480630698
3.64,-0.025568517257862602
3.65,-0.02550377839253774
3.66,-0.025439044262040748
3.67,-0.02537439578239474
3.68,-0.02530991763588731
3.69,-0.02524569696786395
3.7,-0.025181822304049663
3.71,-0.025118382656994172
3.72,-0.025055466179531503
3.73,-0.024993159351138727
3.74,-0.024931546110001233
3.75,-0.024870706891133177
3.76,-0.024810717829330874
3.77,-0.024751650277527022
3.78,-0.02469356990345882
3.79,-0.0246365364564788
3.8,-0.024580603140718242
3.81,-0.024525816354901624
3.82,-0.024472215524587882
3.83,-0.024419832806046107
3.84,-0.02436869310544119
3.85,-0.024318814111644767
3.86,-0.024270206322651703
3.87,-0.024222873272886348
3.88,-0.024176811742162466
3.89,-0.024132012083182504
3.9,-0.024088458541511853
3.91,-0.02404612972056725
3.92,-0.024004998995719642
3.93,-0.02396503499946619
3.94,-0.023926202194318215
3.95,-0.023888461360644774
3.96,-0.023851770154101296
3.97,-0.02381608372809745
3.98,-0.023781355281325765
3.99,-0.023747536522260693
4.0,-0.023714578408778393
4.01,-0.0236824315111172
4.02,-0.023651046621723428
4.03,-0.02362037526427014
4.04,-0.023590370016432348
4.05,-0.023560985111945723
4.06,-0.023532176741931112
4.07,-0.023503903333264187
4.08,-0.02347612602300769
4.09,-0.02344880873795738
4.1,-0.023421918569188446
4.11,-0.02339542586392106
4.12,-0.023369304338903055
4.13,-0.023343531248986908
4.14,-0.02331808733392813
4.15,-0.02329295691060181
4.16,-0.023268127760907482
4.17,-0.0232435911153894
4.18,-0.023219341512414896
4.19,-0.023195376665387582
4.2,-0.02317169729922151
4.21,-0.023148306953165807
4.22,-0.02312521176613598
4.23,-0.02310242023086557
4.24,-0.0230799429728561
4.25,-0.023057792444534996
4.26,-0.023035982704120966
4.27,-0.023014529099835864
4.28,-0.022993448002102408
4.29,-0.022972756564051355
4.3,-0.022952472388423795
4.31,-0.02293261332362672
4.32,-0.022913197174203287
4.33,-0.022894241470592647
4.34,-0.022875763226194026
4.35,-0.022857778774019694
4.36,-0.02284030350399985
4.37,-0.022823351757629045
4.38,-0.02280693662178503
4.39,-0.022791069825651062
4.4,-0.02277576161948825
4.41,-0.022761020680576706
4.42,-0.02274685406038091
4.43,-0.02273326711515577
4.44,-0.022720263503428904
4.45,-0.022707845163870758
4.46,-0.022696012337552664
4.47,-0.02268476359662914
4.48,-0.02267409589736119
4.49,-0.022664004636370444
4.5,-0.022654483747469395
4.51,-0.02264552577250427
4.52,-0.022637121975073688
4.53,-0.022629262465634157
4.54,-0.022621936289780827
4.55,-0.02261513159988814
4.56,-0.022608835738547862
4.57,-0.0226030354053931
4.58,-0.022597716788692712
4.59,-0.022592865673138438
4.6,-0.022588467622561125
4.61,-0.022584508046695574
4.62,-0.02258097239253826
4.63,-0.022577846204751874
4.64,-0.02257511526409121
4.65,-0.022572765715497354
4.66,-0.022570784108398335
4.67,-0.022569157546383514
4.68,-0.022567873710377627
4.69,-0.02256692095312895
4.7,-0.02256628836109444
4.71,-0.022565965783960192
4.72,-0.022565943877759353
4.73,-0.02256621413511913
4.74,-0.02256676888720874
4.75,-0.02256760131625925
4.76,-0.022568705461006446
4.77,-0.022570076179864916
4.78,-0.022571709153003168
4.79,-0.022573600833221165
4.8,-0.0225757484190684
4.81,-0.02257814981116133
4.82,-0.022580803559768374
4.83,-0.02258370881213277
4.84,-0.022586865255692614
4.85,-0.022590273056343355
4.86,-0.022593932795386778
4.87,-0.022597845404218903
4.88,-0.022602012100251728
4.89,-0.022606434321613435
4.9,-0.02261111365893672
4.91,-0.022616051798870957
4.92,-0.022621250455531112
4.93,-0.022626711318933717
4.94,-0.022632435995931777
4.95,-0.022638425960587304
4.96,-0.022644682503976755
4.97,-0.022651206695605965
4.98,-0.022657999342253644
4.99,-0.022665060955077736
5.0,-0.022672391721821384
5.01,-0.0226799914835441
5.02,-0.0226878597157207
5.03,-0.02269599551774258
5.04,-0.022704397601936363
5.05,-0.022713064291805
5.06,-0.022721993524212822
5.07,-0.022731182856484476
5.08,-0.022740629472917447
5.09,-0.022750330199833156
5.1,-0.02276028153061203
5.11,-0.02277047963430796
5.12,-0.022780920387043564
5.13,-0.022791599393420636
5.14,-0.022802512024989837
5.15,-0.022813653433900526
5.16,-0.022825018591056772
5.17,-0.022836602326998294
5.18,-0.022848399345756325
5.19,-0.022860404267450174
5.2,-0.022872611659640916
5.21,-0.022885016069001212
5.22,-0.02289761204404141
5.23,-0.022910394167357837
5.24,-0.022923357093150788
5.25,-0.022936495553759588
5.26,-0.022949804392867673
5.27,-0.022963278594746808
5.28,-0.022976913286298726
5.29,-0.02299070376486146
5.3,-0.023004645508710158
5.31,-0.02301873419088832
5.32,-0.023032965688627213
5.33,-0.023047336082811138
5.34,-0.023061841675520202
5.35,-0.02307647897776007
5.36,-0.02309124471741638
5.37,-0.023106135833956265
5.38,-0.023121149475249746
5.39,-0.02313628299098918
5.4,-0.023151533920010712
5.41,-0.023166899988629756
5.42,-0.02318237909084958
5.43,-0.023197969280921864
5.44,-0.023213668758509953
5.45,-0.02322947585521645
5.46,-0.02324538901994116
5.47,-0.023261406800869137
5.48,-0.023277527835254958
5.49,-0.023293750828494147
5.5,-0.023310074542072366
5.51,-0.02332649777763786
5.52,-0.023343019362895734
5.53,-0.023359638137980282
5.54,-0.023376352940645488
5.55,-0.02339316259475337
5.56,-0.023410065901112363
5.57,-0.0234270616230923
5.58,-0.023444148479695028
5.59,-0.023461325137437476
5.6,-0.023478590203678467
5.61,-0.02349594221816482
5.62,-0.02351337965365555
5.63,-0.023530900907042337
5.64,-0.023548504300449757
5.65,-0.023566188079176233
5.66,-0.023583950412657723
5.67,-0.023601789396085236
5.68,-0.02361970304892096
5.69,-0.02363768932484065
5.7,-0.023655746108369267
5.71,-0.023673871223901966
5.72,-0.02369206243959301
5.73,-0.023710317474455286
5.74,-0.023728634005218206
5.75,-0.02374700966870945
5.76,-0.023765442077364127
5.77,-0.023783928817427295
5.78,-0.02380246746191035
5.79,-0.023821055576679375
5.8,-0.02383969072636387
5.81,-0.023858370487346046
5.82,-0.02387709244610903
5.83,-0.02389585421177329
5.84,-0.023914653420965635
5.85,-0.023933487742462522
5.86,-0.023952354887841268
5.87,-0.02397125260874836
5.88,-0.023990178705193144
5.89,-0.024009131033234325
5.9,-0.024028107500650545
5.91,-0.024047106074853223
5.92,-0.024066124782513822
5.93,-0.02408516171555845
5.94,-0.02410421502538533
5.95,-0.02412328292738426
5.96,-0.024142363702228498
5.97,-0.024161455690638916
5.98,-0.024180557295559207
5.99,-0.024199666978898283
6.0,-0.02421878326276961
6.01,-0.024237904722023185
6.02,-0.02425702998470769
6.03,-0.024276157730166507
6.04,-0.024295286682281765
6.05,-0.02431441560865916
6.06,-0.024333543315758453
6.07,-0.024352668647768545
6.08,-0.024371790478512817
6.09,-0.024390907712450064
6.1,-0.02441001927737118
6.11,-0.02442912412245641
6.12,-0.02444822121467712
6.13,-0.024467309534892068
6.14,-0.024486388075951254
6.15,-0.0245054558384282
6.16,-0.024524511827959977
6.17,-0.024543555053260113
6.18,-0.024562584523134676
6.19,-0.0245815992467354
6.2,-0.02460059822843758
6.21,-0.024619580468525467
6.22,-0.024638544961989008
6.23,-0.0246574906978068
6.24,-0.024676416656572435
6.25,-0.024695321813663337
6.26,-0.02471420513551711
6.27,-0.02473306558204366
6.28,-0.024751902106538288
6.29,-0.024770713655841634
6.3,-0.024789499173570675
6.31,-0.024808257597547314
6.32,-0.024826987863422325
6.33,-0.024845688905467997
6.34,-0.024864359657377554
6.35,-0.024882999056268694
6.36,-0.024901606040705127
6.37,-0.024920179554333132
6.38,-0.02493871854822907
6.39,-0.024957221981307072
6.4,-0.024975688821510005
6.41,-0.02499411805028996
6.42,-0.025012508660483553
6.43,-0.025030859660056005
6.44,-0.02504917007305977
6.45,-0.025067438940341826
6.46,-0.025085665322872038
6.47,-0.025103848299140866
6.48,-0.025121986970260794
6.49,-0.02514008045723507
6.5,-0.02515812790363597
6.51,-0.025176128475644488
6.52,-0.02519408136203006
6.53,-0.025211985776162935
6.54,-0.02522984095354199
6.55,-0.025247646153400524
6.56,-0.025265400658299818
6.57,-0.025283103773382973
6.58,-0.02530075482758059
6.59,-0.025318353170493083
6.6,-0.0253358981746893
6.61,-0.025353389232595076
6.62,-0.025370825757206148
6.63,-0.02538820718086265
6.64,-0.025405532954143082
6.65,-0.025422802546071353
6.66,-0.025440015441684047
6.67,-0.02545717114185881
6.68,-0.025474269162387517
6.69,-0.025491309032604225
6.7,-0.025508290295525152
6.71,-0.02552521250536377
6.72,-0.02554207522749116
6.73,-0.02555887803813614
6.74,-0.025575620522266803
6.75,-0.025592302273704036
6.76,-0.025608922893989014
6.77,-0.025625481992563027
6.78,-0.025641979184968973
6.79,-0.025658414092851373
6.8,-0.02567478634430271
6.81,-0.025691095571965306
6.82,-0.025707341413776934
6.83,-0.025723523512258303
6.84,-0.025739641515066074
6.85,-0.02575569507372032
6.86,-0.025771683844244594
6.87,-0.02578760748752456
6.88,-0.025803465668429813
6.89,-0.025819258056526035
6.9,-0.02583498432611573
6.91,-0.02585064415675641
6.92,-0.025866237232768978
6.93,-0.025881763243977046
6.94,-0.025897221886305374
6.95,-0.025912612861294745
6.96,-0.025927935877033938
6.97,-0.02594319064816057
6.98,-0.025958376896725525
6.99,-0.02597349435166134
7.0,-0.02598854275010775
7.01,-0.02600352183688459
7.02,-0.026018431365205374
7.03,-0.02603327109689006
7.04,-0.026048040802638436
7.05,-0.026062740262509147
7.06,-0.026077369265480772
7.07,-0.026091927610510497
7.08,-0.026106415105848192
7.09,-0.026120831569708992
7.1,-0.02613517683011365
7.11,-0.02614945072501508
7.12,-0.02616365310247778
7.13,-0.026177783820265442
7.14,-0.026191842746253618
7.15,-0.026205829757976598
7.16,-0.026219744742681073
7.17,-0.026233587597272505
7.18,-0.026247358228075373
7.19,-0.026261056550520356
7.2,-0.026274682489110635
7.21,-0.026288235977148904
7.22,-0.02630171695653771
7.23,-0.02631512537739957
7.24,-0.026328461197863785
7.25,-0.02634172438384671
7.26,-0.02635491490871861
7.27,-0.026368032752990683
7.28,-0.026381077904101772
7.29,-0.026394050356071952
7.3,-0.026406950109223084
7.31,-0.026419777169938555
7.32,-0.026432531550377024
7.33,-0.026445213268186173
7.34,-0.026457822346342523
7.35,-0.026470358812785366
7.36,-0.02648282270033655
7.37,-0.02649521404645428
7.38,-0.026507532892953052
7.39,-0.026519779285950736
7.4,-0.026531953275701726
7.41,-0.02654405491639052
7.42,-0.026556084266078687
7.43,-0.026568041386591183
7.44,-0.02657992634345004
7.45,-0.02659173920566127
7.46,-0.026603480045887917
7.47,-0.02661514894027013
7.48,-0.026626745968458557
7.49,-0.02663827121347469
7.5,-0.02664972476193694
7.51,-0.02666110670378113
7.52,-0.02667241713253361
7.53,-0.026683656145197875
7.54,-0.02669482384234794
7.55,-0.026705920328114936
7.56,-0.026716945710120704
7.57,-0.026727900099830525
7.58,-0.026738783612173602
7.59,-0.026749596365956134
7.6,-0.026760338483694645
7.61,-0.026771010091769278
7.62,-0.02678161132015722
7.63,-0.0267921423028859
7.64,-0.026802603177866192
7.65,-0.026812994086666063
7.66,-0.026823315174930258
7.67,-0.02683356659218053
7.68,-0.0268437484917752
7.69,-0.026853861030856636
7.7,-0.026863904370543812
7.71,-0.026873878675825934
7.72,-0.026883784115142827
7.73,-0.0268936208609776
7.74,-0.026903389089477352
7.75,-0.026913088980112798
7.76,-0.026922720716185213
7.77,-0.026932284484446366
7.78,-0.02694178047488507
7.79,-0.02695120888086127
7.8,-0.026960569898998706
7.81,-0.026969863729198303
7.82,-0.026979090573945815
7.83,-0.026988250639044104
7.84,-0.0269973441330874
7.85,-0.027006371267200666
7.86,-0.027015332255253877
7.87,-0.02702422731368146
7.88,-0.02703305666136203
7.89,-0.027041820519193276
7.9,-0.027050519110637022
7.91,-0.027059152661240173
7.92,-0.027067721398214988
7.93,-0.027076225551098326
7.94,-0.027084665351225917
7.95,-0.027093041031365162
7.96,-0.027101352826255688
7.97,-0.02710960097218898
7.98,-0.02711778570707508
7.99,-0.02712590726988339
8.0,-0.027133965901381674
8.01,-0.027141961843696744
8.02,-0.027149895339794585
8.03,-0.027157766634313213
8.04,-0.02716557597290325
8.05,-0.027173323602547397
8.06,-0.027181009770907972
8.07,-0.02718863472713926
8.08,-0.02719619872142148
8.09,-0.027203702004561077
8.1,-0.027211144828796528
8.11,-0.027218527447252408
8.12,-0.027225850113885636
8.13,-0.02723311308354628
8.14,-0.027240316612223058
8.15,-0.027247460956850704
8.16,-0.02725454637484366
8.17,-0.027261573124908584
8.18,-0.027268541466691398
8.19,-0.027275451660224322
8.2,-0.02728230396683193
8.21,-0.027289098648531643
8.22,-0.027295835968326486
8.23,-0.027302516189552956
8.24,-0.027309139576812844
8.25,-0.02731570639550749
8.26,-0.02732221691131791
8.27,-0.027328671391144154
8.28,-0.027335070102412644
8.29,-0.027341413313435415
8.3,-0.027347701292731435
8.31,-0.02735393430993852
8.32,-0.02736011263522713
8.33,-0.027366236539021493
8.34,-0.02737230629267795
8.35,-0.027378322168045907
8.36,-0.027384284437260886
8.37,-0.027390193372958577
8.38,-0.027396049248433873
8.39,-0.027401852337027802
8.4,-0.027407602912568545
8.41,-0.027413301249403246
8.42,-0.02741894762165932
8.43,-0.02742454230409048
8.44,-0.02743008557171006
8.45,-0.027435577699165072
8.46,-0.02744101896168217
8.47,-0.02744640963458087
8.48,-0.02745174999270159
8.49,-0.027457040311563798
8.5,-0.02746228086596101
8.51,-0.027467471931079793
8.52,-0.027472613781880196
8.53,-0.027477706693228677
8.54,-0.02748275093947932
8.55,-0.02748774679527238
8.56,-0.027492694534488493
8.57,-0.027497594431075377
8.58,-0.027502446758780195
8.59,-0.02750725179049165
8.6,-0.02751200979937762
8.61,-0.02751672105775333
8.62,-0.02752138583776796
8.63,-0.027526004411143546
8.64,-0.027530577048936803
8.65,-0.027535104022044204
8.66,-0.027539585600889222
8.67,-0.027544022054976105
8.68,-0.02754841365375583
8.69,-0.027552760666139663
8.7,-0.027557063360073294
8.71,-0.027561322003555423
8.72,-0.02756553686339247
8.73,-0.027569708206317493
8.74,-0.027573836298410852
8.75,-0.027577921404826858
8.76,-0.02758196379046684
8.77,-0.02758596371953264
8.78,-0.02758992145566618
8.79,-0.027593837261584236
8.8,-0.027597711399842847
8.81,-0.027601544131812955
8.82,-0.027605335718618847
8.83,-0.027609086420758388
8.84,-0.027612796497604036
8.85,-0.027616466208414906
8.86,-0.02762009581122421
8.87,-0.027623685563752356
8.88,-0.027627235723020137
8.89,-0.027630746544909258
8.9,-0.02763421828513506
8.91,-0.027637651198107016
8.92,-0.0276410455379217
8.93,-0.02764440155790286
8.94,-0.027647719510148605
8.95,-0.02765099964655725
8.96,-0.027654242217734493
8.97,-0.027657447473747106
8.98,-0.027660615663968293
8.99,-0.027663747036479544
9.0,-0.027666841839055697
9.01,-0.02766990031810604
9.02,-0.02767292271952697
9.03,-0.02767590928838871
9.04,-0.027678860268402845
9.05,-0.027681775902901065
9.06,-0.02768465643404247
9.07,-0.02768750210299428
9.08,-0.02769031315024337
9.09,-0.027693089814998365
9.1,-0.02769583233586149
9.11,-0.027698540950102386
9.12,-0.027701215894291746
9.13,-0.027703857404067264
9.14,-0.02770646571366798
9.15,-0.02770904105676011
9.16,-0.02771158366575708
9.17,-0.027714093772073813
9.18,-0.027716571606351978
9.19,-0.027719017397708018
9.2,-0.027721431374712193
9.21,-0.027723813764655356
9.22,-0.027726164793736664
9.23,-0.027728484687321767
9.24,-0.027730773669364838
9.25,-0.027733031963113573
9.26,-0.027735259790676387
9.27,-0.027737457372829965
9.28,-0.027739624929711076
9.29,-0.02774176267989786
9.3,-0.02774387084135574
9.31,-0.027745949630657487
9.32,-0.0277479992634173
9.33,-0.02775001995429631
9.34,-0.027752011916536954
9.35,-0.027753975362608894
9.36,-0.027755910503929386
9.37,-0.027757817550476745
9.38,-0.02775969671160319
9.39,-0.027761548195142115
9.4,-0.027763372208161
9.41,-0.027765168956647678
9.42,-0.02776693864519861
9.43,-0.0277686814777633
9.44,-0.027770397656759677
9.45,-0.027772087383859362
9.46,-0.027773750859668205
9.47,-0.02777538828335324
9.48,-0.02777699985345523
9.49,-0.027778585767009638
9.5,-0.027780146220279068
9.51,-0.02778168140848698
9.52,-0.027783191525384856
9.53,-0.02778467676405785
9.54,-0.027786137316345303
9.55,-0.027787573372914594
9.56,-0.02778898512365334
9.57,-0.02779037275691735
9.58,-0.027791736460482615
9.59,-0.027793076420613093
9.6,-0.027794392822746882
9.61,-0.027795685851342695
9.62,-0.027796955689380575
9.63,-0.027798202519214294
9.64,-0.02779942652181185
9.65,-0.027800627877169158
9.66,-0.02780180676435591
9.67,-0.02780296336101639
9.68,-0.02780409784408875
9.69,-0.02780521038927181
9.7,-0.027806301171132548
9.71,-0.02780737036340497
9.72,-0.0278084181384174
9.73,-0.027809444667779095
9.74,-0.02781045012175332
9.75,-0.02781143466971764
9.76,-0.027812398479970586
9.77,-0.02781334171975779
9.78,-0.027814264555212884
9.79,-0.02781516715132342
9.8,-0.027816049672317843
9.81,-0.027816912281098713
9.82,-0.02781775513966287
9.83,-0.02781857840908106
9.84,-0.0278193822490586
9.85,-0.027820166818634605
9.86,-0.0278209322754892
9.87,-0.0278216787765034
9.88,-0.02782240647753883
9.89,-0.027823115533304514
9.9,-0.027823806097650644
9.91,-0.02782447832316146
9.92,-0.027825132361701775
9.93,-0.027825768364077408
