t_s,df_hz
1.26,-0.059865336263928974
1.27,-0.05957344565764028
1.28,-0.05930719270834919
1.29,-0.05906268589882072
1.3,-0.05883638720531041
1.31,-0.05862520042229235
1.32,-0.05842652532667587
1.33,-0.05823828209919192
1.34,-0.05805889699103326
1.35,-0.05788727399979099
1.36,-0.057722736320634405
1.37,-0.057564967138711495
1.38,-0.0574139316816934
1.39,-0.0572698011779791
1.4,-0.05713287352243801
1.41,-0.057003500729213535
1.42,-0.05688202189995827
1.43,-0.05676870477904446
1.44,-0.05666369689402309
1.45,-0.05656698991703003
1.46,-0.05647839442273275
1.47,-0.05639752540009868
1.48,-0.05632379757793836
1.49,-0.056256432597532206
1.5,-0.05619447050408855
1.51,-0.05613679502578888
1.52,-0.05608215197183046
1.53,-0.05602918457025839
1.54,-0.05597646100119727
1.55,-0.055922507361187396
1.56,-0.05586584362620824
1.57,-0.0558050066009191
1.58,-0.055738581566371334
1.59,-0.0556652277467319
1.6,-0.055583701070561396
1.61,-0.05549286749154754
1.62,-0.055391720488697824
1.63,-0.0552793908622993
1.64,-0.05515515372286442
1.65,-0.05501843009734423
1.66,-0.0548687873216762
1.67,-0.05470593856745792
1.68,-0.05452973618419804
1.69,-0.05434016573598209
1.7,-0.054137337525945156
1.71,-0.05392147812281106
1.72,-0.05369292092605292
1.73,-0.0534520949611797
1.74,-0.053199515936120705
1.75,-0.052935774743731095
1.76,-0.05266152797906017
1.77,-0.05237748856413341
1.78,-0.05208441737151932
1.79,-0.05178311364886741
1.8,-0.051474405795825344
1.81,-0.05115914685664289
1.82,-0.05083820534866398
1.83,-0.05051245993472819
1.84,-0.05018279148603068
1.85,-0.049850077903310835
1.86,-0.049515190546625565
1.87,-0.04917898711557155
1.88,-0.04884230608296597
1.89,-0.04850596427819093
1.9,-0.04817075049598026
1.91,-0.04783742265138415
1.92,-0.047506703245051754
1.93,-0.04717927490045568
1.94,-0.04685577807337346
1.95,-0.046536808018512614
1.96,-0.04622291143679314
1.97,-0.04591458325910499
1.98,-0.04561226652695634
1.99,-0.04531634978004657
2.0,-0.04502716549523849
2.01,-0.044744989737708324
2.02,-0.04447004208011915
2.03,-0.044202485682568314
2.04,-0.04394242716251172
2.05,-0.04368991898599127
2.06,-0.04344495989763555
2.07,-0.04320749754238956
2.08,-0.042977430107598864
2.09,-0.04275460928733018
2.1,-0.04253884309122605
2.11,-0.04232989975132258
2.12,-0.04212751018274881
2.13,-0.04193137206212058
2.14,-0.041741153935204806
2.15,-0.04155649825540493
2.16,-0.0413770267687422
2.17,-0.04120234356009094
2.18,-0.04103203929318758
2.19,-0.04086569502472456
2.2,-0.040702886806205645
2.21,-0.04054318854901883
2.22,-0.04038617650801549
2.23,-0.04023143250425037
2.24,-0.04007854722173727
2.25,-0.03992712309316871
2.26,-0.039776778191087526
2.27,-0.03962714769684808
2.28,-0.03947788700304429
2.29,-0.0393286736673775
2.3,-0.03917920918997844
2.31,-0.03902922153485509
2.32,-0.03887846475423152
2.33,-0.03872672147377473
2.34,-0.038573803163281795
2.35,-0.03841955035961695
2.36,-0.03826383317268354
2.37,-0.038106551143720004
2.38,-0.037947632728006074
2.39,-0.03778703511502227
2.4,-0.037624742827981304
2.41,-0.03746076718017566
2.42,-0.0372951446605318
2.43,-0.03712793598875824
2.44,-0.036959223894047905
2.45,-0.0367891117982584
2.46,-0.0366177218374954
2.47,-0.03644519289310128
2.48,-0.036271678504928705
2.49,-0.036097344952136616
2.5,-0.03592236876693136
2.51,-0.035746935025353754
2.52,-0.03557123496582214
2.53,-0.03539546382465982
2.54,-0.03521981898475365
2.55,-0.035044497895685464
2.56,-0.03486969610721428
2.57,-0.03469560553816628
2.58,-0.03452241276856554
2.59,-0.03435029755835988
2.6,-0.03417943134118759
2.61,-0.03400997575292283
2.62,-0.033842081965916045
2.63,-0.03367588925865662
2.64,-0.033511524437631675
2.65,-0.033349101054360085
2.66,-0.03318871890401677
2.67,-0.03303046371339416
2.68,-0.03287440704098907
2.69,-0.03272060599807515
2.7,-0.032569103538596426
2.71,-0.032419928480855835
2.72,-0.03227309603482301
2.73,-0.03212860816857921
2.74,-0.031986454273902266
2.75,-0.031846611803318686
2.76,-0.0317090469432871
2.77,-0.031573715466653295
2.78,-0.031440563713019405
2.79,-0.03130952956887327
2.8,-0.03118054328294513
2.81,-0.031053528597941048
2.82,-0.030928403904354466
2.83,-0.03080508299880647
2.84,-0.03068347641254158
2.85,-0.030563492268469467
2.86,-0.030445037374699113
2.87,-0.030328018173637165
2.88,-0.030212341669871634
2.89,-0.030097916324364316
2.9,-0.029984652938010514
2.91,-0.02987246531768252
2.92,-0.0297612711247983
2.93,-0.02965099246177188
2.94,-0.02954155635685433
2.95,-0.02943289537320257
2.96,-0.029324947961491328
2.97,-0.029217658847348393
2.98,-0.029110979210514264
2.99,-0.029004866931498324
3.0,-0.028899286663139897
3.01,-0.028794209878839818
3.02,-0.028689614798840656
3.03,-0.028585486330448568
3.04,-0.028481815877837928
3.05,-0.028378601064544037
3.06,-0.028275845490363827
3.07,-0.028173558417985224
3.08,-0.028071754333922186
3.09,-0.027970452543089993
3.1,-0.02786967680620585
3.11,-0.027769454727168418
3.12,-0.027669817384631482
3.13,-0.02757079874605855
3.14,-0.027472435174420603
3.15,-0.02737476490276334
3.16,-0.02727782755619791
3.17,-0.02718166359657731
3.18,-0.027086313861122292
3.19,-0.026991819088600162
3.2,-0.02689821943330058
3.21,-0.026805554047806934
3.22,-0.026713860699356568
3.23,-0.026623175456759053
3.24,-0.02653353221825335
3.25,-0.026444962523231374
3.26,-0.026357495251307886
3.27,-0.026271156404789227
3.28,-0.026185968935594373
3.29,-0.026101952613914754
3.3,-0.026019123875214413
3.31,-0.025937495792928117
3.32,-0.025857078056570067
3.33,-0.025777876943395967
3.34,-0.02569989537217636
3.35,-0.02562313298929455
3.36,-0.025547586270766795
3.37,-0.025473248628978998
3.38,-0.025400110634051738
3.39,-0.025328160079949816
3.4,-0.02525738229249799
3.41,-0.02518776029929447
3.42,-0.025119275048315334
3.43,-0.02505190567878301
3.44,-0.024985629738967265
3.45,-0.02492042345737803
3.46,-0.02485626201948855
3.47,-0.024793119739553678
3.48,-0.02473097042384622
3.49,-0.024669787550124212
3.5,-0.024609544498722043
3.51,-0.024550214833938575
3.52,-0.02449177246856064
3.53,-0.0244341918904868
3.54,-0.024377448360976522
3.55,-0.02432151806031254
3.56,-0.024266378252764058
3.57,-0.02421200744542721
3.58,-0.024158385472108183
3.59,-0.024105493601467853
3.6,-0.024053314631954155
3.61,-0.02400183294378143
3.62,-0.023951034517462062
3.63,-0.02390090698754923
3.64,-0.02385143964599737
3.65,-0.023802623390172542
3.66,-0.023754450743979007
3.67,-0.02370691577819811
3.68,-0.023660014076249573
3.69,-0.023613742638860076
3.7,-0.02356809982049021
3.71,-0.02352308522452657
3.72,-0.023478699609341104
3.73,-0.023434944775079174
3.74,-0.02339182344420702
3.75,-0.023349339156164578
3.76,-0.023307496126247124
3.77,-0.023266299143005546
3.78,-0.02322575342513261
3.79,-0.023185864508341283
3.8,-0.02314663812603425
3.81,-0.023108080086840843
3.82,-0.023070196167503488
3.83,-0.02303299200569308
3.84,-0.022996472987735588
3.85,-0.022960644180078104
3.86,-0.022925510218461592
3.87,-0.02289107524263931
3.88,-0.02285734282926226
3.89,-0.022824315928660306
3.9,-0.022791996811773685
3.91,-0.022760387038898735
3.92,-0.022729487419990087
3.93,-0.02269929799053388
3.94,-0.02266981800977286
3.95,-0.02264104593983185
3.96,-0.022612979466590934
3.97,-0.022585615501468058
3.98,-0.02255895020657766
3.99,-0.022532979009363647
4.0,-0.02250769665395203
4.01,-0.022483097221995554
4.02,-0.022459174184567308
4.03,-0.022435920459279845
4.04,-0.02241332843496774
4.05,-0.022391390057654257
4.06,-0.02237009687426099
4.07,-0.02234944007402787
4.08,-0.022329410584638654
4.09,-0.022309999089058195
4.1,-0.02229119612367756
4.11,-0.022272992117056613
4.12,-0.022255377433212993
4.13,-0.022238342465755123
4.14,-0.022221877638193707
4.15,-0.022205973507205844
4.16,-0.02219062075532028
4.17,-0.022175810276987753
4.18,-0.022161533196241937
4.19,-0.022147780886582195
4.2,-0.02213454503711686
4.21,-0.022121817639710113
4.22,-0.02210959103467395
4.23,-0.022097857922311247
4.24,-0.0220866113580919
4.25,-0.022075844788007067
4.26,-0.022065552022912296
4.27,-0.02205572726028452
4.28,-0.0220463650725077
4.29,-0.022037460385677915
4.3,-0.022029008488670215
4.31,-0.02202100500419851
4.32,-0.022013445877539343
4.33,-0.02200632735285648
4.34,-0.021999645957738123
4.35,-0.021993398465977258
4.36,-0.021987581892521677
4.37,-0.02198219344341883
4.38,-0.021977230510258662
4.39,-0.021972690627862633
4.4,-0.021968571453751105
4.41,-0.02196487073943788
4.42,-0.02196158629959381
4.43,-0.0219587159965426
4.44,-0.021956257696937022
4.45,-0.021954209266242742
4.46,-0.02195256853283024
4.47,-0.021951333273649672
4.48,-0.02195050119342815
4.49,-0.021950069903324237
4.5,-0.021950036916643312
4.51,-0.021950399617305282
4.52,-0.021951155263687034
4.53,-0.021952300974593154
4.54,-0.021953833717898448
4.55,-0.02195575031596069
4.56,-0.021958047427302473
4.57,-0.021960721557162225
4.58,-0.021963769058296816
4.59,-0.021967186123460554
4.6,-0.021970968804505695
4.61,-0.021975113003309805
4.62,-0.021979614495022205
4.63,-0.021984468919201527
4.64,-0.021989671798744316
4.65,-0.021995218559027294
4.66,-0.022001104520707873
4.67,-0.022007324932404218
4.68,-0.022013874965042268
4.69,-0.022020749733513596
4.7,-0.022027944313225446
4.71,-0.02203545374929239
4.72,-0.02204327306877633
4.73,-0.022051397299202705
4.74,-0.022059821471302782
4.75,-0.022068540637314744
4.76,-0.022077549890238878
4.77,-0.02208684435609556
4.78,-0.02209641922748214
4.79,-0.022106269747765726
4.8,-0.022116391234693538
4.81,-0.022126779091607995
4.82,-0.022137428801290587
4.83,-0.022148335937118742
4.84,-0.022159496165969152
4.85,-0.022170905260600577
4.86,-0.02218255908898936
4.87,-0.022194453625170026
4.88,-0.02220658494113473
4.89,-0.022218949211741442
4.9,-0.022231542719943043
4.91,-0.02224436183881377
4.92,-0.022257403047270422
4.93,-0.022270662909152847
4.94,-0.02228413807934349
4.95,-0.022297825295557443
4.96,-0.02231172138135937
4.97,-0.02232582322556749
4.98,-0.022340127787385346
4.99,-0.022354632088858035
5.0,-0.022369333209586388
5.01,-0.02238422827426234
5.02,-0.02239931445116315
5.03,-0.022414588951763244
5.04,-0.02243004901092368
5.05,-0.022445691890932255
5.06,-0.022461514874604575
5.07,-0.022477515260587416
5.08,-0.022493690352636927
5.09,-0.022510037459477567
5.1,-0.02252655389526768
5.11,-0.022543236964718095
5.12,-0.022560083967461075
5.13,-0.022577092192184445
5.14,-0.022594258919434257
5.15,-0.022611581412578872
5.16,-0.022629056917852056
5.17,-0.02264668267038423
5.18,-0.02266445588246962
5.19,-0.022682373750424274
5.2,-0.022700433454981912
5.21,-0.02271863216256634
5.22,-0.02273696702056565
5.23,-0.022755435163312427
5.24,-0.022774033718284487
5.25,-0.022792759797432685
5.26,-0.022811610504728283
5.27,-0.022830582946601324
5.28,-0.022849674219583657
5.29,-0.022868881422855678
5.3,-0.02288820165859674
5.31,-0.02290763203673789
5.32,-0.02292716967577842
5.33,-0.022946811703506913
5.34,-0.022966555269558767
5.35,-0.02298639753431487
5.36,-0.023006335681334446
5.37,-0.02302636691708657
5.38,-0.023046488475415558
5.39,-0.023066697617452756
5.4,-0.023086991631870255
5.41,-0.023107367846059584
5.42,-0.023127823614158577
5.43,-0.023148356328377313
5.44,-0.02316896341715812
5.45,-0.023189642348354283
5.46,-0.023210390627332177
5.47,-0.02323120579608915
5.48,-0.02325208544308679
5.49,-0.02327302718838828
5.5,-0.023294028695415577
5.51,-0.023315087666112854
5.52,-0.02333620184295439
5.53,-0.023357369005799423
5.54,-0.023378586971895016
5.55,-0.023399853593438654
5.56,-0.023421166761808124
5.57,-0.02344252440102321
5.58,-0.023463924467183078
5.59,-0.023485364950194078
5.6,-0.023506843869495808
5.61,-0.023528359272198936
5.62,-0.02354990923793126
5.63,-0.023571491866764216
5.64,-0.023593105285682918
5.65,-0.02361474764474794
5.66,-0.02363641711730245
5.67,-0.02365811189601066
5.68,-0.02367983019145608
5.69,-0.02370157023688737
5.7,-0.023723330276944142
5.71,-0.02374510857431355
5.72,-0.023766903406258554
5.73,-0.02378871306548431
5.74,-0.023810535856649898
5.75,-0.02383237009557149
5.76,-0.023854214115166406
5.77,-0.023876066253660927
5.78,-0.023897924863510157
5.79,-0.02391978830812625
5.8,-0.023941654960325007
5.81,-0.023963523207684603
5.82,-0.023985391444049434
5.83,-0.024007258075706406
5.84,-0.024029121520544955
5.85,-0.024050980207251455
5.86,-0.0240728325773902
5.87,-0.024094677084900623
5.88,-0.024116512193623242
5.89,-0.02413833638392953
5.9,-0.02416014814738704
5.91,-0.024181945990600685
5.92,-0.02420372843415766
5.93,-0.024225494014700873
5.94,-0.024247241285450558
5.95,-0.024268968813408058
5.96,-0.024290675185746846
5.97,-0.02431235900370591
5.98,-0.02433401888817471
5.99,-0.024355653477893775
6.0,-0.024377261431136273
6.01,-0.024398841425757357
6.02,-0.02442039215696947
6.03,-0.024441912342543105
6.04,-0.024463400717510814
6.05,-0.02448485603870068
6.06,-0.02450627708286372
6.07,-0.024527662648088082
6.08,-0.024549011552191958
6.09,-0.02457032263620775
6.1,-0.024591594757211954
6.11,-0.024612826794880017
6.12,-0.02463401764946516
6.13,-0.02465516624029061
6.14,-0.024676271510042768
6.15,-0.024697332417046174
6.16,-0.024718347940170842
6.17,-0.02473931707784431
6.18,-0.024760238846467997
6.19,-0.02478111228236834
6.2,-0.02480193643929092
6.21,-0.024822710387737756
6.22,-0.02484343321669142
6.23,-0.024864104030832574
6.24,-0.024884721951361863
6.25,-0.024905286117803262
6.26,-0.024925795682149393
6.27,-0.02494624981289621
6.28,-0.024966647693840844
6.29,-0.024986988522321115
6.3,-0.02500727151222123
6.31,-0.02502749588833572
6.32,-0.025047660889958887
6.33,-0.02506776576993944
6.34,-0.025087809794027766
6.35,-0.02510779224005297
6.36,-0.02512771240004412
6.37,-0.025147569576363292
6.38,-0.02516736308305722
6.39,-0.025187092248287413
6.4,-0.025206756410199975
6.41,-0.02522635491979134
6.42,-0.02524588713848144
6.43,-0.025265352439289148
6.44,-0.02528475020702914
6.45,-0.025304079836971766
6.46,-0.02532334073733897
6.47,-0.02534253232614104
6.48,-0.0253616540350804
6.49,-0.025380705303583904
6.5,-0.02539968558447233
6.51,-0.0254185943416846
6.52,-0.025437431049633343
6.53,-0.025456195196508855
6.54,-0.025474886279512436
6.55,-0.025493503807833183
6.56,-0.025512047302737213
6.57,-0.025530516296634234
6.58,-0.025548910333102148
6.59,-0.02556722896805968
6.6,-0.025585471769427652
6.61,-0.025603638315182316
6.62,-0.025621728195308304
6.63,-0.02563974101186056
6.64,-0.0256576763775394
6.65,-0.02567553391879231
6.66,-0.025693313270797356
6.67,-0.02571101408100618
6.68,-0.025728636008661786
6.69,-0.025746178724415855
6.7,-0.02576364190886447
6.71,-0.025781025255792362
6.72,-0.025798328467922238
6.73,-0.025815551260765388
6.74,-0.025832693358385866
6.75,-0.025849754496851975
6.76,-0.025866734422988542
6.77,-0.025883632892495054
6.78,-0.02590044967369906
6.79,-0.025917184542776518
6.8,-0.025933837287440822
6.81,-0.025950407703491576
6.82,-0.025966895597413806
6.83,-0.025983300785390004
6.84,-0.025999623091517682
6.85,-0.026015862351350047
6.86,-0.02603201840723068
6.87,-0.026048091111613006
6.88,-0.026064080324439024
6.89,-0.02607998591471697
6.9,-0.02609580776095131
6.91,-0.026111545747645366
6.92,-0.026127199769511205
6.93,-0.026142769727830934
6.94,-0.026158255532345825
6.95,-0.02617365709971194
6.96,-0.026188974354552558
6.97,-0.026204207229902274
6.98,-0.026219355664233657
6.99,-0.02623441960470391
7.0,-0.026249399006070335
7.01,-0.02626429382794937
7.02,-0.026279104038181723
7.03,-0.026293829611283806
7.04,-0.026308470529338043
7.05,-0.02632302677959051
7.06,-0.026337498357338767
7.07,-0.026351885263852966
7.08,-0.02636618750638083
7.09,-0.026380405098867486
7.1,-0.026394538061612377
7.11,-0.026408586421934974
7.12,-0.026422550211972026
7.13,-0.026436429471140152
7.14,-0.0264502242454101
7.15,-0.026463934584798728
7.16,-0.026477560546594458
7.17,-0.02649110219411116
7.18,-0.02650455959651228
7.19,-0.02651793282827463
7.2,-0.026531221970135094
7.21,-0.026544427108565576
7.22,-0.0265575483346698
7.23,-0.026570585746749434
7.24,-0.026583539447500328
7.25,-0.026596409545407717
7.26,-0.026609196153997056
7.27,-0.026621899392733454
7.28,-0.026634519385787356
7.29,-0.026647056262635433
7.3,-0.026659510157693335
7.31,-0.026671881211095316
7.32,-0.026684169567015928
7.33,-0.026696375374870327
7.34,-0.026708498789228877
7.35,-0.02672053996891963
7.36,-0.02673249907729333
7.37,-0.026744376282457148
7.38,-0.02675617175740085
7.39,-0.026767885678531347
7.4,-0.026779518227125106
7.41,-0.026791069589334505
7.42,-0.026802539954049364
7.43,-0.02681392951508912
7.44,-0.026825238470017432
7.45,-0.02683646702042742
7.46,-0.026847615371329823
7.47,-0.026858683731652677
7.48,-0.026869672314778048
7.49,-0.026880581335823155
7.5,-0.026891411015085694
7.51,-0.02690216157596027
7.52,-0.02691283324424219
7.53,-0.026923426249588385
7.54,-0.026933940824787585
7.55,-0.02694437720649658
7.56,-0.026954735632693985
7.57,-0.02696501634597283
7.58,-0.02697521959151694
7.59,-0.026985345616424267
7.6,-0.026995394671228294
7.61,-0.02700536700930103
7.62,-0.02701526288670409
7.63,-0.027025082561565765
7.64,-0.027034826295024607
7.65,-0.0270444943510226
7.66,-0.02705408699489608
7.67,-0.027063604495123798
7.68,-0.02707304712241807
7.69,-0.027082415149706197
7.7,-0.02709170885198299
7.71,-0.02710092850691292
7.72,-0.027110074393581225
7.73,-0.027119146793548935
7.74,-0.027128145990337634
7.75,-0.027137072269518264
7.76,-0.027145925918389366
7.77,-0.027154707226173372
7.78,-0.027163416484490253
7.79,-0.02717205398578707
7.8,-0.02718062002478843
7.81,-0.027189114897964956
7.82,-0.02719753890332431
7.83,-0.02720589234028862
7.84,-0.027214175510037256
7.85,-0.027222388715661194
7.86,-0.027230532260818043
7.87,-0.027238606451223585
7.88,-0.027246611593786406
7.89,-0.02725454799678012
7.9,-0.02726241596959786
7.91,-0.02727021582331778
7.92,-0.02727794786953121
7.93,-0.027285612421574
7.94,-0.027293209793582275
7.95,-0.027300740300976557
7.96,-0.027308204259778708
7.97,-0.027315601987228332
7.98,-0.027322933801784428
7.99,-0.027330200022085693
8.0,-0.02733740096820937
8.01,-0.02734453696092545
8.02,-0.02735160832143825
8.03,-0.027358615371896083
8.04,-0.02736555843503475
8.05,-0.027372437834422652
8.06,-0.027379253893973395
8.07,-0.027386006938048154
8.08,-0.027392697291979563
8.09,-0.027399325280961964
8.1,-0.027405891230967226
8.11,-0.027412395468321377
8.12,-0.027418838319703806
8.13,-0.027425220111985654
8.14,-0.027431541172372276
8.15,-0.02743780182862109
8.16,-0.027444002408051133
8.17,-0.02745014323861939
8.18,-0.027456224648424093
8.19,-0.02746224696535571
8.2,-0.027468210517705444
8.21,-0.027474115633617572
8.22,-0.027479962641588543
8.23,-0.02748575186952998
8.24,-0.027491483645612557
8.25,-0.02749715829810068
8.26,-0.02750277615477145
8.27,-0.02750833754353643
8.28,-0.02751384279205352
8.29,-0.027519292228126345
8.3,-0.027524686178680566
8.31,-0.027530024970880872
8.32,-0.027535308931506033
8.33,-0.027540538387041257
8.34,-0.027545713663619003
8.35,-0.027550835087165285
8.36,-0.02755590298332554
8.37,-0.02756091767691359
8.38,-0.02756587949284285
8.39,-0.027570788755040043
8.4,-0.027575645787466744
8.41,-0.02758045091367717
8.42,-0.027585204456246064
8.43,-0.027589906737435735
8.44,-0.027594558079294625
8.45,-0.02759915880269326
8.46,-0.027603709228327625
8.47,-0.027608209676388485
8.48,-0.027612660465813732
8.49,-0.027617061915887697
8.5,-0.02762141434421631
8.51,-0.02762571806838496
8.52,-0.027629973405066944
8.53,-0.027634180670262395
8.54,-0.02763834017899933
8.55,-0.027642452245965867
8.56,-0.027646517184344344
8.57,-0.02765053530735763
8.58,-0.027654506927255018
8.59,-0.02765843235486806
8.6,-0.027662311900781514
8.61,-0.027666145874227055
8.62,-0.027669934584004838
8.63,-0.027673678337868244
8.64,-0.02767737744247808
8.65,-0.02768103220371621
8.66,-0.027684642926737873
8.67,-0.027688209915173782
8.68,-0.02769173347211406
8.69,-0.0276952138997369
8.7,-0.02769865149861489
8.71,-0.0277020465692206
8.72,-0.027705399410088375
8.73,-0.027708710319312504
8.74,-0.027711979593822048
8.75,-0.02771520752924641
8.76,-0.027718394420316646
8.77,-0.02772154056065754
8.78,-0.027724646242967572
8.79,-0.027727711758307443
8.8,-0.02773073739740342
8.81,-0.027733723449058043
8.82,-0.027736670201373718
8.83,-0.027739577941413737
8.84,-0.02774244695452292
8.85,-0.027745277525646345
8.86,-0.027748069937903543
8.87,-0.02775082447349528
8.88,-0.027753541413676024
8.89,-0.027756221037808764
8.9,-0.0277588636248899
8.91,-0.02776146945205732
8.92,-0.027764038795483097
8.93,-0.02776657193034008
8.94,-0.027769069129909212
8.95,-0.02777153066703861
8.96,-0.0277739568127707
8.97,-0.027776347837009583
8.98,-0.027778704008672942
8.99,-0.027781025594840157
9.0,-0.027783312862117437
9.01,-0.027785566075032946
9.02,-0.0277877854973817
9.03,-0.02778997139167999
9.04,-0.02779212401857238
9.05,-0.027794243638157044
9.06,-0.02779633050884015
9.07,-0.02779838488767588
9.08,-0.027800407030765098
9.09,-0.027802397192331203
9.1,-0.027804355625970802
9.11,-0.02780628258345514
9.12,-0.027808178315396948
9.13,-0.027810043071302935
9.14,-0.027811877098841007
9.15,-0.02781368064495355
9.16,-0.02781545395495009
9.17,-0.02781719727271546
9.18,-0.027818910841194727
9.19,-0.02782059490135488
9.2,-0.027822249693543154
9.21,-0.02782387545638165
9.22,-0.0278254724271402
9.23,-0.027827040842035654
9.24,-0.027828580935433955
9.25,-0.027830092940934387
9.26,-0.027831577090590528
9.27,-0.027833033614864666
9.28,-0.027834462743312718
9.29,-0.027835864703631957
9.3,-0.027837239722747358
9.31,-0.027838588025924586
9.32,-0.027839909837044367
9.33,-0.027841205378967903
9.34,-0.02784247487263154
9.35,-0.027843718538258514
9.36,-0.027844936594586967
9.37,-0.02784612925867598
9.38,-0.027847296746752254
9.39,-0.027848439273083968
9.4,-0.02784955705129981
9.41,-0.02785065029336963
9.42,-0.02785171920980482
9.43,-0.02785276401012403
9.44,-0.02785378490205398
9.45,-0.027854782092495436
9.46,-0.02785575578697677
9.47,-0.027856706189281388
9.48,-0.02785763350243955
9.49,-0.02785853792751033
9.5,-0.02785941966489951
9.51,-0.02786027891354097
9.52,-0.027861115870789654
9.53,-0.027861930732974986
9.54,-0.027862723695066587
9.55,-0.02786349495058334
9.56,-0.027864244692123938
9.57,-0.027864973110641535
9.58,-0.027865680396064227
9.59,-0.027866366736647566
9.6,-0.02786703231986114
9.61,-0.027867677331855502
9.62,-0.027868301957129617
9.63,-0.02786890637932935
9.64,-0.027869490780461897
9.65,-0.027870055341588977
9.66,-0.027870600242606226
9.67,-0.027871125661757323
9.68,-0.02787163177641343
9.69,-0.02787211876257274
9.7,-0.02787258679487591
9.71,-0.027873036047090065
9.72,-0.0278734666914101
9.73,-0.027873878899065636
9.74,-0.027874272839700558
9.75,-0.027874648682185973
9.76,-0.027875006594074256
9.77,-0.02787534674170489
9.78,-0.027875669290072756
9.79,-0.027875974403085826
9.8,-0.027876262243587233
9.81,-0.027876532972880882
9.82,-0.027876786751577745
9.83,-0.02787702373902989
9.84,-0.027877244093104256
9.85,-0.02787744797084141
9.86,-0.027877635527823033
9.87,-0.027877806918752
9.88,-0.027877962297211657
9.89,-0.02787810181553306
9.9,-0.027878225624941445
9.91,-0.027878333875350075
9.92,-0.027878426715852517
9.93,-0.027878504294430267
9.94,-0.027878566757738685
9.95,-0.02787861425146114
