t_s,delta_p_pu,p_abs_pu,p_initial_pu,delta_q_pu,delta_q_injection_pu,q_abs_pu,q_injection_abs_pu,q_initial_pu,delta_q_absorbed_pu,q_absorbed_abs_pu,asset_type,device_name,p_source,q_source
0.12,-4.263256414561311e-15,6.300000000018594,6.300000000018598,7.194245199572212e-15,7.194245199572212e-15,2.0289794585811616,2.0289794585811616,2.0289794585811545,-7.194245199572212e-15,-2.0289794585811616,SG,gen-6,get_activepower_series,get_reactivepower_series
0.13,5.861977570023133e-15,6.3000000000186045,6.300000000018598,2.664535259071983e-16,2.664535259071983e-16,2.028979458581155,2.028979458581155,2.0289794585811545,-2.664535259071983e-16,-2.028979458581155,SG,gen-6,get_activepower_series,get_reactivepower_series
0.14,1.7763568393980322e-15,6.3000000000186,6.300000000018598,-4.707345624409599e-15,-4.707345624409599e-15,2.0289794585811496,2.0289794585811496,2.0289794585811545,4.707345624409599e-15,-2.0289794585811496,SG,gen-6,get_activepower_series,get_reactivepower_series
0.15,-5.329070518203019e-15,6.300000000018593,6.300000000018598,6.483702463812955e-15,6.483702463812955e-15,2.028979458581161,2.028979458581161,2.0289794585811545,-6.483702463812955e-15,-2.028979458581161,SG,gen-6,get_activepower_series,get_reactivepower_series
0.16,-5.329070518203586e-15,6.300000000018593,6.300000000018598,2.2204460492531482e-15,2.2204460492531482e-15,2.0289794585811567,2.0289794585811567,2.0289794585811545,-2.2204460492531482e-15,-2.0289794585811567,SG,gen-6,get_activepower_series,get_reactivepower_series
0.17,-5.5067062021421366e-15,6.300000000018593,6.300000000018598,3.4638958368326423e-15,3.4638958368326423e-15,2.028979458581158,2.028979458581158,2.0289794585811545,-3.4638958368326423e-15,-2.028979458581158,SG,gen-6,get_activepower_series,get_reactivepower_series
0.18,-2.3092638912190832e-15,6.300000000018596,6.300000000018598,-4.174438572591554e-15,-4.174438572591554e-15,2.0289794585811505,2.0289794585811505,2.0289794585811545,4.174438572591554e-15,-2.0289794585811505,SG,gen-6,get_activepower_series,get_reactivepower_series
0.19,-2.1316282072822328e-15,6.300000000018596,6.300000000018598,6.306066779873443e-15,6.306066779873443e-15,2.0289794585811607,2.0289794585811607,2.0289794585811545,-6.306066779873443e-15,-2.0289794585811607,SG,gen-6,get_activepower_series,get_reactivepower_series
0.2,-7.105427357601002e-15,6.300000000018591,6.300000000018598,1.2434497875801753e-14,1.2434497875801753e-14,2.028979458581167,2.028979458581167,2.0289794585811545,-1.2434497875801753e-14,-2.028979458581167,SG,gen-6,get_activepower_series,get_reactivepower_series
0.21,3.5472507030231193,9.847250703041718,6.300000000018598,5.104005708103348,5.104005708103348,7.132985166684502,7.132985166684502,2.0289794585811545,-5.104005708103348,-7.132985166684502,SG,gen-6,get_activepower_series,get_reactivepower_series
0.22,2.548067948573665,8.848067948592263,6.300000000018598,5.023068165300637,5.023068165300637,7.052047623881791,7.052047623881791,2.0289794585811545,-5.023068165300637,-7.052047623881791,SG,gen-6,get_activepower_series,get_reactivepower_series
0.23,2.110241558287615,8.410241558306215,6.300000000018598,4.755262888242104,4.755262888242104,6.784242346823258,6.784242346823258,2.0289794585811545,-4.755262888242104,-6.784242346823258,SG,gen-6,get_activepower_series,get_reactivepower_series
0.24,2.015720659844677,8.315720659863274,6.300000000018598,4.449658697430069,4.449658697430069,6.478638156011223,6.478638156011223,2.0289794585811545,-4.449658697430069,-6.478638156011223,SG,gen-6,get_activepower_series,get_reactivepower_series
0.25,1.7819107095389977,8.081910709557597,6.300000000018598,4.282681194887918,4.282681194887918,6.311660653469074,6.311660653469074,2.0289794585811545,-4.282681194887918,-6.311660653469074,SG,gen-6,get_activepower_series,get_reactivepower_series
0.26,1.6899165870913564,7.9899165871099544,6.300000000018598,4.11470491787682,4.11470491787682,6.143684376457974,6.143684376457974,2.0289794585811545,-4.11470491787682,-6.143684376457974,SG,gen-6,get_activepower_series,get_reactivepower_series
0.27,1.5860174620090455,7.8860174620276435,6.300000000018598,3.991557131930817,3.991557131930817,6.020536590511972,6.020536590511972,2.0289794585811545,-3.991557131930817,-6.020536590511972,SG,gen-6,get_activepower_series,get_reactivepower_series
0.28,1.5018473011548195,7.801847301173417,6.300000000018598,3.891062321353544,3.891062321353544,5.920041779934698,5.920041779934698,2.0289794585811545,-3.891062321353544,-5.920041779934698,SG,gen-6,get_activepower_series,get_reactivepower_series
0.29,1.425124805157898,7.725124805176497,6.300000000018598,3.8103517253717527,3.8103517253717527,5.839331183952908,5.839331183952908,2.0289794585811545,-3.8103517253717527,-5.839331183952908,SG,gen-6,get_activepower_series,get_reactivepower_series
0.3,1.3555679528776043,7.655567952896203,6.300000000018598,3.7433093003037703,3.7433093003037703,5.772288758884924,5.772288758884924,2.0289794585811545,-3.7433093003037703,-5.772288758884924,SG,gen-6,get_activepower_series,get_reactivepower_series
0.31,-1.1596782542186763,5.1403217457999215,6.300000000018598,-3.346056425007924,-3.346056425007924,-1.3170769664267694,-1.3170769664267694,2.0289794585811545,3.346056425007924,1.3170769664267694,SG,gen-6,get_activepower_series,get_reactivepower_series
0.32,-0.313466170947698,5.9865338290709,6.300000000018598,-2.51071785819371,-2.51071785819371,-0.4817383996125554,-0.4817383996125554,2.0289794585811545,2.51071785819371,0.4817383996125554,SG,gen-6,get_activepower_series,get_reactivepower_series
0.33,-0.03694588736893946,6.263054112649659,6.300000000018598,-1.9467813967433814,-1.9467813967433814,0.08219806183777319,0.08219806183777319,2.0289794585811545,1.9467813967433814,-0.08219806183777319,SG,gen-6,get_activepower_series,get_reactivepower_series
0.34,-0.18786665313771922,6.11213334688088,6.300000000018598,-1.681206502728652,-1.681206502728652,0.3477729558525024,0.3477729558525024,2.0289794585811545,1.681206502728652,-0.3477729558525024,SG,gen-6,get_activepower_series,get_reactivepower_series
0.35,-0.13455929360724947,6.165440706411349,6.300000000018598,-1.4499266157534818,-1.4499266157534818,0.5790528428276724,0.5790528428276724,2.0289794585811545,1.4499266157534818,-0.5790528428276724,SG,gen-6,get_activepower_series,get_reactivepower_series
0.36,-0.11382154211325504,6.186178457905344,6.300000000018598,-1.3734206115124938,-1.3734206115124938,0.6555588470686605,0.6555588470686605,2.0289794585811545,1.3734206115124938,-0.6555588470686605,SG,gen-6,get_activepower_series,get_reactivepower_series
0.37,-0.08267800600378668,6.217321994014812,6.300000000018598,-1.3060802441908468,-1.3060802441908468,0.7228992143903075,0.7228992143903075,2.0289794585811545,1.3060802441908468,-0.7228992143903075,SG,gen-6,get_activepower_series,get_reactivepower_series
0.38,-0.05448514012275796,6.24551485989584,6.300000000018598,-1.2638451905644308,-1.2638451905644308,0.7651342680167239,0.7651342680167239,2.0289794585811545,1.2638451905644308,-0.7651342680167239,SG,gen-6,get_activepower_series,get_reactivepower_series
0.39,-0.014454383886032802,6.285545616132565,6.300000000018598,-1.2392242616826101,-1.2392242616826101,0.7897551968985446,0.7897551968985446,2.0289794585811545,1.2392242616826101,-0.7897551968985446,SG,gen-6,get_activepower_series,get_reactivepower_series
0.4,0.02658363522032239,6.32658363523892,6.300000000018598,-1.2271720726431647,-1.2271720726431647,0.8018073859379895,0.8018073859379895,2.0289794585811545,1.2271720726431647,-0.8018073859379895,SG,gen-6,get_activepower_series,get_reactivepower_series
0.41,0.07135902101388655,6.371359021032484,6.300000000018598,-1.2219860457968097,-1.2219860457968097,0.8069934127843448,0.8069934127843448,2.0289794585811545,1.2219860457968097,-0.8069934127843448,SG,gen-6,get_activepower_series,get_reactivepower_series
0.42,0.11759067962467466,6.417590679643273,6.300000000018598,-1.2207601277190976,-1.2207601277190976,0.8082193308620568,0.8082193308620568,2.0289794585811545,1.2207601277190976,-0.8082193308620568,SG,gen-6,get_activepower_series,get_reactivepower_series
0.43,0.16469933421102023,6.464699334229619,6.300000000018598,-1.2212458048480226,-1.2212458048480226,0.807733653733132,0.807733653733132,2.0289794585811545,1.2212458048480226,-0.807733653733132,SG,gen-6,get_activepower_series,get_reactivepower_series
0.44,0.21123745361113513,6.511237453629734,6.300000000018598,-1.2216600961216721,-1.2216600961216721,0.8073193624594823,0.8073193624594823,2.0289794585811545,1.2216600961216721,-0.8073193624594823,SG,gen-6,get_activepower_series,get_reactivepower_series
0.45,0.2563769360689271,6.556376936087525,6.300000000018598,-1.2209551058657575,-1.2209551058657575,0.8080243527153972,0.8080243527153972,2.0289794585811545,1.2209551058657575,-0.8080243527153972,SG,gen-6,get_activepower_series,get_reactivepower_series
0.46,0.2992161066421242,6.599216106660722,6.300000000018598,-1.2184445279762175,-1.2184445279762175,0.8105349306049371,0.8105349306049371,2.0289794585811545,1.2184445279762175,-0.8105349306049371,SG,gen-6,get_activepower_series,get_reactivepower_series
0.47,0.3390907635766809,6.639090763595279,6.300000000018598,-1.213784117911649,-1.213784117911649,0.8151953406695054,0.8151953406695054,2.0289794585811545,1.213784117911649,-0.8151953406695054,SG,gen-6,get_activepower_series,get_reactivepower_series
0.48,0.37546481624649586,6.6754648162650945,6.300000000018598,-1.2068371819484223,-1.2068371819484223,0.8221422766327322,0.8221422766327322,2.0289794585811545,1.2068371819484223,-0.8221422766327322,SG,gen-6,get_activepower_series,get_reactivepower_series
0.49,0.40797400775453296,6.707974007773132,6.300000000018598,-1.1976333557491994,-1.1976333557491994,0.8313461028319552,0.8313461028319552,2.0289794585811545,1.1976333557491994,-0.8313461028319552,SG,gen-6,get_activepower_series,get_reactivepower_series
0.5,0.43639979286553193,6.7363997928841295,6.300000000018598,-1.186303807990894,-1.186303807990894,0.8426756505902605,0.8426756505902605,2.0289794585811545,1.186303807990894,-0.8426756505902605,SG,gen-6,get_activepower_series,get_reactivepower_series
0.51,0.46067086822306313,6.760670868241661,6.300000000018598,-1.1730470533071566,-1.1730470533071566,0.8559324052739977,0.8559324052739977,2.0289794585811545,1.1730470533071566,-0.8559324052739977,SG,gen-6,get_activepower_series,get_reactivepower_series
0.52,0.48085015653302193,6.78085015655162,6.300000000018598,-1.1580993883151323,-1.1580993883151323,0.8708800702660221,0.8708800702660221,2.0289794585811545,1.1580993883151323,-0.8708800702660221,SG,gen-6,get_activepower_series,get_reactivepower_series
0.53,0.49712587708635175,6.79712587710495,6.300000000018598,-1.141716672856056,-1.141716672856056,0.8872627857250985,0.8872627857250985,2.0289794585811545,1.141716672856056,-0.8872627857250985,SG,gen-6,get_activepower_series,get_reactivepower_series
0.54,0.5097976793582367,6.809797679376835,6.300000000018598,-1.1241634026275305,-1.1241634026275305,0.904816055953624,0.904816055953624,2.0289794585811545,1.1241634026275305,-0.904816055953624,SG,gen-6,get_activepower_series,get_reactivepower_series
0.55,0.5192602285268959,6.819260228545494,6.300000000018598,-1.1057047042707089,-1.1057047042707089,0.9232747543104456,0.9232747543104456,2.0289794585811545,1.1057047042707089,-0.9232747543104456,SG,gen-6,get_activepower_series,get_reactivepower_series
0.56,0.5259840308098289,6.825984030828427,6.300000000018598,-1.0866027744434898,-1.0866027744434898,0.9423766841376646,0.9423766841376646,2.0289794585811545,1.0866027744434898,-0.9423766841376646,SG,gen-6,get_activepower_series,get_reactivepower_series
0.57,0.5304951201801311,6.83049512019873,6.300000000018598,-1.0671157284213544,-1.0671157284213544,0.9618637301598,0.9618637301598,2.0289794585811545,1.0671157284213544,-0.9618637301598,SG,gen-6,get_activepower_series,get_reactivepower_series
0.58,0.533349058776481,6.833349058795079,6.300000000018598,-1.0474934305043433,-1.0474934305043433,0.9814860280768112,0.9814860280768112,2.0289794585811545,1.0474934305043433,-0.9814860280768112,SG,gen-6,get_activepower_series,get_reactivepower_series
0.59,0.5351051819340216,6.83510518195262,6.300000000018598,-1.027976378032344,-1.027976378032344,1.0010030805488102,1.0010030805488102,2.0289794585811545,1.027976378032344,-1.0010030805488102,SG,gen-6,get_activepower_series,get_reactivepower_series
0.6,0.5363031195632595,6.836303119581858,6.300000000018598,-1.0087904459321997,-1.0087904459321997,1.0201890126489548,1.0201890126489548,2.0289794585811545,1.0087904459321997,-1.0201890126489548,SG,gen-6,get_activepower_series,get_reactivepower_series
0.61,0.537440836297304,6.837440836315902,6.300000000018598,-0.9901436653594949,-0.9901436653594949,1.0388357932216594,1.0388357932216594,2.0289794585811545,0.9901436653594949,-1.0388357932216594,SG,gen-6,get_activepower_series,get_reactivepower_series
0.62,0.5389545502737093,6.838954550292307,6.300000000018598,-0.9722188841590346,-0.9722188841590346,1.0567605744221198,1.0567605744221198,2.0289794585811545,0.9722188841590346,-1.0567605744221198,SG,gen-6,get_activepower_series,get_reactivepower_series
0.63,0.5412071273725979,6.841207127391196,6.300000000018598,-0.9551714556989136,-0.9551714556989136,1.0738080028822408,1.0738080028822408,2.0289794585811545,0.9551714556989136,-1.0738080028822408,SG,gen-6,get_activepower_series,get_reactivepower_series
0.64,0.5444794018592176,6.844479401877816,6.300000000018598,-0.9391234232384196,-0.9391234232384196,1.089856035342735,1.089856035342735,2.0289794585811545,0.9391234232384196,-1.089856035342735,SG,gen-6,get_activepower_series,get_reactivepower_series
0.65,0.5489664525345038,6.8489664525531015,6.300000000018598,-0.9241621094124128,-0.9241621094124128,1.1048173491687416,1.1048173491687416,2.0289794585811545,0.9241621094124128,-1.1048173491687416,SG,gen-6,get_activepower_series,get_reactivepower_series
0.66,0.5547800710467294,6.854780071065328,6.300000000018598,-0.9103388211329905,-0.9103388211329905,1.118640637448164,1.118640637448164,2.0289794585811545,0.9103388211329905,-1.118640637448164,SG,gen-6,get_activepower_series,get_reactivepower_series
0.67,0.5619533723818816,6.86195337240048,6.300000000018598,-0.8976704681225707,-0.8976704681225707,1.1313089904585838,1.1313089904585838,2.0289794585811545,0.8976704681225707,-1.1313089904585838,SG,gen-6,get_activepower_series,get_reactivepower_series
0.68,0.5704487031011716,6.87044870311977,6.300000000018598,-0.8861421663533636,-0.8861421663533636,1.142837292227791,1.142837292227791,2.0289794585811545,0.8861421663533636,-1.142837292227791,SG,gen-6,get_activepower_series,get_reactivepower_series
0.69,0.5801677451500732,6.880167745168672,6.300000000018598,-0.8757116048141271,-0.8757116048141271,1.1532678537670276,1.1532678537670276,2.0289794585811545,0.8757116048141271,-1.1532678537670276,SG,gen-6,get_activepower_series,get_reactivepower_series
0.7,0.5909617699562512,6.89096176997485,6.300000000018598,-0.8663137457228092,-0.8663137457228092,1.1626657128583453,1.1626657128583453,2.0289794585811545,0.8663137457228092,-1.1626657128583453,SG,gen-6,get_activepower_series,get_reactivepower_series
0.71,0.6026434322069048,6.902643432225503,6.300000000018598,-0.8578666781473118,-0.8578666781473118,1.1711127804338428,1.1711127804338428,2.0289794585811545,0.8578666781473118,-1.1711127804338428,SG,gen-6,get_activepower_series,get_reactivepower_series
0.72,0.6149970303551839,6.914997030373782,6.300000000018598,-0.8502764812172598,-0.8502764812172598,1.1787029773638944,1.1787029773638944,2.0289794585811545,0.8502764812172598,-1.1787029773638944,SG,gen-6,get_activepower_series,get_reactivepower_series
0.73,0.6277890164261211,6.927789016444719,6.300000000018598,-0.8434428018281003,-0.8434428018281003,1.185536656753054,1.185536656753054,2.0289794585811545,0.8434428018281003,-1.185536656753054,SG,gen-6,get_activepower_series,get_reactivepower_series
0.74,0.6407770702653898,6.940777070283988,6.300000000018598,-0.8372629065095512,-0.8372629065095512,1.1917165520716033,1.1917165520716033,2.0289794585811545,0.8372629065095512,-1.1917165520716033,SG,gen-6,get_activepower_series,get_reactivepower_series
0.75,0.6537185679399908,6.95371856795859,6.300000000018598,-0.831635458978825,-0.831635458978825,1.1973439996023296,1.1973439996023296,2.0289794585811545,0.831635458978825,-1.1973439996023296,SG,gen-6,get_activepower_series,get_reactivepower_series
0.76,0.666377606987575,6.966377607006173,6.300000000018598,-0.8264635451092514,-0.8264635451092514,1.202515913471903,1.202515913471903,2.0289794585811545,0.8264635451092514,-1.202515913471903,SG,gen-6,get_activepower_series,get_reactivepower_series
0.77,0.6785302952413034,6.978530295259902,6.300000000018598,-0.8216567750962553,-0.8216567750962553,1.2073226834848991,1.2073226834848991,2.0289794585811545,0.8216567750962553,-1.2073226834848991,SG,gen-6,get_activepower_series,get_reactivepower_series
0.78,0.6899703995956563,6.989970399614254,6.300000000018598,-0.8171330354057367,-0.8171330354057367,1.211846423175418,1.211846423175418,2.0289794585811545,0.8171330354057367,-1.211846423175418,SG,gen-6,get_activepower_series,get_reactivepower_series
0.79,0.70051212836098,7.000512128379578,6.300000000018598,-0.8128192030487863,-0.8128192030487863,1.2161602555323683,1.2161602555323683,2.0289794585811545,0.8128192030487863,-1.2161602555323683,SG,gen-6,get_activepower_series,get_reactivepower_series
0.8,0.7099932288346074,7.009993228853206,6.300000000018598,-0.8086516720655438,-0.8086516720655438,1.2203277865156106,1.2203277865156106,2.0289794585811545,0.8086516720655438,-1.2203277865156106,SG,gen-6,get_activepower_series,get_reactivepower_series
0.81,0.718276354361509,7.018276354380108,6.300000000018598,-0.8045763966579247,-0.8045763966579247,1.2244030619232298,1.2244030619232298,2.0289794585811545,0.8045763966579247,-1.2244030619232298,SG,gen-6,get_activepower_series,get_reactivepower_series
0.82,0.7252503835212439,7.025250383539842,6.300000000018598,-0.8005488649567308,-0.8005488649567308,1.2284305936244238,1.2284305936244238,2.0289794585811545,0.8005488649567308,-1.2284305936244238,SG,gen-6,get_activepower_series,get_reactivepower_series
0.83,0.7308302878941889,7.030830287912788,6.300000000018598,-0.796533565197216,-0.796533565197216,1.2324458933839384,1.2324458933839384,2.0289794585811545,0.796533565197216,-1.2324458933839384,SG,gen-6,get_activepower_series,get_reactivepower_series
0.84,0.7349567634417873,7.034956763460386,6.300000000018598,-0.7925033823490066,-0.7925033823490066,1.2364760762321478,1.2364760762321478,2.0289794585811545,0.7925033823490066,-1.2364760762321478,SG,gen-6,get_activepower_series,get_reactivepower_series
0.85,0.7375953791569875,7.037595379175586,6.300000000018598,-0.7884389913049694,-0.7884389913049694,1.240540467276185,1.240540467276185,2.0289794585811545,0.7884389913049694,-1.240540467276185,SG,gen-6,get_activepower_series,get_reactivepower_series
0.86,0.7387351308210923,7.038735130839691,6.300000000018598,-0.784328070437022,-0.784328070437022,1.2446513881441323,1.2446513881441323,2.0289794585811545,0.784328070437022,-1.2446513881441323,SG,gen-6,get_activepower_series,get_reactivepower_series
0.87,0.7383866878700417,7.038386687888639,6.300000000018598,-0.7801645763613999,-0.7801645763613999,1.2488148822197545,1.2488148822197545,2.0289794585811545,0.7801645763613999,-1.2488148822197545,SG,gen-6,get_activepower_series,get_reactivepower_series
0.88,0.7365805079940689,7.036580508012667,6.300000000018598,-0.7759476848555222,-0.7759476848555222,1.253031773725632,1.253031773725632,2.0289794585811545,0.7759476848555222,-1.253031773725632,SG,gen-6,get_activepower_series,get_reactivepower_series
0.89,0.7333646967336981,7.033364696752296,6.300000000018598,-0.7716811962635493,-0.7716811962635493,1.2572982623176052,1.2572982623176052,2.0289794585811545,0.7716811962635493,-1.2572982623176052,SG,gen-6,get_activepower_series,get_reactivepower_series
0.9,0.7288028427601431,7.028802842778742,6.300000000018598,-0.7673725967688062,-0.7673725967688062,1.2616068618123482,1.2616068618123482,2.0289794585811545,0.7673725967688062,-1.2616068618123482,SG,gen-6,get_activepower_series,get_reactivepower_series
0.91,0.7229716277115991,7.022971627730198,6.300000000018598,-0.7630323075959545,-0.7630323075959545,1.2659471509851998,1.2659471509851998,2.0289794585811545,0.7630323075959545,-1.2659471509851998,SG,gen-6,get_activepower_series,get_reactivepower_series
0.92,0.715958779127452,7.01595877914605,6.300000000018598,-0.7586727529459079,-0.7586727529459079,1.2703067056352466,1.2703067056352466,2.0289794585811545,0.7586727529459079,-1.2703067056352466,SG,gen-6,get_activepower_series,get_reactivepower_series
0.93,0.7078608728358038,7.007860872854402,6.300000000018598,-0.7543078343467471,-0.7543078343467471,1.2746716242344074,1.2746716242344074,2.0289794585811545,0.7543078343467471,-1.2746716242344074,SG,gen-6,get_activepower_series,get_reactivepower_series
0.94,0.6987814925254955,6.998781492544094,6.300000000018598,-0.7499522853621885,-0.7499522853621885,1.279027173218966,1.279027173218966,2.0289794585811545,0.7499522853621885,-1.279027173218966,SG,gen-6,get_activepower_series,get_reactivepower_series
0.95,0.6888292313572466,6.988829231375845,6.300000000018598,-0.7456210167070073,-0.7456210167070073,1.2833584418741473,1.2833584418741473,2.0289794585811545,0.7456210167070073,-1.2833584418741473,SG,gen-6,get_activepower_series,get_reactivepower_series
0.96,0.6781162731097288,6.978116273128327,6.300000000018598,-0.7413287153511177,-0.7413287153511177,1.2876507432300368,1.2876507432300368,2.0289794585811545,0.7413287153511177,-1.2876507432300368,SG,gen-6,get_activepower_series,get_reactivepower_series
0.97,0.6667567003593368,6.9667567003779345,6.300000000018598,-0.7370894278674224,-0.7370894278674224,1.2918900307137322,1.2918900307137322,2.0289794585811545,0.7370894278674224,-1.2918900307137322,SG,gen-6,get_activepower_series,get_reactivepower_series
0.98,0.6548651958597869,6.954865195878385,6.300000000018598,-0.7329162719578465,-0.7329162719578465,1.296063186623308,1.296063186623308,2.0289794585811545,0.7329162719578465,-1.296063186623308,SG,gen-6,get_activepower_series,get_reactivepower_series
0.99,0.6425562043260447,6.942556204344643,6.300000000018598,-0.7288212879069719,-0.7288212879069719,1.3001581706741827,1.3001581706741827,2.0289794585811545,0.7288212879069719,-1.3001581706741827,SG,gen-6,get_activepower_series,get_reactivepower_series
1.0,0.6299426973688731,6.929942697387471,6.300000000018598,-0.7248153182175209,-0.7248153182175209,1.3041641403636337,1.3041641403636337,2.0289794585811545,0.7248153182175209,-1.3041641403636337,SG,gen-6,get_activepower_series,get_reactivepower_series
1.01,0.6171354592833046,6.917135459301903,6.300000000018598,-0.7209078643370261,-0.7209078643370261,1.3080715942441283,1.3080715942441283,2.0289794585811545,0.7209078643370261,-1.3080715942441283,SG,gen-6,get_activepower_series,get_reactivepower_series
1.02,0.6042423246782564,6.904242324696854,6.300000000018598,-0.7171072585879691,-0.7171072585879691,1.3118721999931855,1.3118721999931855,2.0289794585811545,0.7171072585879691,-1.3118721999931855,SG,gen-6,get_activepower_series,get_reactivepower_series
1.03,0.5913675896342964,6.891367589652894,6.300000000018598,-0.7134205975238129,-0.7134205975238129,1.3155588610573417,1.3155588610573417,2.0289794585811545,0.7134205975238129,-1.3155588610573417,SG,gen-6,get_activepower_series,get_reactivepower_series
1.04,0.5786114291832904,6.8786114292018885,6.300000000018598,-0.7098538898512816,-0.7098538898512816,1.3191255687298729,1.3191255687298729,2.0289794585811545,0.7098538898512816,-1.3191255687298729,SG,gen-6,get_activepower_series,get_reactivepower_series
1.05,0.5660694516041912,6.866069451622789,6.300000000018598,-0.7064122038468031,-0.7064122038468031,1.3225672547343512,1.3225672547343512,2.0289794585811545,0.7064122038468031,-1.3225672547343512,SG,gen-6,get_activepower_series,get_reactivepower_series
1.06,0.5538323715987008,6.853832371617298,6.300000000018598,-0.7030998187685061,-0.7030998187685061,1.3258796398126484,1.3258796398126484,2.0289794585811545,0.7030998187685061,-1.3258796398126484,SG,gen-6,get_activepower_series,get_reactivepower_series
1.07,0.5419854619217457,6.841985461940344,6.300000000018598,-0.6999203743837306,-0.6999203743837306,1.329059084197424,1.329059084197424,2.0289794585811545,0.6999203743837306,-1.329059084197424,SG,gen-6,get_activepower_series,get_reactivepower_series
1.08,0.5306083547780547,6.830608354796653,6.300000000018598,-0.6968769829673835,-0.6968769829673835,1.332102475613771,1.332102475613771,2.0289794585811545,0.6968769829673835,-1.332102475613771,SG,gen-6,get_activepower_series,get_reactivepower_series
1.09,0.519774634458709,6.819774634477307,6.300000000018598,-0.6939724005175198,-0.6939724005175198,1.3350070580636346,1.3350070580636346,2.0289794585811545,0.6939724005175198,-1.3350070580636346,SG,gen-6,get_activepower_series,get_reactivepower_series
1.1,0.50955145844905,6.809551458467649,6.300000000018598,-0.6912091308761827,-0.6912091308761827,1.3377703277049717,1.3377703277049717,2.0289794585811545,0.6912091308761827,-1.3377703277049717,SG,gen-6,get_activepower_series,get_reactivepower_series
1.11,0.49999946172417487,6.799999461742773,6.300000000018598,-0.6885895680548697,-0.6885895680548697,1.3403898905262848,1.3403898905262848,2.0289794585811545,0.6885895680548697,-1.3403898905262848,SG,gen-6,get_activepower_series,get_reactivepower_series
1.12,0.4911723565279899,6.791172356546588,6.300000000018598,-0.6861160474257177,-0.6861160474257177,1.3428634111554367,1.3428634111554367,2.0289794585811545,0.6861160474257177,-1.3428634111554367,SG,gen-6,get_activepower_series,get_reactivepower_series
