t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.13,-0.0050793261892092545,-0.013625024343781988,-0.0050793261892092545,-0.013625024343781988,-0.0050793261892092545,-0.013625024343781988,-2.2532075673938814,-0.4280779911277012,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.14,-0.005079326189230127,-0.013625024343782655,-0.005079326189230127,-0.013625024343782655,-0.005079326189230127,-0.013625024343782655,-2.2532075673939023,-0.42807799112770184,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.15,-0.0050793261892239094,-0.0136250243437675,-0.0050793261892239094,-0.0136250243437675,-0.0050793261892239094,-0.0136250243437675,-2.253207567393896,-0.4280779911276867,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.16,-0.005079326189217248,-0.013625024343774439,-0.005079326189217248,-0.013625024343774439,-0.005079326189217248,-0.013625024343774439,-2.2532075673938894,-0.4280779911276936,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.17,-0.005079326189217692,-0.01362502434375229,-0.005079326189217692,-0.01362502434375229,-0.005079326189217692,-0.01362502434375229,-2.25320756739389,-0.4280779911276715,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.18,-0.005079326189211031,-0.013625024343736913,-0.005079326189211031,-0.013625024343736913,-0.005079326189211031,-0.013625024343736913,-2.253207567393883,-0.4280779911276561,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.19,-0.005079326189227906,-0.01362502434375279,-0.005079326189227906,-0.01362502434375279,-0.005079326189227906,-0.01362502434375279,-2.2532075673939,-0.428077991127672,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.2,-0.005079326189195932,-0.013625024343758174,-0.005079326189195932,-0.013625024343758174,-0.005079326189195932,-0.013625024343758174,-2.253207567393868,-0.42807799112767736,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.21,-1.15612694077643,-1.3164245708058584,-1.15612694077643,-1.3164245708058584,-1.15612694077643,-1.3164245708058584,-3.404255181981102,-1.7308775375897776,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.22,-1.346421009313048,-0.9313196589197308,-1.346421009313048,-0.9313196589197308,-1.346421009313048,-0.9313196589197308,-3.59454925051772,-1.34577262570365,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.23,-1.2340078927853648,-0.6619379331635298,-1.2340078927853648,-0.6619379331635298,-1.2340078927853648,-0.6619379331635298,-3.482136133990037,-1.076390899947449,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.24,-1.2423903181402887,-0.6768270530838967,-1.2423903181402887,-0.6768270530838967,-1.2423903181402887,-0.6768270530838967,-3.490518559344961,-1.0912800198678159,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.25,-1.2238300790681502,-0.6737192304814661,-1.2238300790681502,-0.6737192304814661,-1.2238300790681502,-0.6737192304814661,-3.4719583202728224,-1.0881721972653853,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.26,-1.2087204444132502,-0.6529784463395114,-1.2087204444132502,-0.6529784463395114,-1.2087204444132502,-0.6529784463395114,-3.4568486856179224,-1.0674314131234306,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.27,-1.1920888538529124,-0.6384991650562364,-1.1920888538529124,-0.6384991650562364,-1.1920888538529124,-0.6384991650562364,-3.4402170950575846,-1.0529521318401556,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.28,-1.1815226781210533,-0.6236181979941566,-1.1815226781210533,-0.6236181979941566,-1.1815226781210533,-0.6236181979941566,-3.4296509193257254,-1.0380711647780758,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.29,-1.1689665582923028,-0.6120639015401428,-1.1689665582923028,-0.6120639015401428,-1.1689665582923028,-0.6120639015401428,-3.417094799496975,-1.026516868324062,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.3,-1.1579653658530122,-0.6033597493151177,-1.1579653658530122,-0.6033597493151177,-1.1579653658530122,-0.6033597493151177,-3.4060936070576844,-1.017812716099037,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.31,-1.8905653797319597,0.740753094531774,-1.8905653797319597,0.740753094531774,-1.8905653797319597,0.740753094531774,-4.138693620936632,0.3263001277478547,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.32,-1.7279956199952515,1.1733806193834833,-1.7279956199952515,1.1733806193834833,-1.7279956199952515,1.1733806193834833,-3.9761238611999237,0.7589276525995641,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.33,-1.7400423789008115,0.9840138175279514,-1.7400423789008115,0.9840138175279514,-1.7400423789008115,0.9840138175279514,-3.9881706201054836,0.5695608507440322,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.34,-1.8087488147147366,0.955707079105223,-1.8087488147147366,0.955707079105223,-1.8087488147147366,0.955707079105223,-4.056877055919409,0.5412541123213038,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.35,-1.8615737742503193,0.9664606171817229,-1.8615737742503193,0.9664606171817229,-1.8615737742503193,0.9664606171817229,-4.1097020154549915,0.5520076503978038,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.36,-1.8707251923298496,0.976634093747949,-1.8707251923298496,0.976634093747949,-1.8707251923298496,0.976634093747949,-4.118853433534522,0.5621811269640298,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.37,-1.8901971660086683,0.968008323443782,-1.8901971660086683,0.968008323443782,-1.8901971660086683,0.968008323443782,-4.13832540721334,0.5535553566598628,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.38,-1.9049001926494529,0.9679999728263264,-1.9049001926494529,0.9679999728263264,-1.9049001926494529,0.9679999728263264,-4.153028433854125,0.5535470060424073,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.39,-1.9197393565796212,0.9692701955119465,-1.9197393565796212,0.9692701955119465,-1.9197393565796212,0.9692701955119465,-4.167867597784293,0.5548172287280273,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.4,-1.933961425737396,0.9727025864611433,-1.933961425737396,0.9727025864611433,-1.933961425737396,0.9727025864611433,-4.182089666942068,0.5582496196772241,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.41,-1.9480414704952547,0.977171628541397,-1.9480414704952547,0.977171628541397,-1.9480414704952547,0.977171628541397,-4.196169711699927,0.5627186617574779,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.42,-1.961306436781126,0.9821759798980728,-1.961306436781126,0.9821759798980728,-1.961306436781126,0.9821759798980728,-4.209434677985798,0.5677230131141536,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.43,-1.9736619971517633,0.9871833616533642,-1.9736619971517633,0.9871833616533642,-1.9736619971517633,0.9871833616533642,-4.221790238356435,0.572730394869445,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.44,-1.9848107501278585,0.9917112454410999,-1.9848107501278585,0.9917112454410999,-1.9848107501278585,0.9917112454410999,-4.232938991332531,0.5772582786571807,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.45,-1.9946495328065175,0.9955454586707982,-1.9946495328065175,0.9955454586707982,-1.9946495328065175,0.9955454586707982,-4.24277777401119,0.5810924918868791,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.46,-2.0030071379001098,0.9985061825205348,-2.0030071379001098,0.9985061825205348,-2.0030071379001098,0.9985061825205348,-4.251135379104782,0.5840532157366156,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.47,-2.009810058923876,1.0005032686995952,-2.009810058923876,1.0005032686995952,-2.009810058923876,1.0005032686995952,-4.257938300128548,0.5860503019156761,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.48,-2.0149997852549535,1.0015055798140282,-2.0149997852549535,1.0015055798140282,-2.0149997852549535,1.0015055798140282,-4.263128026459626,0.587052613030109,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.49,-2.0185612324564963,1.0015218654603633,-2.0185612324564963,1.0015218654603633,-2.0185612324564963,1.0015218654603633,-4.2666894736611685,0.5870688986764442,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.5,-2.0205116170336352,1.0005903846256987,-2.0205116170336352,1.0005903846256987,-2.0205116170336352,1.0005903846256987,-4.268639858238307,0.5861374178417794,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.51,-2.0209004001418855,0.9987705095410921,-2.0209004001418855,0.9987705095410921,-2.0209004001418855,0.9987705095410921,-4.269028641346558,0.584317542757173,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.52,-2.019807607873933,0.9961357850385814,-2.019807607873933,0.9961357850385814,-2.019807607873933,0.9961357850385814,-4.267935849078605,0.5816828182546622,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.53,-2.0173416921142935,0.9927709715537281,-2.0173416921142935,0.9927709715537281,-2.0173416921142935,0.9927709715537281,-4.265469933318966,0.5783180047698089,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.54,-2.013638114535375,0.9887692878950278,-2.013638114535375,0.9887692878950278,-2.013638114535375,0.9887692878950278,-4.261766355740047,0.5743163211111086,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.55,-2.008855813573923,0.9842305641040041,-2.008855813573923,0.9842305641040041,-2.008855813573923,0.9842305641040041,-4.256984054778595,0.5697775973200849,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.56,-2.0031739367860824,0.9792594256568038,-2.0031739367860824,0.9792594256568038,-2.0031739367860824,0.9792594256568038,-4.2513021779907545,0.5648064588728846,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.57,-1.9967870310952525,0.9739649059650691,-1.9967870310952525,0.9739649059650691,-1.9967870310952525,0.9739649059650691,-4.244915272299925,0.5595119391811499,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.58,-1.9898981178617894,0.9684574014217592,-1.9898981178617894,0.9684574014217592,-1.9898981178617894,0.9684574014217592,-4.2380263590664615,0.55400443463784,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.59,-1.9827126744263954,0.9628466768859089,-1.9827126744263954,0.9628466768859089,-1.9827126744263954,0.9628466768859089,-4.230840915631068,0.5483937101019897,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.6,-1.9754316918156563,0.9572392915651419,-1.9754316918156563,0.9572392915651419,-1.9754316918156563,0.9572392915651419,-4.223559933020328,0.5427863247812227,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.61,-1.968245197836946,0.9517355346044765,-1.968245197836946,0.9517355346044765,-1.968245197836946,0.9517355346044765,-4.216373439041618,0.5372825678205573,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.62,-1.9613260916200503,0.946426026416419,-1.9613260916200503,0.946426026416419,-1.9613260916200503,0.946426026416419,-4.2094543328247225,0.5319730596324999,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.63,-1.954826119474507,0.941389948852742,-1.954826119474507,0.941389948852742,-1.954826119474507,0.941389948852742,-4.202954360679179,0.5269369820688228,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.64,-1.9488721356259107,0.936692268377959,-1.9488721356259107,0.936692268377959,-1.9488721356259107,0.936692268377959,-4.197000376830583,0.5222393015940399,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.65,-1.9435643502434519,0.9323826654835377,-1.9435643502434519,0.9323826654835377,-1.9435643502434519,0.9323826654835377,-4.191692591448124,0.5179296986996185,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.66,-1.938976100845728,0.9284951699762829,-1.938976100845728,0.9284951699762829,-1.938976100845728,0.9284951699762829,-4.1871043420504,0.5140422031923637,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.67,-1.9351542209206225,0.9250483672175586,-1.9351542209206225,0.9250483672175586,-1.9351542209206225,0.9250483672175586,-4.183282462125295,0.5105954004336394,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.68,-1.9321206944828293,0.9220463925540281,-1.9321206944828293,0.9220463925540281,-1.9321206944828293,0.9220463925540281,-4.180248935687501,0.5075934257701089,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.69,-1.929875041108367,0.9194805634174129,-1.929875041108367,0.9194805634174129,-1.929875041108367,0.9194805634174129,-4.178003282313039,0.5050275966334937,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.7,-1.92839696075487,0.9173312417960006,-1.92839696075487,0.9173312417960006,-1.92839696075487,0.9173312417960006,-4.176525201959542,0.5028782750120814,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.71,-1.927649569268398,0.9155701329060546,-1.927649569268398,0.9155701329060546,-1.927649569268398,0.9155701329060546,-4.17577781047307,0.5011171661221354,-2.248128241204672,-0.4144529667839192,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
