t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.11,-0.00037437205192958345,-8.857959868846521e-5,-0.00037437205192958345,-8.857959868846521e-5,-0.00037437205192958345,-8.857959868846521e-5,-6.280374372051926,-1.0300885795986914,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.12,-0.0003743720519189253,-8.857959866759302e-5,-0.0003743720519189253,-8.857959866759302e-5,-0.0003743720519189253,-8.857959866759302e-5,-6.280374372051916,-1.0300885795986705,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.13,-0.0003743720519162608,-8.857959872909937e-5,-0.0003743720519162608,-8.857959872909937e-5,-0.0003743720519162608,-8.857959872909937e-5,-6.280374372051913,-1.030088579598732,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.14,-0.00037437205192514256,-8.857959871466647e-5,-0.00037437205192514256,-8.857959871466647e-5,-0.00037437205192514256,-8.857959871466647e-5,-6.280374372051922,-1.0300885795987176,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.15,-0.0003743720519198135,-8.857959869401633e-5,-0.0003743720519198135,-8.857959869401633e-5,-0.0003743720519198135,-8.857959869401633e-5,-6.2803743720519165,-1.030088579598697,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.16,-0.00037437205192869527,-8.85795987013438e-5,-0.00037437205192869527,-8.85795987013438e-5,-0.00037437205192869527,-8.85795987013438e-5,-6.280374372051925,-1.0300885795987043,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.17,-0.0003743720519269189,-8.857959864627674e-5,-0.0003743720519269189,-8.857959864627674e-5,-0.0003743720519269189,-8.857959864627674e-5,-6.280374372051924,-1.0300885795986492,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.18,-0.00037437205192603074,-8.857959870178789e-5,-0.00037437205192603074,-8.857959870178789e-5,-0.00037437205192603074,-8.857959870178789e-5,-6.280374372051923,-1.0300885795987047,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.19,-0.00037437205190560263,-8.857959872110577e-5,-0.00037437205190560263,-8.857959872110577e-5,-0.00037437205190560263,-8.857959872110577e-5,-6.280374372051902,-1.030088579598724,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.2,-0.000374372051922478,-8.85795986949045e-5,-0.000374372051922478,-8.85795986949045e-5,-0.000374372051922478,-8.85795986949045e-5,-6.280374372051919,-1.0300885795986978,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.21,3.7475542413844134,0.614643482910042,3.7475542413844134,0.614643482910042,3.7475542413844134,0.614643482910042,-2.5324457586155833,-0.41535651708996085,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.22,4.014116265386466,0.658364573965299,4.014116265386466,0.658364573965299,4.014116265386466,0.658364573965299,-2.2658837346135305,-0.37163542603470395,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.23,4.058135431617002,0.6655847676122508,4.058135431617002,0.6655847676122508,4.058135431617002,0.6655847676122508,-2.2218645683829945,-0.36441523238775203,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.24,4.076258238935029,0.6685574009422048,4.076258238935029,0.6685574009422048,4.076258238935029,0.6685574009422048,-2.203741761064967,-0.3614425990577981,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.25,4.097922034125652,0.6721107686070271,4.097922034125652,0.6721107686070271,4.097922034125652,0.6721107686070271,-2.182077965874345,-0.35788923139297585,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.26,4.1317077743448865,0.6776523446470974,4.1317077743448865,0.6776523446470974,4.1317077743448865,0.6776523446470974,-2.1482922256551102,-0.3523476553529054,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.27,4.1650180086505095,0.6831159812043637,4.1650180086505095,0.6831159812043637,4.1650180086505095,0.6831159812043637,-2.114981991349487,-0.3468840187956392,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.28,4.204589113046326,0.6896065486325502,4.204589113046326,0.6896065486325502,4.204589113046326,0.6896065486325502,-2.0754108869536707,-0.3403934513674527,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.29,4.248940945541743,0.696881251169899,4.248940945541743,0.696881251169899,4.248940945541743,0.696881251169899,-2.031059054458254,-0.3331187488301039,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.3,4.2966406307361344,0.704704876353898,4.2966406307361344,0.704704876353898,4.2966406307361344,0.704704876353898,-1.983359369263862,-0.3252951236461049,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.31,0.846768257864702,0.13886137471273308,0.846768257864702,0.13886137471273308,0.846768257864702,0.13886137471273308,-5.433231742135295,-0.8911386252872698,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.32,0.443294629956025,0.07268717368523459,0.443294629956025,0.07268717368523459,0.443294629956025,0.07268717368523459,-5.836705370043972,-0.9573128263147683,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.33,0.2886224496678347,0.04731853132200892,0.2886224496678347,0.04731853132200892,0.2886224496678347,0.04731853132200892,-5.991377550332162,-0.982681468677994,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.34,0.2117209308401815,0.034705316606738146,0.2117209308401815,0.034705316606738146,0.2117209308401815,0.034705316606738146,-6.068279069159815,-0.9952946833932648,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.35,0.21086323818073538,0.03456493984555764,0.21086323818073538,0.03456493984555764,0.21086323818073538,0.03456493984555764,-6.069136761819261,-0.9954350601544453,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.36,0.15443918197084017,0.02531044455669118,0.15443918197084017,0.02531044455669118,0.15443918197084017,0.02531044455669118,-6.1255608180291565,-1.0046895554433117,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.37,0.09856505471390875,0.01614597143978358,0.09856505471390875,0.01614597143978358,0.09856505471390875,0.01614597143978358,-6.181434945286088,-1.0138540285602193,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.38,0.032155904856736583,0.005253321969447056,0.032155904856736583,0.005253321969447056,0.032155904856736583,0.005253321969447056,-6.24784409514326,-1.0247466780305559,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.39,-0.041976156545601384,-0.006905977024129983,-0.041976156545601384,-0.006905977024129983,-0.041976156545601384,-0.006905977024129983,-6.321976156545598,-1.036905977024133,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.4,-0.12141312312330488,-0.01993554530666919,-0.12141312312330488,-0.01993554530666919,-0.12141312312330488,-0.01993554530666919,-6.401413123123302,-1.049935545306672,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.41,-0.20177596834038702,-0.03311710892371322,-0.20177596834038702,-0.03311710892371322,-0.20177596834038702,-0.03311710892371322,-6.481775968340384,-1.0631171089237161,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.42,-0.28057814561993677,-0.04604277707059756,-0.28057814561993677,-0.04604277707059756,-0.28057814561993677,-0.04604277707059756,-6.5605781456199335,-1.0760427770706005,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.43,-0.35569060196011204,-0.05836332240148101,-0.35569060196011204,-0.05836332240148101,-0.35569060196011204,-0.05836332240148101,-6.635690601960109,-1.088363322401484,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.44,-0.42557096370042746,-0.06982574378129236,-0.42557096370042746,-0.06982574378129236,-0.42557096370042746,-0.06982574378129236,-6.705570963700424,-1.0998257437812953,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.45,-0.48925327537498564,-0.08027158303873927,-0.48925327537498564,-0.08027158303873927,-0.48925327537498564,-0.08027158303873927,-6.769253275374982,-1.1102715830387422,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.46,-0.546216414063637,-0.08961534418298633,-0.546216414063637,-0.08961534418298633,-0.546216414063637,-0.08961534418298633,-6.826216414063634,-1.1196153441829892,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.47,-0.596281196421871,-0.09782761747086743,-0.596281196421871,-0.09782761747086743,-0.596281196421871,-0.09782761747086743,-6.876281196421868,-1.1278276174708703,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.48,-0.6395141585106066,-0.10491929818109158,-0.6395141585106066,-0.10491929818109158,-0.6395141585106066,-0.10491929818109158,-6.919514158510603,-1.1349192981810945,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.49,-0.6761573979706306,-0.11093007981840053,-0.6761573979706306,-0.11093007981840053,-0.6761573979706306,-0.11093007981840053,-6.956157397970627,-1.1409300798184034,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.5,-0.7065640869762833,-0.11591787737224446,-0.7065640869762833,-0.11591787737224446,-0.7065640869762833,-0.11591787737224446,-6.98656408697628,-1.1459178773722474,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.51,-0.7311568555869687,-0.11995200160240604,-0.7311568555869687,-0.11995200160240604,-0.7311568555869687,-0.11995200160240604,-7.011156855586965,-1.149952001602409,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.52,-0.7503988660041294,-0.12310841477388723,-0.7503988660041294,-0.12310841477388723,-0.7503988660041294,-0.12310841477388723,-7.030398866004126,-1.1531084147738901,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.53,-0.7647756957471694,-0.12546675914378236,-0.7647756957471694,-0.12546675914378236,-0.7647756957471694,-0.12546675914378236,-7.044775695747166,-1.1554667591437853,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.54,-0.7747942542917823,-0.12711017908245204,-0.7747942542917823,-0.12711017908245204,-0.7747942542917823,-0.12711017908245204,-7.054794254291779,-1.157110179082455,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.55,-0.7809743105843152,-0.12812393114082288,-0.7809743105843152,-0.12812393114082288,-0.7809743105843152,-0.12812393114082288,-7.060974310584312,-1.1581239311408258,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.56,-0.7838536645268013,-0.12859623186492986,-0.7838536645268013,-0.12859623186492986,-0.7838536645268013,-0.12859623186492986,-7.063853664526798,-1.1585962318649328,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.57,-0.7839900115340654,-0.12861856302579655,-0.7839900115340654,-0.12861856302579655,-0.7839900115340654,-0.12861856302579655,-7.063990011534062,-1.1586185630257995,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.58,-0.7819512098299377,-0.12828407472377923,-0.7819512098299377,-0.12828407472377923,-0.7819512098299377,-0.12828407472377923,-7.061951209829934,-1.1582840747237821,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.59,-0.7783114335126591,-0.12768695366519034,-0.7783114335126591,-0.12768695366519034,-0.7783114335126591,-0.12768695366519034,-7.058311433512656,-1.1576869536651933,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.6,-0.773635602495486,-0.12691986884266537,-0.773635602495486,-0.12691986884266537,-0.773635602495486,-0.12691986884266537,-7.053635602495483,-1.1569198688426683,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.61,-0.7684649427084533,-0.12607160252783256,-0.7684649427084533,-0.12607160252783256,-0.7684649427084533,-0.12607160252783256,-7.04846494270845,-1.1560716025278355,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.62,-0.7632941288804469,-0.12522330082704425,-0.7632941288804469,-0.12522330082704425,-0.7632941288804469,-0.12522330082704425,-7.043294128880444,-1.1552233008270472,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.63,-0.7585612835719475,-0.12444683296084502,-0.7585612835719475,-0.12444683296084502,-0.7585612835719475,-0.12444683296084502,-7.038561283571944,-1.154446832960848,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.64,-0.7546289663502117,-0.12380167300960498,-0.7546289663502117,-0.12380167300960498,-0.7546289663502117,-0.12380167300960498,-7.034628966350208,-1.153801673009608,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.65,-0.7517771018836612,-0.1233337398366341,-0.7517771018836612,-0.1233337398366341,-0.7517771018836612,-0.1233337398366341,-7.031777101883658,-1.153333739836637,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.66,-0.7501975540506329,-0.123074507214326,-0.7501975540506329,-0.123074507214326,-0.7501975540506329,-0.123074507214326,-7.03019755405063,-1.153074507214329,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.67,-0.7499961355469393,-0.12304133348458346,-0.7499961355469393,-0.12304133348458346,-0.7499961355469393,-0.12304133348458346,-7.029996135546936,-1.1530413334845864,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.68,-0.7511982038265632,-0.1232383795439036,-0.7511982038265632,-0.1232383795439036,-0.7511982038265632,-0.1232383795439036,-7.03119820382656,-1.1532383795439065,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.69,-0.7537590930155069,-0.12365832002496058,-0.7537590930155069,-0.12365832002496058,-0.7537590930155069,-0.12365832002496058,-7.033759093015504,-1.1536583200249635,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.7,-0.7575758718557903,-0.12428427199638259,-0.7575758718557903,-0.12428427199638259,-0.7575758718557903,-0.12428427199638259,-7.037575871855787,-1.1542842719963855,-6.279999999999997,-1.030000000000003,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
