t_s,df_hz,frequency_source,frequency_is_derived_from_bus_voltage_angle,angle_is_exact_bus_voltage
0.19,9.939233379573482e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.2,-1.153702982137709,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.21,-1.044819299723013,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.22,0.11760095222871611,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.23,-0.020960142035518256,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.24,0.034316550111199655,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.25,0.09737551271948645,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.26,0.08648706942050902,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.27,0.1108154786760899,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.28,0.12099819211656375,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.29,0.13018837729277374,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.3,1.0875189710550834,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.31,0.8121322504505707,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.32,-0.2690887600073665,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.33,-0.023626393860760403,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.34,0.01732206420238927,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.35,-0.045269094578691195,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.36,-0.06500123384721776,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.37,-0.09019082480800124,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.38,-0.11373717420512434,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.39,-0.13367710555595883,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.4,-0.147811346566968,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.41,-0.1582328456115391,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.42,-0.16466261559181639,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.43,-0.1675958827027471,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.44,-0.167378437575427,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.45,-0.1644681484526219,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.46,-0.1592282145388748,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.47,-0.1520450783608747,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.48,-0.14327987652333649,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.49,-0.13328924606392806,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.5,-0.12242185122948283,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.51,-0.11102345595270273,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.52,-0.09943392765764815,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.53,-0.08798171679985983,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.54,-0.076973761219175,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.55,-0.06668506403226161,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.56,-0.05734623192564341,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.57,-0.04913448235278612,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.58,-0.042162661087995226,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.59,-0.036478923472217324,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.6,-0.03207140367992843,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.61,-0.02887071701612942,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.62,-0.026762551629771154,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.63,-0.025602823030523074,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.64,-0.025228098770408547,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.65,-0.02546754155694513,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.66,-0.026154401912254658,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.67,-0.02713180493076563,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.68,-0.02825941975719866,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.69,-0.029416570425949223,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.7,-0.030504016318406314,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.71,-0.03144413818321474,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.72,-0.03217992752680245,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.73,-0.03267348661166469,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.74,-0.03290458221297479,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.75,-0.0328682902365229,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.76,-0.03257167996311063,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.77,-0.032032235196930554,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.78,-0.03127565141029401,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.79,-0.0303330227085093,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.8,-0.02923923532536464,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.81,-0.028030940487763546,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.82,-0.026744998809472918,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.83,-0.02541698736396735,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.84,-0.02408010385197465,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.85,-0.022764173618609655,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.86,-0.02149489683047394,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.87,-0.020293461053758035,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.88,-0.019176295344354465,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.89,-0.018154998531316385,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.9,-0.01723642576932926,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.91,-0.016423041139202267,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.92,-0.01571343295033596,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.93,-0.015102810350595023,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.94,-0.014583622771078506,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.95,-0.014146180897305497,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.96,-0.013779268000707627,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.97,-0.013470716300529217,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.98,-0.01320814919849163,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.99,-0.012979375578100734,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.0,-0.012772755257710967,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.01,-0.012577570771302738,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.02,-0.012384318079080678,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.03,-0.012184969618076387,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.04,-0.011972953159011868,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.05,-0.01174317558306899,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.06,-0.01149207271488696,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.07,-0.011217556072268242,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.08,-0.010918843131163253,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.09,-0.010596328041831872,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.1,-0.010251433182290456,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.11,-0.00988642205204511,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.12,-0.00950424252577734,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.13,-0.009108328113992956,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.14,-0.008702451662753222,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.15,-0.00829055830553598,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.16,-0.007876552250122642,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.17,-0.007464320521605353,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.18,-0.007057587505867858,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.19,-0.006659749621742656,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.2,-0.0062739316886170765,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.21,-0.00590284312530171,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.22,-0.005548775622149528,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.23,-0.005213643718582662,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.24,-0.004899044650956395,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.25,-0.004606139421660059,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.26,-0.004335641451711628,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.27,-0.004088032726094079,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.28,-0.0038635341133582595,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.29,-0.0036620022451288054,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.3,-0.0034831352027896428,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.31,-0.003326481695190973,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.32,-0.003191349491460443,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.33,-0.003076981476868401,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.34,-0.0029825231964293766,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.35,-0.002907014797256358,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.36,-0.0028494536370808603,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.37,-0.00280880250321376,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.38,-0.0027839760847511376,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.39,-0.0027738642367999638,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.4,-0.0027773408940574645,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.41,-0.0027932614786843053,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.42,-0.002820460824060263,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.43,-0.002857754634778285,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.44,-0.002903945076764649,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.45,-0.0029578335149434746,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.46,-0.0030181826195569573,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.47,-0.003083738865067493,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.48,-0.003153272225033274,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.49,-0.003225508330500128,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.5,-0.0032991978694343173,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.51,-0.003373068287267077,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.52,-0.0034458236219358073,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.53,-0.003516312436168278,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.54,-0.003583323298234302,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.55,-0.003645630883695787,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.56,-0.003702120939355773,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.57,-0.003751700512021048,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.58,-0.0037934123964003604,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.59,-0.003826309992305943,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.6,-0.003849486162455404,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.61,-0.0038621943742278273,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.62,-0.0038637642216380556,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.63,-0.0038536044054089127,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.64,-0.003831232790349098,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.65,-0.003796297621621987,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.66,-0.003748541192787569,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.67,-0.0036878005697929426,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.68,-0.003614029547313076,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.69,-0.0035273151592142425,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.7,-0.00342783768634361,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.71,-0.0033158551604350276,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.72,-0.0031917381972781864,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.73,-0.0030559490402483533,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.74,-0.0029090301152543963,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.75,-0.0027516215664882566,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.76,-0.002584414532473591,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.77,-0.0024081517536930753,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.78,-0.002223647196271307,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.79,-0.0020317615842404177,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.8,-0.0018333936677305087,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.81,-0.0016294723562700734,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.82,-0.00142091801840624,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.83,-0.0012086815001594348,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.84,-0.0009937442605596261,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.85,-0.0007770557361779061,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.86,-0.0005595478693677527,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.87,-0.00034215002073033335,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.88,-0.00012576501851774982,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.89,8.874606653133524e-5,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.9,0.00030055576728364145,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.91,0.0005088810517675932,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.92,0.0007129833278630887,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.93,0.0009121654460099389,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.94,0.0011058074439756855,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.95,0.0012933518378950004,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.96,0.0014742782269698163,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.97,0.001648137040867137,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.98,0.0018145430031265449,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.99,0.00197319846279582,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.0,0.0021238517537269103,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.01,0.002266306342914354,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.02,0.0024004479564787573,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.03,0.0025262198878777714,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.04,0.0026436285194264453,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.05,0.0027527356020076122,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.06,0.002853663255145483,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.07,0.0029465848927227897,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.08,0.0030317174300320835,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.09,0.0031093260007938788,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.1,0.003179731199060558,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.11,0.0032432816029484843,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.12,0.003300349839006389,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.13,0.0033513468139584773,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.14,0.003396700920799158,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.15,0.0034368729923553052,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.16,0.003472334085558192,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.17,0.0035035514379083785,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.18,0.003531012119051497,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.19,0.0035551991958973823,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.2,0.0035765918442400933,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.21,0.003595666284738611,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.22,0.003612886983696302,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.23,0.0036286984645327166,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.24,0.003643529260690699,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.25,0.003657795304584184,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.26,0.0036718812221368264,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.27,0.0036861459000135793,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.28,0.003700922401500837,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.29,0.003716512093172424,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.3,0.0037331922513735554,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.31,0.003751202237600212,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.32,0.003770747164783936,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.33,0.0037920057001680583,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.34,0.0038151188830753335,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.35,0.003840197547604297,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.36,0.0038673186401773077,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.37,0.0038965280390013367,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.38,0.003927844512229394,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.39,0.003961256489106917,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.4,0.003996724620444185,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.41,0.004034182999295313,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.42,0.004073545822046715,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.43,0.0041147042946906775,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.44,0.004157529178588152,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.45,0.004201874452830426,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.46,0.004247579215297517,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.47,0.004294471660535947,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.48,0.004342369209637575,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.49,0.00439108034521888,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.5,0.00444040845979923,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.51,0.004490154334280984,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.52,0.0045401186613890825,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.53,0.004590102711210632,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.54,0.004639909185851076,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.55,0.004689346879161615,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.56,0.004738230708434763,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.57,0.004786385970700581,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.58,0.004833646133063049,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.59,0.0048798539689642595,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.6,0.004924866162645825,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.61,0.004968552063798719,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.62,0.005010794730661078,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.63,0.005051491081993721,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.64,0.005090552974961952,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.65,0.005127906766307817,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.66,0.005163493548358957,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.67,0.0051972709271908115,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.68,0.005229210110839417,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.69,0.005259295773957536,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.7,0.005287528212638462,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.71,0.005313918887751688,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.72,0.0053384922338652625,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.73,0.005361285727936057,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.74,0.005382346611056172,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.75,0.005401731540104353,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.76,0.0054195051767457585,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
