t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.13,-9.408809167132937e-5,-0.001172187595122054,-9.408809167132937e-5,-0.001172187595122054,-9.408809167132937e-5,-0.001172187595122054,0.8913052644219185,-1.5618624711390996,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.14,-9.408809167044119e-5,-0.001172187595122054,-9.408809167044119e-5,-0.001172187595122054,-9.408809167044119e-5,-0.001172187595122054,0.8913052644219194,-1.5618624711390996,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.15,-9.408809166921994e-5,-0.0011721875951509197,-9.408809166921994e-5,-0.0011721875951509197,-9.408809166921994e-5,-0.0011721875951509197,0.8913052644219206,-1.5618624711391285,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.16,-9.408809166677745e-5,-0.001172187595122054,-9.408809166677745e-5,-0.001172187595122054,-9.408809166677745e-5,-0.001172187595122054,0.891305264421923,-1.5618624711390996,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.17,-9.408809167510412e-5,-0.0011721875951655747,-9.408809167510412e-5,-0.0011721875951655747,-9.408809167510412e-5,-0.0011721875951655747,0.8913052644219147,-1.5618624711391431,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.18,-9.408809167377186e-5,-0.0011721875951509197,-9.408809167377186e-5,-0.0011721875951509197,-9.408809167377186e-5,-0.0011721875951509197,0.891305264421916,-1.5618624711391285,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.19,-9.40880916719955e-5,-0.0011721875951509197,-9.40880916719955e-5,-0.0011721875951509197,-9.40880916719955e-5,-0.0011721875951509197,0.8913052644219178,-1.5618624711391285,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.2,-9.408809166322474e-5,-0.0011721875951509197,-9.408809166322474e-5,-0.0011721875951509197,-9.408809166322474e-5,-0.0011721875951509197,0.8913052644219266,-1.5618624711391285,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.21,1.1669398225145429,4.7621459740164,1.1669398225145429,4.7621459740164,1.1669398225145429,4.7621459740164,2.0583391750281326,3.2014556904724225,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.22,1.2845676151416208,5.735352558162285,1.2845676151416208,5.735352558162285,1.2845676151416208,5.735352558162285,2.1759669676552105,4.174662274618307,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.23,1.321973806574837,5.841219133850356,1.321973806574837,5.841219133850356,1.321973806574837,5.841219133850356,2.2133731590884267,4.2805288503063785,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.24,1.3101725984141996,5.73517163462158,1.3101725984141996,5.73517163462158,1.3101725984141996,5.73517163462158,2.2015719509277893,4.174481351077603,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.25,1.2005935390450753,5.773891119397867,1.2005935390450753,5.773891119397867,1.2005935390450753,5.773891119397867,2.091992891558665,4.213200835853889,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.26,1.1848368068108894,5.803050784235824,1.1848368068108894,5.803050784235824,1.1848368068108894,5.803050784235824,2.076236159324479,4.242360500691846,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.27,1.1436378659813267,5.830272955209553,1.1436378659813267,5.830272955209553,1.1436378659813267,5.830272955209553,2.0350372184949164,4.269582671665575,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.28,1.1062502632078672,5.863027908026206,1.1062502632078672,5.863027908026206,1.1062502632078672,5.863027908026206,1.997649615721457,4.302337624482228,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.29,1.0686516199367495,5.896953660371833,1.0686516199367495,5.896953660371833,1.0686516199367495,5.896953660371833,1.9600509724503394,4.336263376827855,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.3,1.030907830717262,5.932360132837581,1.030907830717262,5.932360132837581,1.030907830717262,5.932360132837581,1.9223071832308518,4.371669849293603,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.31,-1.393133670389163,-0.04762558243108583,-1.393133670389163,-0.04762558243108583,-1.393133670389163,-0.04762558243108583,-0.5017343178755731,-1.6083158659750634,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.32,-0.8935009221359598,-0.7988922199843522,-0.8935009221359598,-0.7988922199843522,-0.8935009221359598,-0.7988922199843522,-0.0021015696223699574,-2.3595825035283298,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.33,-0.8360461603333443,-1.1121799861277737,-0.8360461603333443,-1.1121799861277737,-0.8360461603333443,-1.1121799861277737,0.055353192180245515,-2.6728702696717512,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.34,-0.943160202070064,-1.1561891978570975,-0.943160202070064,-1.1561891978570975,-0.943160202070064,-1.1561891978570975,-0.051760849556474205,-2.716879481401075,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.35,-0.8305634278956733,-1.1475872674697,-0.8305634278956733,-1.1475872674697,-0.8305634278956733,-1.1475872674697,0.06083592461791656,-2.7082775510136776,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.36,-0.7600256052716368,-1.2243248240263853,-0.7600256052716368,-1.2243248240263853,-0.7600256052716368,-1.2243248240263853,0.13137374724195303,-2.785015107570363,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.37,-0.6849963807854986,-1.2828802566847817,-0.6849963807854986,-1.2828802566847817,-0.6849963807854986,-1.2828802566847817,0.20640297172809116,-2.843570540228759,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.38,-0.6031738834763565,-1.3400059035586944,-0.6031738834763565,-1.3400059035586944,-0.6031738834763565,-1.3400059035586944,0.2882254690372333,-2.900696187102672,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.39,-0.5098827502284382,-1.4005259620771564,-0.5098827502284382,-1.4005259620771564,-0.5098827502284382,-1.4005259620771564,0.38151660228515155,-2.961216245621134,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.4,-0.41332254069906565,-1.4626413572029462,-0.41332254069906565,-1.4626413572029462,-0.41332254069906565,-1.4626413572029462,0.47807681181452416,-3.0233316407469237,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.41,-0.3118227392044284,-1.52285741439226,-0.3118227392044284,-1.52285741439226,-0.3118227392044284,-1.52285741439226,0.5795766133091614,-3.0835476979362375,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.42,-0.20727567194126284,-1.5807858998921824,-0.20727567194126284,-1.5807858998921824,-0.20727567194126284,-1.5807858998921824,0.684123680572327,-3.14147618343616,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.43,-0.10076379396922719,-1.6356234102328713,-0.10076379396922719,-1.6356234102328713,-0.10076379396922719,-1.6356234102328713,0.7906355585443626,-3.196313693776849,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.44,0.00642273500892887,-1.686622379324797,0.00642273500892887,-1.686622379324797,0.00642273500892887,-1.686622379324797,0.8978220875225187,-3.2473126628687745,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.45,0.11335677526351151,-1.733439539066057,0.11335677526351151,-1.733439539066057,0.11335677526351151,-1.733439539066057,1.0047561277771013,-3.2941298226100346,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.46,0.21909661451379925,-1.775933910305722,0.21909661451379925,-1.775933910305722,0.21909661451379925,-1.775933910305722,1.110495967027389,-3.3366241938496994,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.47,0.32285782602895885,-1.814137647068417,0.32285782602895885,-1.814137647068417,0.32285782602895885,-1.814137647068417,1.2142571785425487,-3.3748279306123945,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.48,0.42396259176810147,-1.8481950295475331,0.42396259176810147,-1.8481950295475331,0.42396259176810147,-1.8481950295475331,1.3153619442816913,-3.4088853130915107,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.49,0.5218608942754127,-1.8783400455649197,0.5218608942754127,-1.8783400455649197,0.5218608942754127,-1.8783400455649197,1.4132602467890025,-3.4390303291088973,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.5,0.616119396442448,-1.9048530428315622,0.616119396442448,-1.9048530428315622,0.616119396442448,-1.9048530428315622,1.5075187489560378,-3.4655433263755397,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.51,0.7064262661503605,-1.9280412637937359,0.7064262661503605,-1.9280412637937359,0.7064262661503605,-1.9280412637937359,1.5978256186639503,-3.4887315473377134,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.52,0.7925879199357041,-1.9482194709087077,0.7925879199357041,-1.9482194709087077,0.7925879199357041,-1.9482194709087077,1.683987272449294,-3.5089097544526853,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.53,0.8745241761473458,-1.9656973287873438,0.8745241761473458,-1.9656973287873438,0.8745241761473458,-1.9656973287873438,1.7659235286609356,-3.5263876123313214,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.54,0.9522602463495259,-1.9807751686783048,0.9522602463495259,-1.9807751686783048,0.9522602463495259,-1.9807751686783048,1.8436595988631157,-3.5414654522222824,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.55,1.0259138534815335,-1.9937392862413936,1.0259138534815335,-1.9937392862413936,1.0259138534815335,-1.9937392862413936,1.9173132059951232,-3.554429569785371,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.56,1.0956811175903454,-2.0048629626295806,1.0956811175903454,-2.0048629626295806,1.0956811175903454,-2.0048629626295806,1.9870804701039353,-3.565553246173558,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.57,1.161819262761191,-2.0144084911443825,1.161819262761191,-2.0144084911443825,1.161819262761191,-2.0144084911443825,2.0532186152747807,-3.5750987746883602,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.58,1.224626056192994,-2.022626460874066,1.224626056192994,-2.022626460874066,1.224626056192994,-2.022626460874066,2.1160254087065837,-3.583316744418043,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.59,1.2844190009958907,-2.0297576880781074,1.2844190009958907,-2.0297576880781074,1.2844190009958907,-2.0297576880781074,2.1758183535094804,-3.590447971622085,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.6,1.3415172708552277,-2.036030953875522,1.3415172708552277,-2.036030953875522,1.3415172708552277,-2.036030953875522,2.2329166233688174,-3.5967212374194997,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.61,1.3962238212331193,-2.0416618579819046,1.3962238212331193,-2.0416618579819046,1.3962238212331193,-2.0416618579819046,2.287623173746709,-3.602352141525882,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.62,1.4488111705866311,-2.046847474593787,1.4488111705866311,-2.046847474593787,1.4488111705866311,-2.046847474593787,2.340210523100221,-3.6075377581377643,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.63,1.4995127498475664,-2.051764917725867,1.4995127498475664,-2.051764917725867,1.4995127498475664,-2.051764917725867,2.390912102361156,-3.6124552012698445,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.64,1.5485167417203067,-2.056565918733881,1.5485167417203067,-2.056565918733881,1.5485167417203067,-2.056565918733881,2.4399160942338964,-3.6172562022778587,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.65,1.595963798796178,-2.0613747465520547,1.595963798796178,-2.0613747465520547,1.595963798796178,-2.0613747465520547,2.4873631513097676,-3.622065030096032,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.66,1.6419488607912944,-2.0662862880454007,1.6419488607912944,-2.0662862880454007,1.6419488607912944,-2.0662862880454007,2.533348213304884,-3.626976571589378,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.67,1.6865244360284564,-2.071366356605128,1.6865244360284564,-2.071366356605128,1.6865244360284564,-2.071366356605128,2.577923788542046,-3.6320566401491057,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.68,1.7297058951968043,-2.076652902487104,1.7297058951968043,-2.076652902487104,1.7297058951968043,-2.076652902487104,2.621105247710394,-3.6373431860310816,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.69,1.7714778719332114,-2.082158875596087,1.7714778719332114,-2.082158875596087,1.7714778719332114,-2.082158875596087,2.662877224446801,-3.6428491591400647,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.7,1.8118008238292216,-2.0878756121367807,1.8118008238292216,-2.0878756121367807,1.8118008238292216,-2.0878756121367807,2.7032001763428113,-3.6485658956807585,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.71,1.8506180578405238,-2.093777366652178,1.8506180578405238,-2.093777366652178,1.8506180578405238,-2.093777366652178,2.7420174103541135,-3.6544676501961555,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.72,1.887861862718509,-2.0998252870334264,1.887861862718509,-2.0998252870334264,1.887861862718509,-2.0998252870334264,2.779261215232099,-3.6605155705774037,0.8913993525135898,-1.5606902835439775,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
