t_s,df_hz,frequency_source,frequency_is_derived_from_bus_voltage_angle,angle_is_exact_bus_voltage
0.8,-0.027711321374844413,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.81,-0.02680208806889434,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.82,-0.02587367290376053,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.83,-0.024936007400371274,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.84,-0.023998502301136173,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.85,-0.02306978717825369,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.86,-0.02215748155908322,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.87,-0.021268055562559705,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.88,-0.020406778651044153,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.89,-0.019577693391116396,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.9,-0.018783560282677202,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.91,-0.018025970989533815,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.92,-0.017305472381960636,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.93,-0.016621662193633972,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.94,-0.01597333949617481,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.95,-0.015358660456781921,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.96,-0.014775283331240714,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.97,-0.014220522415455386,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.98,-0.01369155448118963,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.99,-0.013185498709842121,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.0,-0.01269952140194548,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.01,-0.01223095176570806,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.02,-0.011777361987455283,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.03,-0.01133663568120239,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.04,-0.010906978559057366,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.05,-0.010486949235820007,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.06,-0.010075471945004333,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.07,-0.009671826539026674,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.08,-0.009275629207278447,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.09,-0.008886788824589733,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.1,-0.00850549899399058,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.11,-0.00813218506995037,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.12,-0.007767454407511218,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.13,-0.007412071620051039,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.14,-0.007066902162421074,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.15,-0.006732876060831462,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.16,-0.006410940626895032,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.17,-0.006102048581462515,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.18,-0.005807121502796397,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.19,-0.005527007407374873,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.2,-0.005262474835771005,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.21,-0.005014191038239541,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.22,-0.004782717590183799,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.23,-0.004568500783368,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.24,-0.0043718551575683525,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.25,-0.004192977049550906,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.26,-0.004031940486450667,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.27,-0.003888692106394404,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.28,-0.003763079666772612,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.29,-0.0036548179670303294,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.3,-0.0035635351455970024,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.31,-0.0034887723912226565,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.32,-0.0034299597234796176,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.33,-0.0033864668487445146,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.34,-0.003357577312983335,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.35,-0.003342504482722746,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.36,-0.00334041210949226,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.37,-0.00335040176845216,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.38,-0.003371524557200137,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.39,-0.003402781953860835,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.4,-0.00344313962745582,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.41,-0.0034915319400035077,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.42,-0.0035468604145234245,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.43,-0.003608002217967554,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.44,-0.003673812543985224,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.45,-0.0037431388628715767,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.46,-0.003814820528458079,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.47,-0.0038876920340845593,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.48,-0.003960599237320067,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.49,-0.004032396584722397,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.5,-0.004101967908850144,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.51,-0.00416820984354083,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.52,-0.00423004560336742,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.53,-0.004286482883734599,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.54,-0.004336548142077496,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.55,-0.0043793086357194365,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.56,-0.004413918554119096,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.57,-0.00443958988562838,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.58,-0.004455624958284747,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.59,-0.004461393383813064,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.6,-0.004456339619605297,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.61,-0.004440010670727377,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.62,-0.0044120401009347015,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.63,-0.004372150160228674,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.64,-0.004320162653862986,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.65,-0.004255998337958929,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.66,-0.004179661068599524,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.67,-0.004091248172666801,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.68,-0.003990949606570891,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.69,-0.003879050358148833,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.7,-0.003755917949226236,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.71,-0.003621988817688546,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.72,-0.0034777794692986814,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.73,-0.0033238780707086878,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.74,-0.003160932993905302,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.75,-0.0029896532250179124,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.76,-0.0028107961275869895,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.77,-0.002625157470430517,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.78,-0.002433569015722252,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.79,-0.0022368954169715693,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.8,-0.002036018884976739,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.81,-0.0018318319035085498,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.82,-0.0016252335979868716,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.83,-0.0014171206720969436,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.84,-0.0012083827089668757,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.85,-0.000999891111614361,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.86,-0.0007924936475632084,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.87,-0.0005870107278980713,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.88,-0.0003842281259059528,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.89,-0.00018489048981305752,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.9,1.0304550585154601e-5,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.91,0.0002007054259119744,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.92,0.0003857142786062144,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.93,0.0005647880731171331,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.94,0.00073744744546962,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.95,0.0009032763283644856,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.96,0.0010619135314776092,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.97,0.0012130634955220515,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.98,0.0013564935387921726,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.99,0.0014920450356844582,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.0,0.0016196141695454858,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.01,0.0017391546967969313,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.02,0.001850685882680529,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.03,0.001954285269055122,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.04,0.0020500853303233465,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.05,0.00213826649171873,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.06,0.0022190610763102186,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.07,0.0022927433529504973,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.08,0.0023596309912293453,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.09,0.002420074981674979,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.1,0.002474461541985928,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.11,0.0025232023514767023,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.12,0.0025667279800094143,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.13,0.0026054916260192964,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.14,0.0026399564188156247,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.15,0.0026705966543076093,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.16,0.0026978902034610073,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.17,0.0027223120307844476,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.18,0.002744333332490551,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.19,0.002764416266736481,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.2,0.0027830111171527104,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.21,0.0028005523616363532,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.22,0.0028174545312415825,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.23,0.00283410901688572,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.24,0.002850883560855851,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.25,0.0028681189132423847,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.26,0.0028861256637628145,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.27,0.002905184402984016,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.28,0.002925544211716052,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.29,0.002947421550687484,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.3,0.002970998805098523,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.31,0.002996425909096183,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.32,0.003023820114871974,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.33,0.003053265125525192,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.34,0.0030848125949678906,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.35,0.003118484165668716,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.36,0.0031542712956680622,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.37,0.0031921376101978153,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.38,0.0032320209174541837,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.39,0.003273833557752364,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.4,0.0033174665092462717,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.41,0.003362790373144223,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.42,0.0034096582768302413,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.43,0.00345790684621815,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.44,0.0035073600558622737,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.45,0.0035578322616942903,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.46,0.0036091285378618636,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.47,0.003661048425823379,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.48,0.0037133883298083197,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.49,0.0037659434146191297,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.5,0.0038185098903339384,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.51,0.0038708868904400234,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.52,0.003922879368052387,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.53,0.003974298902671869,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.54,0.0040249651185183715,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.55,0.004074708245212353,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.56,0.004123369657374927,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.57,0.004170804084026676,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.58,0.0042168792056606254,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.59,0.004261476241757621,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.6,0.004304493068971433,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.61,0.004345842077815248,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.62,0.004385450738966493,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.63,0.004423262896316704,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.64,0.0044592376275707215,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.65,0.004493349562445948,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.66,0.004525588016513877,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.67,0.004555957109969735,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.68,0.004584474276929255,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.69,0.004611169328888065,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.7,0.004636085654880805,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.71,0.004659276701927688,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.72,0.004680805146600501,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.73,0.0047007440951795185,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.74,0.004719173887619672,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.75,0.004736181110489373,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.76,0.004751858046419495,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
