t_s,delta_p_pu,p_abs_pu,p_initial_pu,delta_q_pu,delta_q_injection_pu,q_abs_pu,q_injection_abs_pu,q_initial_pu,delta_q_absorbed_pu,q_absorbed_abs_pu,asset_type,device_name,p_source,q_source
0.29,-0.14888149482939406,6.17111850518895,6.320000000018344,3.8972671551970923,3.8972671551970923,4.9022987811256975,4.9022987811256975,1.0050316259286056,-3.8972671551970923,-4.9022987811256975,SG,gen-4,get_activepower_series,get_reactivepower_series
0.3,-0.21806540800280558,6.101934592015539,6.320000000018344,3.860536620395178,3.860536620395178,4.865568246323784,4.865568246323784,1.0050316259286056,-3.860536620395178,-4.865568246323784,SG,gen-4,get_activepower_series,get_reactivepower_series
0.31,-0.5411209306385861,5.778879069379758,6.320000000018344,-0.6615891121819995,-0.6615891121819995,0.34344251374660617,0.34344251374660617,1.0050316259286056,0.6615891121819995,-0.34344251374660617,SG,gen-4,get_activepower_series,get_reactivepower_series
0.32,0.26274565217836815,6.582745652196712,6.320000000018344,-1.1882165196920478,-1.1882165196920478,-0.1831848937634421,-0.1831848937634421,1.0050316259286056,1.1882165196920478,0.1831848937634421,SG,gen-4,get_activepower_series,get_reactivepower_series
0.33,0.5560824317557851,6.876082431774129,6.320000000018344,-1.2906838918790315,-1.2906838918790315,-0.285652265950426,-0.285652265950426,1.0050316259286056,1.2906838918790315,0.285652265950426,SG,gen-4,get_activepower_series,get_reactivepower_series
0.34,0.5012160772294645,6.821216077247808,6.320000000018344,-1.2310501591140122,-1.2310501591140122,-0.2260185331854066,-0.2260185331854066,1.0050316259286056,1.2310501591140122,0.2260185331854066,SG,gen-4,get_activepower_series,get_reactivepower_series
0.35,0.5628632221141965,6.88286322213254,6.320000000018344,-1.0889898152675512,-1.0889898152675512,-0.08395818933894547,-0.08395818933894547,1.0050316259286056,1.0889898152675512,0.08395818933894547,SG,gen-4,get_activepower_series,get_reactivepower_series
0.36,0.6146696247631217,6.934669624781465,6.320000000018344,-1.057233535306644,-1.057233535306644,-0.052201909378038376,-0.052201909378038376,1.0050316259286056,1.057233535306644,0.052201909378038376,SG,gen-4,get_activepower_series,get_reactivepower_series
0.37,0.6691087034093587,6.989108703427702,6.320000000018344,-1.0290811210489599,-1.0290811210489599,-0.024049495120354186,-0.024049495120354186,1.0050316259286056,1.0290811210489599,0.024049495120354186,SG,gen-4,get_activepower_series,get_reactivepower_series
0.38,0.7293424130927855,7.04934241311113,6.320000000018344,-1.023405133309535,-1.023405133309535,-0.018373507380929355,-0.018373507380929355,1.0050316259286056,1.023405133309535,0.018373507380929355,SG,gen-4,get_activepower_series,get_reactivepower_series
0.39,0.8021349226566741,7.122134922675018,6.320000000018344,-1.0359269940231768,-1.0359269940231768,-0.030895368094571274,-0.030895368094571274,1.0050316259286056,1.0359269940231768,0.030895368094571274,SG,gen-4,get_activepower_series,get_reactivepower_series
0.4,0.8773780791920447,7.197378079210389,6.320000000018344,-1.0607230981612643,-1.0607230981612643,-0.05569147223265859,-0.05569147223265859,1.0050316259286056,1.0607230981612643,0.05569147223265859,SG,gen-4,get_activepower_series,get_reactivepower_series
0.41,0.9535566272681971,7.273556627286541,6.320000000018344,-1.0908360557349708,-1.0908360557349708,-0.0858044298063651,-0.0858044298063651,1.0050316259286056,1.0908360557349708,0.0858044298063651,SG,gen-4,get_activepower_series,get_reactivepower_series
0.42,1.0268691544984399,7.346869154516784,6.320000000018344,-1.1224346824233535,-1.1224346824233535,-0.11740305649474815,-0.11740305649474815,1.0050316259286056,1.1224346824233535,0.11740305649474815,SG,gen-4,get_activepower_series,get_reactivepower_series
0.43,1.0947069756842185,7.414706975702562,6.320000000018344,-1.152442028884016,-1.152442028884016,-0.1474104029554104,-0.1474104029554104,1.0050316259286056,1.152442028884016,0.1474104029554104,SG,gen-4,get_activepower_series,get_reactivepower_series
0.44,1.1543906070470837,7.474390607065428,6.320000000018344,-1.1785848603840574,-1.1785848603840574,-0.17355323445545182,-0.17355323445545182,1.0050316259286056,1.1785848603840574,0.17355323445545182,SG,gen-4,get_activepower_series,get_reactivepower_series
0.45,1.2040727314112452,7.524072731429589,6.320000000018344,-1.199503257071835,-1.199503257071835,-0.19447163114322927,-0.19447163114322927,1.0050316259286056,1.199503257071835,0.19447163114322927,SG,gen-4,get_activepower_series,get_reactivepower_series
0.46,1.2422526120771642,7.5622526120955085,6.320000000018344,-1.214436749626248,-1.214436749626248,-0.2094051236976426,-0.2094051236976426,1.0050316259286056,1.214436749626248,0.2094051236976426,SG,gen-4,get_activepower_series,get_reactivepower_series
0.47,1.2679476622414014,7.5879476622597455,6.320000000018344,-1.223102182953063,-1.223102182953063,-0.21807055702445743,-0.21807055702445743,1.0050316259286056,1.223102182953063,0.21807055702445743,SG,gen-4,get_activepower_series,get_reactivepower_series
0.48,1.280591876217606,7.60059187623595,6.320000000018344,-1.225546535543285,-1.225546535543285,-0.22051490961467965,-0.22051490961467965,1.0050316259286056,1.225546535543285,0.22051490961467965,SG,gen-4,get_activepower_series,get_reactivepower_series
0.49,1.2800353230504768,7.600035323068821,6.320000000018344,-1.2220628074862983,-1.2220628074862983,-0.2170311815576926,-0.2170311815576926,1.0050316259286056,1.2220628074862983,0.2170311815576926,SG,gen-4,get_activepower_series,get_reactivepower_series
0.5,1.2664964461717143,7.586496446190059,6.320000000018344,-1.2131009935749522,-1.2131009935749522,-0.20806936764634656,-0.20806936764634656,1.0050316259286056,1.2131009935749522,0.20806936764634656,SG,gen-4,get_activepower_series,get_reactivepower_series
0.51,1.2405390185619827,7.560539018580327,6.320000000018344,-1.1992152967985015,-1.1992152967985015,-0.19418367086989582,-0.19418367086989582,1.0050316259286056,1.1992152967985015,0.19418367086989582,SG,gen-4,get_activepower_series,get_reactivepower_series
0.52,1.2030412814957328,7.523041281514076,6.320000000018344,-1.1810229884634187,-1.1810229884634187,-0.17599136253481304,-0.17599136253481304,1.0050316259286056,1.1810229884634187,0.17599136253481304,SG,gen-4,get_activepower_series,get_reactivepower_series
0.53,1.1551635747777302,7.475163574796074,6.320000000018344,-1.1591762539543864,-1.1591762539543864,-0.15414462802578058,-0.15414462802578058,1.0050316259286056,1.1591762539543864,0.15414462802578058,SG,gen-4,get_activepower_series,get_reactivepower_series
0.54,1.0983177858443767,7.418317785862721,6.320000000018344,-1.1343511399126573,-1.1343511399126573,-0.12931951398405162,-0.12931951398405162,1.0050316259286056,1.1343511399126573,0.12931951398405162,SG,gen-4,get_activepower_series,get_reactivepower_series
0.55,1.0341183286906441,7.354118328708988,6.320000000018344,-1.1072294796798159,-1.1072294796798159,-0.10219785375121003,-0.10219785375121003,1.0050316259286056,1.1072294796798159,0.10219785375121003,SG,gen-4,get_activepower_series,get_reactivepower_series
0.56,0.9643345244483835,7.284334524466727,6.320000000018344,-1.078495746738648,-1.078495746738648,-0.07346412081004229,-0.07346412081004229,1.0050316259286056,1.078495746738648,0.07346412081004229,SG,gen-4,get_activepower_series,get_reactivepower_series
0.57,0.8908312612589792,7.210831261277322,6.320000000018344,-1.048828609668636,-1.048828609668636,-0.043796983740030326,-0.043796983740030326,1.0050316259286056,1.048828609668636,0.043796983740030326,SG,gen-4,get_activepower_series,get_reactivepower_series
0.58,0.815504405293292,7.135504405311636,6.320000000018344,-1.0188871352883828,-1.0188871352883828,-0.013855509359777248,-0.013855509359777248,1.0050316259286056,1.0188871352883828,0.013855509359777248,SG,gen-4,get_activepower_series,get_reactivepower_series
0.59,0.7402069787260132,7.0602069787443575,6.320000000018344,-0.9893002881015138,-0.9893002881015138,0.01573133782709182,0.01573133782709182,1.0050316259286056,0.9893002881015138,-0.01573133782709182,SG,gen-4,get_activepower_series,get_reactivepower_series
0.6,0.6666902729434371,6.986690272961781,6.320000000018344,-0.9606496239824015,-0.9606496239824015,0.044382001946204105,0.044382001946204105,1.0050316259286056,0.9606496239824015,-0.044382001946204105,SG,gen-4,get_activepower_series,get_reactivepower_series
0.61,0.5965434436954511,6.916543443713795,6.320000000018344,-0.93345537315238,-0.93345537315238,0.07157625277622555,0.07157625277622555,1.0050316259286056,0.93345537315238,-0.07157625277622555,SG,gen-4,get_activepower_series,get_reactivepower_series
0.62,0.5311429080706854,6.851142908089029,6.320000000018344,-0.9081558771761622,-0.9081558771761622,0.09687574875244344,0.09687574875244344,1.0050316259286056,0.9081558771761622,-0.09687574875244344,SG,gen-4,get_activepower_series,get_reactivepower_series
0.63,0.4716222265399391,6.7916222265582835,6.320000000018344,-0.8851014366451311,-0.8851014366451311,0.1199301892834746,0.1199301892834746,1.0050316259286056,0.8851014366451311,-0.1199301892834746,SG,gen-4,get_activepower_series,get_reactivepower_series
0.64,0.418855981217119,6.738855981235464,6.320000000018344,-0.8645426909442777,-0.8645426909442777,0.140488934984328,0.140488934984328,1.0050316259286056,0.8645426909442777,-0.140488934984328,SG,gen-4,get_activepower_series,get_reactivepower_series
0.65,0.3734515744125509,6.693451574430895,6.320000000018344,-0.8466296862044304,-0.8466296862044304,0.15840193972417524,0.15840193972417524,1.0050316259286056,0.8466296862044304,-0.15840193972417524,SG,gen-4,get_activepower_series,get_reactivepower_series
0.66,0.3357609936457071,6.6557609936640505,6.320000000018344,-0.8314130183800251,-0.8314130183800251,0.1736186075485805,0.1736186075485805,1.0050316259286056,0.8314130183800251,-0.1736186075485805,SG,gen-4,get_activepower_series,get_reactivepower_series
0.67,0.3058971687925722,6.6258971688109165,6.320000000018344,-0.8188527979367333,-0.8188527979367333,0.18617882799187233,0.18617882799187233,1.0050316259286056,0.8188527979367333,-0.18617882799187233,SG,gen-4,get_activepower_series,get_reactivepower_series
0.68,0.2837596416725395,6.603759641690884,6.320000000018344,-0.8088296772028113,-0.8088296772028113,0.19620194872579433,0.19620194872579433,1.0050316259286056,0.8088296772028113,-0.19620194872579433,SG,gen-4,get_activepower_series,get_reactivepower_series
0.69,0.26906489033114983,6.589064890349494,6.320000000018344,-0.8011601447276553,-0.8011601447276553,0.20387148120095022,0.20387148120095022,1.0050316259286056,0.8011601447276553,-0.20387148120095022,SG,gen-4,get_activepower_series,get_reactivepower_series
0.7,0.2613771374304327,6.581377137448776,6.320000000018344,-0.7956109494921974,-0.7956109494921974,0.20942067643640824,0.20942067643640824,1.0050316259286056,0.7956109494921974,-0.20942067643640824,SG,gen-4,get_activepower_series,get_reactivepower_series
0.71,0.2601423736755986,6.580142373693942,6.320000000018344,-0.7919166376682717,-0.7919166376682717,0.2131149882603339,0.2131149882603339,1.0050316259286056,0.7919166376682717,-0.2131149882603339,SG,gen-4,get_activepower_series,get_reactivepower_series
0.72,0.26471830018580644,6.584718300204151,6.320000000018344,-0.7897929368215327,-0.7897929368215327,0.21523868910707294,0.21523868910707294,1.0050316259286056,0.7897929368215327,-0.21523868910707294,SG,gen-4,get_activepower_series,get_reactivepower_series
0.73,0.2744042634347948,6.594404263453138,6.320000000018344,-0.7889520499363745,-0.7889520499363745,0.2160795759922311,0.2160795759922311,1.0050316259286056,0.7889520499363745,-0.2160795759922311,SG,gen-4,get_activepower_series,get_reactivepower_series
0.74,0.28846713672852276,6.608467136746866,6.320000000018344,-0.789112322847254,-0.789112322847254,0.21591930308135163,0.21591930308135163,1.0050316259286056,0.789112322847254,-0.21591930308135163,SG,gen-4,get_activepower_series,get_reactivepower_series
0.75,0.3061656112136281,6.626165611231972,6.320000000018344,-0.7900078053458455,-0.7900078053458455,0.21502382058276026,0.21502382058276026,1.0050316259286056,0.7900078053458455,-0.21502382058276026,SG,gen-4,get_activepower_series,get_reactivepower_series
0.76,0.3267699196759284,6.646769919694272,6.320000000018344,-0.7913951428050118,-0.7913951428050118,0.2136364831235938,0.2136364831235938,1.0050316259286056,0.7913951428050118,-0.2136364831235938,SG,gen-4,get_activepower_series,get_reactivepower_series
0.77,0.3495767405961453,6.669576740614489,6.320000000018344,-0.7930574383298419,-0.7930574383298419,0.21197418759876374,0.21197418759876374,1.0050316259286056,0.7930574383298419,-0.21197418759876374,SG,gen-4,get_activepower_series,get_reactivepower_series
0.78,0.37392537473359194,6.693925374751936,6.320000000018344,-0.7948076814618734,-0.7948076814618734,0.2102239444667323,0.2102239444667323,1.0050316259286056,0.7948076814618734,-0.2102239444667323,SG,gen-4,get_activepower_series,get_reactivepower_series
0.79,0.3992057467857278,6.719205746804072,6.320000000018344,-0.7964892877520319,-0.7964892877520319,0.20854233817657367,0.20854233817657367,1.0050316259286056,0.7964892877520319,-0.20854233817657367,SG,gen-4,get_activepower_series,get_reactivepower_series
0.8,0.42486676674385354,6.744866766762197,6.320000000018344,-0.7979758260216256,-0.7979758260216256,0.20705579990697992,0.20705579990697992,1.0050316259286056,0.7979758260216256,-0.20705579990697992,SG,gen-4,get_activepower_series,get_reactivepower_series
0.81,0.45041980805209364,6.770419808070438,6.320000000018344,-0.7991697946966135,-0.7991697946966135,0.20586183123199217,0.20586183123199217,1.0050316259286056,0.7991697946966135,-0.20586183123199217,SG,gen-4,get_activepower_series,get_reactivepower_series
0.82,0.4754424637386884,6.795442463757032,6.320000000018344,-0.8000009676851851,-0.8000009676851851,0.20503065824342045,0.20503065824342045,1.0050316259286056,0.8000009676851851,-0.20503065824342045,SG,gen-4,get_activepower_series,get_reactivepower_series
0.83,0.4995780978031748,6.819578097821519,6.320000000018344,-0.8004236736437385,-0.8004236736437385,0.20460795228486728,0.20460795228486728,1.0050316259286056,0.8004236736437385,-0.20460795228486728,SG,gen-4,get_activepower_series,get_reactivepower_series
0.84,0.5225336578845882,6.8425336579029326,6.320000000018344,-0.8004140566904242,-0.8004140566904242,0.20461756923818145,0.20461756923818145,1.0050316259286056,0.8004140566904242,-0.20461756923818145,SG,gen-4,get_activepower_series,get_reactivepower_series
0.85,0.5440777403919499,6.864077740410293,6.320000000018344,-0.7999672732173839,-0.7999672732173839,0.20506435271122167,0.20506435271122167,1.0050316259286056,0.7999672732173839,-0.20506435271122167,SG,gen-4,get_activepower_series,get_reactivepower_series
0.86,0.5640358605331105,6.884035860551455,6.320000000018344,-0.7990943490870578,-0.7990943490870578,0.2059372768415479,0.2059372768415479,1.0050316259286056,0.7990943490870578,-0.2059372768415479,SG,gen-4,get_activepower_series,get_reactivepower_series
0.87,0.5822855692491292,6.902285569267473,6.320000000018344,-0.7978194369808995,-0.7978194369808995,0.20721218894770602,0.20721218894770602,1.0050316259286056,0.7978194369808995,-0.20721218894770602,SG,gen-4,get_activepower_series,get_reactivepower_series
0.88,0.5987505246967443,6.9187505247150884,6.320000000018344,-0.7961762865065909,-0.7961762865065909,0.20885533942201473,0.20885533942201473,1.0050316259286056,0.7961762865065909,-0.20885533942201473,SG,gen-4,get_activepower_series,get_reactivepower_series
0.89,0.6133951524359399,6.933395152454284,6.320000000018344,-0.7942062031334416,-0.7942062031334416,0.21082542279516403,0.21082542279516403,1.0050316259286056,0.7942062031334416,-0.21082542279516403,SG,gen-4,get_activepower_series,get_reactivepower_series
0.9,0.6262183103783875,6.9462183103967305,6.320000000018344,-0.7919553049055573,-0.7919553049055573,0.2130763210230482,0.2130763210230482,1.0050316259286056,0.7919553049055573,-0.2130763210230482,SG,gen-4,get_activepower_series,get_reactivepower_series
0.91,0.6372472964350138,6.957247296453357,6.320000000018344,-0.789471999263756,-0.789471999263756,0.2155596266648496,0.2155596266648496,1.0050316259286056,0.789471999263756,-0.2155596266648496,SG,gen-4,get_activepower_series,get_reactivepower_series
0.92,0.6465323494736428,6.966532349491987,6.320000000018344,-0.7868050907847715,-0.7868050907847715,0.21822653514383417,0.21822653514383417,1.0050316259286056,0.7868050907847715,-0.21822653514383417,SG,gen-4,get_activepower_series,get_reactivepower_series
0.93,0.6541414609876095,6.974141461005954,6.320000000018344,-0.7840021004629988,-0.7840021004629988,0.2210295254656068,0.2210295254656068,1.0050316259286056,0.7840021004629988,-0.2210295254656068,SG,gen-4,get_activepower_series,get_reactivepower_series
0.94,0.6601558845104321,6.980155884528776,6.320000000018344,-0.7811080679897686,-0.7811080679897686,0.223923557938837,0.223923557938837,1.0050316259286056,0.7811080679897686,-0.223923557938837,SG,gen-4,get_activepower_series,get_reactivepower_series
0.95,0.6646658971771818,6.9846658971955256,6.320000000018344,-0.7781640068879287,-0.7781640068879287,0.2268676190406768,0.2268676190406768,1.0050316259286056,0.7781640068879287,-0.2268676190406768,SG,gen-4,get_activepower_series,get_reactivepower_series
0.96,0.6677675684555667,6.9877675684739105,6.320000000018344,-0.7752065785145826,-0.7752065785145826,0.229825047414023,0.229825047414023,1.0050316259286056,0.7752065785145826,-0.229825047414023,SG,gen-4,get_activepower_series,get_reactivepower_series
0.97,0.6695597909000209,6.989559790918364,6.320000000018344,-0.772267429148237,-0.772267429148237,0.23276419678036855,0.23276419678036855,1.0050316259286056,0.772267429148237,-0.23276419678036855,SG,gen-4,get_activepower_series,get_reactivepower_series
0.98,0.6701420789307887,6.990142078949132,6.320000000018344,-0.7693731520244438,-0.7693731520244438,0.23565847390416175,0.23565847390416175,1.0050316259286056,0.7693731520244438,-0.23565847390416175,SG,gen-4,get_activepower_series,get_reactivepower_series
0.99,0.669613150828606,6.9896131508469495,6.320000000018344,-0.7665451792639785,-0.7665451792639785,0.23848644666462704,0.23848644666462704,1.0050316259286056,0.7665451792639785,-0.23848644666462704,SG,gen-4,get_activepower_series,get_reactivepower_series
1.0,0.6680695635711537,6.988069563589497,6.320000000018344,-0.7638001701389776,-0.7638001701389776,0.24123145578962804,0.24123145578962804,1.0050316259286056,0.7638001701389776,-0.24123145578962804,SG,gen-4,get_activepower_series,get_reactivepower_series
1.01,0.6656050541137819,6.985605054132126,6.320000000018344,-0.7611502999337018,-0.7611502999337018,0.24388132599490384,0.24388132599490384,1.0050316259286056,0.7611502999337018,-0.24388132599490384,SG,gen-4,get_activepower_series,get_reactivepower_series
1.02,0.662310038976999,6.982310038995343,6.320000000018344,-0.7586039449246789,-0.7586039449246789,0.24642768100392679,0.24642768100392679,1.0050316259286056,0.7586039449246789,-0.24642768100392679,SG,gen-4,get_activepower_series,get_reactivepower_series
1.03,0.658271542995662,6.978271543014006,6.320000000018344,-0.7561661298789305,-0.7561661298789305,0.24886549604967503,0.24886549604967503,1.0050316259286056,0.7561661298789305,-0.24886549604967503,SG,gen-4,get_activepower_series,get_reactivepower_series
1.04,0.6535732415275096,6.973573241545854,6.320000000018344,-0.7538391865022132,-0.7538391865022132,0.25119243942639247,0.25119243942639247,1.0050316259286056,0.7538391865022132,-0.25119243942639247,SG,gen-4,get_activepower_series,get_reactivepower_series
1.05,0.6482955179032539,6.9682955179215975,6.320000000018344,-0.7516233279656549,-0.7516233279656549,0.2534082979629508,0.2534082979629508,1.0050316259286056,0.7516233279656549,-0.2534082979629508,SG,gen-4,get_activepower_series,get_reactivepower_series
1.06,0.6425158826099931,6.962515882628337,6.320000000018344,-0.7495173627332621,-0.7495173627332621,0.2555142631953436,0.2555142631953436,1.0050316259286056,0.7495173627332621,-0.2555142631953436,SG,gen-4,get_activepower_series,get_reactivepower_series
1.07,0.636309020685167,6.956309020703511,6.320000000018344,-0.7475192428805979,-0.7475192428805979,0.25751238304800766,0.25751238304800766,1.0050316259286056,0.7475192428805979,-0.25751238304800766,SG,gen-4,get_activepower_series,get_reactivepower_series
1.08,0.6297472526747986,6.949747252693142,6.320000000018344,-0.7456263572575719,-0.7456263572575719,0.25940526867103375,0.25940526867103375,1.0050316259286056,0.7456263572575719,-0.25940526867103375,SG,gen-4,get_activepower_series,get_reactivepower_series
1.09,0.6229005105233719,6.942900510541716,6.320000000018344,-0.7438361146813822,-0.7438361146813822,0.26119551124722334,0.26119551124722334,1.0050316259286056,0.7438361146813822,-0.26119551124722334,SG,gen-4,get_activepower_series,get_reactivepower_series
1.1,0.6158364651254788,6.935836465143822,6.320000000018344,-0.7421461891828287,-0.7421461891828287,0.26288543674577697,0.26288543674577697,1.0050316259286056,0.7421461891828287,-0.26288543674577697,SG,gen-4,get_activepower_series,get_reactivepower_series
1.11,0.6086207613594231,6.928620761377767,6.320000000018344,-0.7405548073909574,-0.7405548073909574,0.2644768185376483,0.2644768185376483,1.0050316259286056,0.7405548073909574,-0.2644768185376483,SG,gen-4,get_activepower_series,get_reactivepower_series
1.12,0.60131679817861,6.921316798196954,6.320000000018344,-0.7390608979371479,-0.7390608979371479,0.26597072799145777,0.26597072799145777,1.0050316259286056,0.7390608979371479,-0.26597072799145777,SG,gen-4,get_activepower_series,get_reactivepower_series
