t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.1,1.332221635008679e-5,-1.1365305181976204e-6,1.332221635008679e-5,-1.1365305181976204e-6,1.332221635008679e-5,-1.1365305181976204e-6,-2.7610101277778774,0.21117422763405735,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.11,1.3322216334543668e-5,-1.1365305354615884e-6,1.3322216334543668e-5,-1.1365305354615884e-6,1.3322216334543668e-5,-1.1365305354615884e-6,-2.761010127777893,0.2111742276340401,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.12,1.3322216337208204e-5,-1.1365305505606216e-6,1.3322216337208204e-5,-1.1365305505606216e-6,1.3322216337208204e-5,-1.1365305505606216e-6,-2.7610101277778902,0.211174227634025,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.13,1.3322216337208204e-5,-1.136530595857721e-6,1.3322216337208204e-5,-1.136530595857721e-6,1.3322216337208204e-5,-1.136530595857721e-6,-2.7610101277778902,0.2111742276339797,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.14,1.3322216347422255e-5,-1.1365305941923864e-6,1.3322216347422255e-5,-1.1365305941923864e-6,1.3322216347422255e-5,-1.1365305941923864e-6,-2.76101012777788,0.21117422763398136,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.15,1.3322216335875936e-5,-1.1365305203070442e-6,1.3322216335875936e-5,-1.1365305203070442e-6,1.3322216335875936e-5,-1.1365305203070442e-6,-2.7610101277778916,0.21117422763405524,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.16,1.3322216334543668e-5,-1.1365305351840327e-6,1.3322216334543668e-5,-1.1365305351840327e-6,1.3322216334543668e-5,-1.1365305351840327e-6,-2.761010127777893,0.21117422763404037,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.17,1.3322216340316828e-5,-1.1365305043198326e-6,1.3322216340316828e-5,-1.1365305043198326e-6,1.3322216340316828e-5,-1.1365305043198326e-6,-2.761010127777887,0.21117422763407123,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.18,1.3322216337208204e-5,-1.1365305505606216e-6,1.3322216337208204e-5,-1.1365305505606216e-6,1.3322216337208204e-5,-1.1365305505606216e-6,-2.7610101277778902,0.211174227634025,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.19,1.3322216340760917e-5,-1.1365305498944878e-6,1.3322216340760917e-5,-1.1365305498944878e-6,1.3322216340760917e-5,-1.1365305498944878e-6,-2.7610101277778867,0.21117422763402566,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.2,1.3322216362965378e-5,-1.1365305924160296e-6,1.3322216362965378e-5,-1.1365305924160296e-6,1.3322216362965378e-5,-1.1365305924160296e-6,-2.7610101277778645,0.21117422763398314,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.21,-2.04554871610328,-1.4019392199441336,-2.04554871610328,-1.4019392199441336,-2.04554871610328,-1.4019392199441336,-4.806572166097507,-1.1907638557795581,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.22,-1.8918638295924124,-1.4120742107201103,-1.8918638295924124,-1.4120742107201103,-1.8918638295924124,-1.4120742107201103,-4.65288727958664,-1.2008988465555348,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.23,-2.1671778402446176,-1.1163051698540487,-2.1671778402446176,-1.1163051698540487,-2.1671778402446176,-1.1163051698540487,-4.928201290238845,-0.9051298056894732,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.24,-2.272569283613591,-0.9370406742038937,-2.272569283613591,-0.9370406742038937,-2.272569283613591,-0.9370406742038937,-5.033592733607819,-0.7258653100393181,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.25,-2.1680592419759686,-0.9059383676304587,-2.1680592419759686,-0.9059383676304587,-2.1680592419759686,-0.9059383676304587,-4.929082691970196,-0.6947630034658832,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.26,-2.1147634598698914,-0.8968355545018933,-2.1147634598698914,-0.8968355545018933,-2.1147634598698914,-0.8968355545018933,-4.875786909864119,-0.6856601903373178,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.27,-2.077570483560814,-0.878636683523548,-2.077570483560814,-0.878636683523548,-2.077570483560814,-0.878636683523548,-4.838593933555042,-0.6674613193589725,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.28,-2.0512282523004837,-0.863007721571343,-2.0512282523004837,-0.863007721571343,-2.0512282523004837,-0.863007721571343,-4.812251702294711,-0.6518323574067675,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.29,-2.0281982118967115,-0.8496850901323363,-2.0281982118967115,-0.8496850901323363,-2.0281982118967115,-0.8496850901323363,-4.789221661890939,-0.6385097259677607,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.3,-2.007157189888214,-0.8375342043866643,-2.007157189888214,-0.8375342043866643,-2.007157189888214,-0.8375342043866643,-4.768180639882441,-0.6263588402220887,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.31,-3.5345596004444877,0.21482998427968164,-3.5345596004444877,0.21482998427968164,-3.5345596004444877,0.21482998427968164,-6.295583050438715,0.4260053484442572,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.32,-3.9219914913728067,1.1481113018643727,-3.9219914913728067,1.1481113018643727,-3.9219914913728067,1.1481113018643727,-6.683014941367034,1.3592866660289482,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.33,-3.6969458364610333,1.3989765949366302,-3.6969458364610333,1.3989765949366302,-3.6969458364610333,1.3989765949366302,-6.457969286455261,1.6101519591012057,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.34,-3.437387687636167,1.2811700514830102,-3.437387687636167,1.2811700514830102,-3.437387687636167,1.2811700514830102,-6.198411137630394,1.4923454156475857,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.35,-3.4536925536583336,1.1451283138776847,-3.4536925536583336,1.1451283138776847,-3.4536925536583336,1.1451283138776847,-6.214716003652561,1.3563036780422602,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.36,-3.5021501777988737,1.1344773698651842,-3.5021501777988737,1.1344773698651842,-3.5021501777988737,1.1344773698651842,-6.263173627793101,1.3456527340297597,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.37,-3.5329656457203695,1.1237876420748105,-3.5329656457203695,1.1237876420748105,-3.5329656457203695,1.1237876420748105,-6.293989095714597,1.334963006239386,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.38,-3.5558220187481897,1.1158421711891318,-3.5558220187481897,1.1158421711891318,-3.5558220187481897,1.1158421711891318,-6.316845468742417,1.3270175353537073,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.39,-3.5779635515410444,1.111964419625264,-3.5779635515410444,1.111964419625264,-3.5779635515410444,1.111964419625264,-6.338987001535272,1.3231397837898395,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.4,-3.5951775592570865,1.1098234555870594,-3.5951775592570865,1.1098234555870594,-3.5951775592570865,1.1098234555870594,-6.356201009251314,1.320998819751635,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.41,-3.6090733829169226,1.1074907832043537,-3.6090733829169226,1.1074907832043537,-3.6090733829169226,1.1074907832043537,-6.37009683291115,1.3186661473689292,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.42,-3.6198789249395507,1.1049128137264836,-3.6198789249395507,1.1049128137264836,-3.6198789249395507,1.1049128137264836,-6.380902374933778,1.3160881778910591,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.43,-3.6276297110243725,1.10173090683892,-3.6276297110243725,1.10173090683892,-3.6276297110243725,1.10173090683892,-6.3886531610186,1.3129062710034956,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.44,-3.632089879636209,1.0975187906693245,-3.632089879636209,1.0975187906693245,-3.632089879636209,1.0975187906693245,-6.393113329630436,1.3086941548339,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.45,-3.6333366654083523,1.092047276071636,-3.6333366654083523,1.092047276071636,-3.6333366654083523,1.092047276071636,-6.39436011540258,1.3032226402362115,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.46,-3.6313867503304182,1.0851970273817164,-3.6313867503304182,1.0851970273817164,-3.6313867503304182,1.0851970273817164,-6.392410200324646,1.296372391546292,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.47,-3.626332571009695,1.0769325110884138,-3.626332571009695,1.0769325110884138,-3.626332571009695,1.0769325110884138,-6.387356021003923,1.2881078752529893,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.48,-3.6182931950949726,1.067277786886916,-3.6182931950949726,1.067277786886916,-3.6182931950949726,1.067277786886916,-6.3793166450892,1.2784531510514916,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.49,-3.607430894240636,1.056311380970034,-3.607430894240636,1.056311380970034,-3.607430894240636,1.056311380970034,-6.368454344234864,1.2674867451346095,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.5,-3.5939351428898627,1.0441437413878292,-3.5939351428898627,1.0441437413878292,-3.5939351428898627,1.0441437413878292,-6.35495859288409,1.2553191055524047,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.51,-3.578024513944057,1.0309095268483797,-3.578024513944057,1.0309095268483797,-3.578024513944057,1.0309095268483797,-6.339047963938285,1.2420848910129552,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.52,-3.5599423910121466,1.0167584415408897,-3.5599423910121466,1.0167584415408897,-3.5599423910121466,1.0167584415408897,-6.320965841006374,1.2279338057054652,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.53,-3.539954793555477,1.0018506502117477,-3.539954793555477,1.0018506502117477,-3.539954793555477,1.0018506502117477,-6.300978243549705,1.2130260143763232,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.54,-3.518348915028324,0.9863534942240701,-3.518348915028324,0.9863534942240701,-3.518348915028324,0.9863534942240701,-6.279372365022551,1.1975288583886456,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.55,-3.495428826085414,0.9704381422902495,-3.495428826085414,0.9704381422902495,-3.495428826085414,0.9704381422902495,-6.256452276079641,1.181613506454825,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.56,-3.4715133874620534,0.9542773584311699,-3.4715133874620534,0.9542773584311699,-3.4715133874620534,0.9542773584311699,-6.232536837456281,1.1654527225957454,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.57,-3.446931666899631,0.9380446801375728,-3.446931666899631,0.9380446801375728,-3.446931666899631,0.9380446801375728,-6.207955116893858,1.1492200443021483,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.58,-3.4220158528606,0.9219109896017375,-3.4220158528606,0.9219109896017375,-3.4220158528606,0.9219109896017375,-6.183039302854827,1.133086353766313,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.59,-3.39709504983448,0.9060418207555159,-3.39709504983448,0.9060418207555159,-3.39709504983448,0.9060418207555159,-6.158118499828707,1.1172171849200914,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.6,-3.372488374059916,0.8905942410694878,-3.372488374059916,0.8905942410694878,-3.372488374059916,0.8905942410694878,-6.1335118240541435,1.1017696052340633,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.61,-3.348498080925154,0.875713614158989,-3.348498080925154,0.875713614158989,-3.348498080925154,0.875713614158989,-6.109521530919381,1.0868889783235645,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.62,-3.3254022013666535,0.8615295968593428,-3.3254022013666535,0.8615295968593428,-3.3254022013666535,0.8615295968593428,-6.086425651360881,1.0727049610239183,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.63,-3.30344996438808,0.8481542425254225,-3.30344996438808,0.8481542425254225,-3.30344996438808,0.8481542425254225,-6.064473414382308,1.059329606689998,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.64,-3.282856815966797,0.8356789797038462,-3.282856815966797,0.8356789797038462,-3.282856815966797,0.8356789797038462,-6.0438802659610245,1.0468543438684217,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.65,-3.2638017857147155,0.8241732337585741,-3.2638017857147155,0.8241732337585741,-3.2638017857147155,0.8241732337585741,-6.024825235708943,1.0353485979231496,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.66,-3.2464268047284737,0.8136844385283919,-3.2464268047284737,0.8136844385283919,-3.2464268047284737,0.8136844385283919,-6.007450254722701,1.0248598026929674,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.67,-3.2308364255083752,0.8042384379909,-3.2308364255083752,0.8042384379909,-3.2308364255083752,0.8042384379909,-5.991859875502603,1.0154138021554755,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.68,-3.2170991335674053,0.7958408691720646,-3.2170991335674053,0.7958408691720646,-3.2170991335674053,0.7958408691720646,-5.978122583561633,1.0070162333366401,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.69,-3.2052496902413834,0.7884792127043501,-3.2052496902413834,0.7884792127043501,-3.2052496902413834,0.7884792127043501,-5.966273140235611,0.9996545768689256,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.7,-3.195291907473205,0.7821252549262145,-3.195291907473205,0.7821252549262145,-3.195291907473205,0.7821252549262145,-5.956315357467433,0.9933006190907901,-2.7610234499942274,0.21117536416457555,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
