t_s,df_hz,frequency_source,frequency_is_derived_from_bus_voltage_angle,angle_is_exact_bus_voltage
0.59,-0.04322149343213882,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.6,-0.04166485158003429,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.61,-0.04029211566372911,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.62,-0.039087460799413054,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.63,-0.038029378107259475,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.64,-0.037092644177417984,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.65,-0.03625070078524221,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.66,-0.03547749062088724,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.67,-0.03474858431632146,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.68,-0.03404225637219349,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.69,-0.033340008584130595,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.7,-0.0326268657686553,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.71,-0.03189137456975211,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.72,-0.03112541444249038,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.73,-0.030324020804251398,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.74,-0.0294850733157782,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.75,-0.02860896036512615,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.76,-0.027698142068907687,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.77,-0.026756836375513817,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.78,-0.02579068196203175,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.79,-0.02480633359813909,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.8,-0.023811197205030183,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.81,-0.02281310040142454,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.82,-0.021819995348773776,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.83,-0.020839717723548812,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.84,-0.019879765898393516,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.85,-0.01894708921083953,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.86,-0.018047920176934674,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.87,-0.017187667697063872,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.88,-0.016370816236518582,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.89,-0.015600867704214375,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.9,-0.01488029958879521,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.91,-0.014210597449523299,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.92,-0.013592306120319154,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.93,-0.013025086391938499,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.94,-0.012507780930708012,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.95,-0.012038519564297433,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.96,-0.011614836384821891,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.97,-0.011233747247981391,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.98,-0.010891936114190807,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.99,-0.010585816140602576,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.0,-0.010311617029044137,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.01,-0.01006550931718445,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.02,-0.00984368530544485,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.03,-0.009642433128647442,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.04,-0.009458192725093491,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.05,-0.009287622322941206,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.06,-0.009127631366915525,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.07,-0.008975405541087288,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.08,-0.008828434171191243,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.09,-0.008684514296740557,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.1,-0.00854176375769028,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.11,-0.008398606877403922,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.12,-0.008253767421217776,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.13,-0.008106265391628635,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.14,-0.007955384536691399,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.15,-0.007800654471817951,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.16,-0.007641836147478028,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.17,-0.007478895023110409,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.18,-0.00731197635217385,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.19,-0.007141384233109385,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.2,-0.006967561396012169,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.21,-0.006791061983250821,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.22,-0.006612533981255519,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.23,-0.0064327076635822935,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.24,-0.006252368563636092,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.25,-0.006072346387174992,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.26,-0.005893502008211508,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.27,-0.005716705095745241,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.28,-0.0055428309996627964,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.29,-0.00537274466439226,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.3,-0.005207292091396805,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.31,-0.00504728655889476,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.32,-0.004893497903803583,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.33,-0.004746652656775386,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.34,-0.004607411777348519,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.35,-0.004476371026665945,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.36,-0.004354058873399809,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.37,-0.004240917887239784,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.38,-0.0041373068109950995,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.39,-0.00404348802630377,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.4,-0.003959632868858509,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.41,-0.003885817638597664,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.42,-0.0038220142839075753,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.43,-0.003768092937503505,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.44,-0.0037238205506608104,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.45,-0.0036888730614872793,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.46,-0.0036628187162198386,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.47,-0.00364513762998681,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.48,-0.003635228249654381,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.49,-0.0036323975075869042,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.5,-0.0036358795476087425,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.51,-0.0036448440512111715,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.52,-0.0036584037097717346,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.53,-0.003675625193127981,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.54,-0.0036955352266632973,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.55,-0.0037171300907764765,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.56,-0.003739394003724663,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.57,-0.003761306909821541,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.58,-0.003781855289259206,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.59,-0.003800041004190868,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.6,-0.003814892769889874,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.61,-0.0038254773136847287,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.62,-0.0038309110057731756,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.63,-0.003830363435098006,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.64,-0.0038230710186615753,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.65,-0.0038083442183638413,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.66,-0.0037855650497589295,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.67,-0.0037542009920163914,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.68,-0.0037138069054685244,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.69,-0.003664032771167495,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.7,-0.0036046230163086865,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.71,-0.003535409310304384,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.72,-0.0034563209726336734,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.73,-0.00336738387307842,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.74,-0.0032687132031909414,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.75,-0.003160516702033772,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.76,-0.0030430905711116727,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.77,-0.00291680678543233,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.78,-0.0027821122367477523,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.79,-0.0026395326126645554,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.8,-0.002489653786377002,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.81,-0.0023331149661787185,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.82,-0.002170613775347452,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.83,-0.0020028860793550782,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.84,-0.0018306994019606068,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.85,-0.0016548525003468265,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.86,-0.0014761606463777315,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.87,-0.0012954491336132172,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.88,-0.001113545490798736,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.89,-0.0009312726904406628,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.9,-0.0007494401477835175,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.91,-0.0005688371717028215,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.92,-0.0003902257646253139,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.93,-0.00021433623824872232,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.94,-4.185757520983892e-5,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.95,0.00012656701346014496,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.96,0.00029034025234204536,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.97,0.00044891828362780405,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.98,0.0006018126240965687,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.99,0.0007486019313770679,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.0,0.0008889206788023387,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.01,0.0010224633345249,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.02,0.0011489914914000745,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.03,0.0012683323230205182,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.04,0.0013803754384878316,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.05,0.0014850693221115665,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.06,0.0015824264265723552,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.07,0.001672514518504735,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.08,0.0017554607529109431,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.09,0.0018314407835011565,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.1,0.0019006817133746857,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.11,0.0019634546596310042,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.12,0.0020200677486733767,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.13,0.002070869894067515,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.14,0.002116237852482916,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.15,0.0021565765572435966,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.16,0.002192314177176484,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.17,0.0022238929762118916,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.18,0.0022517653451693317,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.19,0.002276393884754972,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.2,0.0022982427022281943,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.21,0.0023177724583891687,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.22,0.0023354381673535074,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.23,0.0023516833956607266,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.24,0.0023669375932214454,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.25,0.0023816118361450005,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.26,0.0023960958690952194,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.27,0.0024107550584613656,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.28,0.0024259283141522575,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.29,0.002441926096235571,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.3,0.002459027177884747,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.31,0.002477479313822698,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.32,0.0024974978776668233,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.33,0.0025192634041931493,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.34,0.002542923152312365,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.35,0.0025685913561335283,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.36,0.0025963481115930135,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.37,0.0026262415357337435,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.38,0.0026582886670373945,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.39,0.002692475464502698,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.4,0.002728760616866131,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.41,0.0027670759485593005,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.42,0.002807328309644233,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.43,0.0028494011244133005,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.44,0.0028931588264938164,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.45,0.0029384488526072315,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.46,0.002985101635797202,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.47,0.003032935380957569,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.48,0.003081758553309384,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.49,0.0031313718233673027,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.5,0.0031815705266942866,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.51,0.0032321472430879147,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.52,0.0032828944451290284,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.53,0.003333606513180363,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.54,0.003384081894732176,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.55,0.00343412498297184,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.56,0.003483547999289004,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.57,0.003532173250247772,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.58,0.003579833805979803,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.59,0.0036263745278135753,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.6,0.0036716550703356776,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.61,0.0037155488078316843,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.62,0.003757943841125634,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.63,0.0037987445923309123,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.64,0.0038378711118610565,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.65,0.0038752599356934947,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.66,0.003910863495077813,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.67,0.0039446502756348275,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.68,0.0039766041445323365,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.69,0.0040067235320354055,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.7,0.0040350227385012065,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.71,0.0040615286717677855,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.72,0.004086279889877572,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.73,0.0041093283143240076,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.74,0.004130736004190755,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.75,0.004150574091856468,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.76,0.0041689224166414785,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
