t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.37,1.0496718593044583,0.2090984974362467,1.0496718593044583,0.2090984974362467,1.0496718593044583,0.2090984974362467,-1.2632360038332622,-0.4024212865061933,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.38,1.0405893372610064,0.20629100016315205,1.0405893372610064,0.20629100016315205,1.0405893372610064,0.20629100016315205,-1.272318525876714,-0.40522878377928795,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.39,1.0322607443058154,0.20242805815122722,1.0322607443058154,0.20242805815122722,1.0322607443058154,0.20242805815122722,-1.280647118831905,-0.4090917257912128,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.4,1.0234351709048726,0.1983293574978075,1.0234351709048726,0.1983293574978075,1.0234351709048726,0.1983293574978075,-1.2894726922328479,-0.4131904264446325,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.41,1.0146554012621551,0.19404762551590787,1.0146554012621551,0.19404762551590787,1.0146554012621551,0.19404762551590787,-1.2982524618755653,-0.4174721584265321,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.42,1.0060794518254161,0.18975283193412484,1.0060794518254161,0.18975283193412484,1.0060794518254161,0.18975283193412484,-1.3068284113123043,-0.42176695200831515,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.43,0.997874748997176,0.18543937469752064,0.997874748997176,0.18543937469752064,0.997874748997176,0.18543937469752064,-1.3150331141405445,-0.42608040924491936,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.44,0.9901596085557669,0.1811843065384428,0.9901596085557669,0.1811843065384428,0.9901596085557669,0.1811843065384428,-1.3227482545819536,-0.4303354774039972,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.45,0.9829995192209553,0.17702843520761025,0.9829995192209553,0.17702843520761025,0.9829995192209553,0.17702843520761025,-1.3299083439167652,-0.43449134873482975,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.46,0.9764454970038545,0.17301660941403596,0.9764454970038545,0.17301660941403596,0.9764454970038545,0.17301660941403596,-1.336462366133866,-0.43850317452840404,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.47,0.9705089127987394,0.1691706619263959,0.9705089127987394,0.1691706619263959,0.9705089127987394,0.1691706619263959,-1.342398950338981,-0.4423491220160441,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.48,0.9651836946730727,0.16551258430113747,0.9651836946730727,0.16551258430113747,0.9651836946730727,0.16551258430113747,-1.3477241684646477,-0.44600719964130253,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.49,0.960445962826419,0.1620530439007341,0.960445962826419,0.1620530439007341,0.960445962826419,0.1620530439007341,-1.3524619003113014,-0.4494667400417059,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.5,0.9562608356334503,0.15879702635096143,0.9562608356334503,0.15879702635096143,0.9562608356334503,0.15879702635096143,-1.3566470275042701,-0.45272275759147856,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.51,0.9525852191512276,0.15574311013039205,0.9525852191512276,0.15574311013039205,0.9525852191512276,0.15574311013039205,-1.3603226439864928,-0.45577667381204795,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.52,0.9493714710296717,0.15288474260343382,0.9493714710296717,0.15288474260343382,0.9493714710296717,0.15288474260343382,-1.3635363921080488,-0.4586350413390062,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.53,0.9465695226605282,0.15021111097315343,0.9465695226605282,0.15021111097315343,0.9465695226605282,0.15021111097315343,-1.3663383404771923,-0.46130867296928657,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.54,0.9441282904091404,0.1477078213764923,0.9441282904091404,0.1477078213764923,0.9441282904091404,0.1477078213764923,-1.36877957272858,-0.4638119625659477,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.55,0.9419972988395016,0.14535802786163265,0.9419972988395016,0.14535802786163265,0.9419972988395016,0.14535802786163265,-1.370910564298219,-0.46616175608080734,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.56,0.9401272087172126,0.14314306426536627,0.9401272087172126,0.14314306426536627,0.9401272087172126,0.14314306426536627,-1.372780654420508,-0.4683767196770737,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.57,0.9384702080856577,0.14104345885051034,0.9384702080856577,0.14104345885051034,0.9384702080856577,0.14104345885051034,-1.3744376550520627,-0.47047632509192966,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.58,0.9369813047839528,0.1390398442677429,0.9369813047839528,0.1390398442677429,0.9369813047839528,0.1390398442677429,-1.3759265583537676,-0.4724799396746971,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.59,0.935618253955905,0.13711371719394372,0.935618253955905,0.13711371719394372,0.935618253955905,0.13711371719394372,-1.3772896091818154,-0.4744060667484963,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.6,0.9343424964270057,0.13524822720747953,0.9343424964270057,0.13524822720747953,0.9343424964270057,0.13524822720747953,-1.3785653667107147,-0.47627155673496047,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.61,0.9331195228683753,0.13342870061662643,0.9331195228683753,0.13342870061662643,0.9331195228683753,0.13342870061662643,-1.3797883402693452,-0.47809108332581357,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.62,0.9319197588048638,0.13164323036635345,0.9319197588048638,0.13164323036635345,0.9319197588048638,0.13164323036635345,-1.3809881043328567,-0.47987655357608655,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.63,0.9307186017963605,0.12988288886791322,0.9307186017963605,0.12988288886791322,0.9307186017963605,0.12988288886791322,-1.38218926134136,-0.4816368950745268,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.64,0.929497178860698,0.1281418402234551,0.929497178860698,0.1281418402234551,0.929497178860698,0.1281418402234551,-1.3834106842770224,-0.4833779437189849,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.65,0.9282421873159878,0.12641725823854028,0.9282421873159878,0.12641725823854028,0.9282421873159878,0.12641725823854028,-1.3846656758217326,-0.4851025257038997,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.66,0.9269458724456539,0.12470918470929437,0.9269458724456539,0.12470918470929437,0.9269458724456539,0.12470918470929437,-1.3859619906920666,-0.4868105992331456,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.67,0.9256056426268282,0.12302017694587708,0.9256056426268282,0.12302017694587708,0.9256056426268282,0.12302017694587708,-1.3873022205108922,-0.4884996069965629,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.68,0.9242235605056821,0.12135490141782568,0.9242235605056821,0.12135490141782568,0.9242235605056821,0.12135490141782568,-1.3886843026320383,-0.4901648825246143,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.69,0.9228055624511857,0.11971966118979938,0.9228055624511857,0.11971966118979938,0.9228055624511857,0.11971966118979938,-1.3901023006865347,-0.4918001227526406,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.7,0.9213607480124801,0.11812195769002615,0.9213607480124801,0.11812195769002615,0.9213607480124801,0.11812195769002615,-1.3915471151252403,-0.49339782625241385,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.71,0.9199004326581768,0.11656999699273468,0.9199004326581768,0.11656999699273468,0.9199004326581768,0.11656999699273468,-1.3930074304795437,-0.4949497869497053,-2.3129078631377205,-0.61151978394244,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
