t_s,p_ref_eff_pu,delta_pref_eff_pu,p_ref_pu,omega_pll_pu,Kω
0.62,0.26757681718702975,0.03451998150543963,0.23305683568159014,0.9990137148141303,35.0
0.63,0.2665062362431736,0.03344940056158346,0.23305683568159014,0.9990443028410976,35.0
0.64,0.2657509522982944,0.03269411661670428,0.23305683568159014,0.9990658823823798,35.0
0.65,0.26530462927142145,0.03224779358983131,0.23305683568159014,0.9990786344688619,35.0
0.66,0.2651486142282533,0.032091778546663195,0.23305683568159014,0.9990830920415239,35.0
0.67,0.265254144593334,0.032197308911743855,0.23305683568159014,0.9990800768882359,35.0
0.68,0.2655847389560103,0.032527903274420206,0.23305683568159014,0.9990706313350165,35.0
0.69,0.2660987793244478,0.033041943642857646,0.23305683568159014,0.9990559444673469,35.0
0.7,0.2667517704438815,0.033694934762291365,0.23305683568159014,0.9990372875782202,35.0
0.71,0.2674987990680371,0.034441963386446985,0.23305683568159014,0.9990159439032444,35.0
0.72,0.26829636104190907,0.03523952536031896,0.23305683568159014,0.9989931564182766,35.0
0.73,0.2691042122199969,0.036047376538406804,0.23305683568159014,0.9989700749560455,35.0
0.74,0.2698866089627839,0.03682977328119373,0.23305683568159014,0.9989477207633944,35.0
0.75,0.2706133411166663,0.037556505435076125,0.23305683568159014,0.9989269569875693,35.0
0.76,0.2712603172242674,0.038203481542677296,0.23305683568159014,0.9989084719559236,35.0
0.77,0.27180979983061626,0.03875296414902614,0.23305683568159014,0.998892772452885,35.0
0.78,0.27225041239652176,0.039193576714931636,0.23305683568159014,0.9988801835224305,35.0
0.79,0.2725767754296409,0.03951993974805083,0.23305683568159014,0.9988708588643415,35.0
0.8,0.272788980530366,0.03973214484877584,0.23305683568159014,0.9988647958614636,35.0
0.81,0.27289189585912066,0.039835060177530496,0.23305683568159014,0.9988618554234991,35.0
0.82,0.2728943403264617,0.03983750464487158,0.23305683568159014,0.9988617855815751,35.0
0.83,0.27280819726770533,0.03975136158611518,0.23305683568159014,0.9988642468118253,35.0
0.84,0.2726475538631781,0.039590718181588005,0.23305683568159014,0.9988688366233832,35.0
0.85,0.2724277925531818,0.03937095687159168,0.23305683568159014,0.9988751155179545,35.0
0.86,0.27216480190948206,0.039107966227891935,0.23305683568159014,0.998882629536346,35.0
0.87,0.27187423901998464,0.03881740333839448,0.23305683568159014,0.9988909313331887,35.0
0.88,0.2715709394993364,0.0385141038177463,0.23305683568159014,0.9988995970337787,35.0
0.89,0.2712683677122454,0.0382115320306552,0.23305683568159014,0.9989082419419812,35.0
0.9,0.27097827098221927,0.03792143530062915,0.23305683568159014,0.9989165304199821,35.0
0.91,0.27071040760969073,0.03765357192810058,0.23305683568159014,0.9989241836591971,35.0
0.92,0.27047240996736843,0.03741557428577832,0.23305683568159014,0.9989309835918349,35.0
0.93,0.27026974747501387,0.03721291179342374,0.23305683568159014,0.9989367739487593,35.0
0.94,0.2701057901609374,0.037048954479347286,0.23305683568159014,0.9989414584434473,35.0
0.95,0.26998193786958147,0.03692510218799135,0.23305683568159014,0.9989449970803431,35.0
0.96,0.26989782455842953,0.036840988876839384,0.23305683568159014,0.9989474003178045,35.0
0.97,0.2698515598687196,0.03679472418712951,0.23305683568159014,0.998948722166082,35.0
0.98,0.26984000562558264,0.036783169943992514,0.23305683568159014,0.9989490522873145,35.0
0.99,0.269859053540033,0.03680221785844287,0.23305683568159014,0.9989485080611873,35.0
1.0,0.26990391533463437,0.036847079653044255,0.23305683568159014,0.9989472262956274,35.0
1.01,0.26996939219445276,0.036912556512862627,0.23305683568159014,0.998945355528204,35.0
1.02,0.2700501236688635,0.03699328798727333,0.23305683568159014,0.9989430489146494,35.0
1.03,0.2701408106542609,0.03708397497267072,0.23305683568159014,0.9989404578579236,35.0
1.04,0.2702364049141719,0.0371795692325818,0.23305683568159014,0.9989377265933549,35.0
1.05,0.2703322571247326,0.03727542144314247,0.23305683568159014,0.9989349879587673,35.0
1.06,0.27042422469704047,0.03736738901545038,0.23305683568159014,0.9989323603138442,35.0
1.07,0.27050875619430836,0.037451920512718236,0.23305683568159014,0.9989299451282081,35.0
1.08,0.27058292734703304,0.037526091665442955,0.23305683568159014,0.9989278259524159,35.0
1.09,0.27064445693166606,0.037587621250075906,0.23305683568159014,0.9989260679642835,35.0
1.1,0.2706916915094183,0.037634855827828134,0.23305683568159014,0.9989247184049193,35.0
1.11,0.2707235646993768,0.037666729017786685,0.23305683568159014,0.998923807742349,35.0
1.12,0.27073954702580716,0.037682711344216996,0.23305683568159014,0.998923351104451,35.0
1.13,0.2707395792951673,0.03768274361357714,0.23305683568159014,0.9989233501824691,35.0
1.14,0.2707239995419042,0.03766716386031403,0.23305683568159014,0.9989237953182767,35.0
1.15,0.2706934668312336,0.03763663114964343,0.23305683568159014,0.9989246676814387,35.0
1.16,0.2706488860455894,0.037592050363999284,0.23305683568159014,0.9989259414181715,35.0
1.17,0.270591334683462,0.03753449900187192,0.23305683568159014,0.9989275857428037,35.0
1.18,0.27052199840520524,0.03746516272361513,0.23305683568159014,0.9989295667793253,35.0
1.19,0.2704421120752424,0.037385276393652245,0.23305683568159014,0.9989318492458957,35.0
1.2,0.2703529105299387,0.037296074848348564,0.23305683568159014,0.9989343978614758,35.0
1.21,0.2702555879531536,0.03719875227156341,0.23305683568159014,0.9989371785065267,35.0
1.22,0.2701512697945772,0.03709443411298707,0.23305683568159014,0.9989401590253433,35.0
1.23,0.27004099057537945,0.036984154893789284,0.23305683568159014,0.9989433098601774,35.0
1.24,0.26992568186728927,0.03686884618569914,0.23305683568159014,0.9989466043946943,35.0
1.25,0.26980616587060297,0.03674933018901288,0.23305683568159014,0.9989500191374567,35.0
1.26,0.26968315944431726,0.03662632376272712,0.23305683568159014,0.9989535336067792,35.0
1.27,0.2695572780230289,0.03650044234143879,0.23305683568159014,0.998957130218816,35.0
1.28,0.26942904734862455,0.03637221166703438,0.23305683568159014,0.9989607939523705,35.0
1.29,0.26929891557285757,0.036242079891267404,0.23305683568159014,0.9989645120031067,35.0
1.3,0.26916726661393986,0.03611043093234972,0.23305683568159014,0.998968273401933,35.0
1.31,0.26903443592877935,0.03597760024718919,0.23305683568159014,0.998972068564366,35.0
1.32,0.26890072327668657,0.035843887595096414,0.23305683568159014,0.9989758889258544,35.0
1.33,0.2687664054415483,0.03570956975995811,0.23305683568159014,0.9989797265782869,35.0
1.34,0.2686317474191095,0.03557491173751936,0.23305683568159014,0.9989835739503566,35.0
1.35,0.26849701015191496,0.035440174470324784,0.23305683568159014,0.9989874235865621,35.0
1.36,0.2683624575759912,0.03530562189440104,0.23305683568159014,0.9989912679458743,35.0
1.37,0.2682283601445418,0.035171524462951666,0.23305683568159014,0.9989950993010586,35.0
1.38,0.26809499626367217,0.03503816058208198,0.23305683568159014,0.9989989096976548,35.0
1.39,0.2679626519511948,0.03490581626960462,0.23305683568159014,0.9990026909637256,35.0
1.4,0.26783161779136844,0.03477478210977829,0.23305683568159014,0.9990064347968636,35.0
1.41,0.26770218573816706,0.034645350056576915,0.23305683568159014,0.9990101328555263,35.0
1.42,0.26757464327797764,0.03451780759638749,0.23305683568159014,0.9990137769258175,35.0
1.43,0.2674492678150868,0.03439243213349668,0.23305683568159014,0.9990173590819001,35.0
1.44,0.2673263198489957,0.03426948416740558,0.23305683568159014,0.9990208718809314,35.0
1.45,0.2672060369530505,0.03414920127146033,0.23305683568159014,0.999024308535101,35.0
1.46,0.267088627167738,0.03403179148614789,0.23305683568159014,0.9990276631003958,35.0
1.47,0.2669742629586129,0.03391742727702273,0.23305683568159014,0.9990309306492279,35.0
1.48,0.2668630769005499,0.03380624121895971,0.23305683568159014,0.999034107393744,35.0
1.49,0.26675515679292977,0.033698321111339594,0.23305683568159014,0.9990371908253903,35.0
1.5,0.26665054285450424,0.033593707172914114,0.23305683568159014,0.9990401797950597,35.0
1.51,0.2665492258424082,0.03349239016081806,0.23305683568159014,0.9990430745668338,35.0
1.52,0.26645114597974023,0.033394310298150126,0.23305683568159014,0.9990458768486243,35.0
1.53,0.26635619317196374,0.03329935749037357,0.23305683568159014,0.9990485897859893,35.0
1.54,0.26626420887295466,0.033207373191364534,0.23305683568159014,0.9990512179088182,35.0
1.55,0.26617498767985537,0.03311815199826524,0.23305683568159014,0.9990537670857639,35.0
1.56,0.2660882812478277,0.033031445566237515,0.23305683568159014,0.9990562444123932,35.0
1.57,0.26600380188684597,0.032946966205255834,0.23305683568159014,0.9990586581084213,35.0
1.58,0.26592122715860017,0.032864391477010015,0.23305683568159014,0.9990610173863712,35.0
1.59,0.26584020595721886,0.03278337027562869,0.23305683568159014,0.9990633322778392,35.0
1.6,0.265760362863689,0.03270352718209884,0.23305683568159014,0.9990656135090829,35.0
1.61,0.2656813047122967,0.03262446903070656,0.23305683568159014,0.9990678723134083,35.0
1.62,0.2656026260429073,0.03254579036131719,0.23305683568159014,0.999070120275391,35.0
1.63,0.2655239154780989,0.03246707979650873,0.23305683568159014,0.9990723691486713,35.0
1.64,0.26544476096219477,0.032387925280604656,0.23305683568159014,0.9990746307062685,35.0
1.65,0.26536475594732106,0.03230792026573092,0.23305683568159014,0.9990769165638362,35.0
1.66,0.26528350421421015,0.03222666853262006,0.23305683568159014,0.9990792380419252,35.0
1.67,0.2652006248670973,0.032143789185507136,0.23305683568159014,0.9990816060232712,35.0
1.68,0.26511575690312683,0.03205892122153673,0.23305683568159014,0.9990840308222418,35.0
1.69,0.2650285632026241,0.03197172752103391,0.23305683568159014,0.9990865220708276,35.0
1.7,0.2649387344393913,0.031881898757801175,0.23305683568159014,0.9990890886069199,35.0
1.71,0.2648459919655875,0.03178915628399733,0.23305683568159014,0.9990917383918858,35.0
1.72,0.26475009010168415,0.031693254420094005,0.23305683568159014,0.9990944784451402,35.0
1.73,0.2646508186452473,0.03159398296365718,0.23305683568159014,0.9990973147724669,35.0
1.74,0.26454800425047925,0.03149116856888912,0.23305683568159014,0.9991002523266032,35.0
1.75,0.2644415115159505,0.03138467583436033,0.23305683568159014,0.9991032949761611,35.0
1.76,0.26433124365684363,0.031274407975253445,0.23305683568159014,0.9991064454864214,35.0
1.77,0.2642171426069417,0.03116030692535158,0.23305683568159014,0.9991097055164185,35.0
1.78,0.2640991886530411,0.031042352971450988,0.23305683568159014,0.9991130756293872,35.0
1.79,0.2639773998531998,0.030920564171609658,0.23305683568159014,0.9991165553093826,35.0
1.8,0.2638518308855683,0.030794995203978135,0.23305683568159014,0.9991201429941721,35.0
1.81,0.26372257169406244,0.0306657360124723,0.23305683568159014,0.9991238361139294,35.0
1.82,0.2635897458042693,0.030532910122679165,0.23305683568159014,0.999127631139352,35.0
1.83,0.26345350798272626,0.030396672301136133,0.23305683568159014,0.999131523648539,35.0
1.84,0.2633140423486873,0.030257206667097178,0.23305683568159014,0.99913550838094,35.0
1.85,0.26317155965238426,0.030114723970794153,0.23305683568159014,0.9991395793151202,35.0
1.86,0.26302629459373383,0.029969458912143705,0.23305683568159014,0.9991437297453674,35.0
1.87,0.2628785031985252,0.02982166751693507,0.23305683568159014,0.999147952356659,35.0
1.88,0.26272845934415856,0.029671623662568467,0.23305683568159014,0.9991522393239266,35.0
1.89,0.2625764523486466,0.02951961666705651,0.23305683568159014,0.9991565823809412,35.0
1.9,0.2624227834363707,0.029365947754780578,0.23305683568159014,0.999160972921292,35.0
1.91,0.2622677625480469,0.02921092686645674,0.23305683568159014,0.9991654020895299,35.0
1.92,0.2621117056846914,0.029054870003101228,0.23305683568159014,0.9991698608570543,35.0
1.93,0.26195493128113906,0.028898095599548954,0.23305683568159014,0.9991743401257271,35.0
1.94,0.26179775766397484,0.028740921982384694,0.23305683568159014,0.9991788308005033,35.0
1.95,0.2616404996707593,0.02858366398916916,0.23305683568159014,0.9991833238860238,35.0
1.96,0.2614834660658044,0.02842663038421427,0.23305683568159014,0.999187810560451,35.0
1.97,0.26132695694818764,0.028270121266597507,0.23305683568159014,0.9991922822495257,35.0
1.98,0.26117126125595413,0.02811442557436402,0.23305683568159014,0.9991967306978753,35.0
1.99,0.2610166544937131,0.027959818812122974,0.23305683568159014,0.9992011480339393,35.0
2.0,0.2608633959948347,0.027806560313244535,0.23305683568159014,0.999205526848193,35.0
2.01,0.2607117281031351,0.02765489242154499,0.23305683568159014,0.9992098602165274,35.0
2.02,0.26056187363887107,0.02750503795728092,0.23305683568159014,0.9992141417726491,35.0
2.03,0.2604140350191007,0.02735719933751056,0.23305683568159014,0.999218365733214,35.0
2.04,0.2602683925271847,0.027211556845594596,0.23305683568159014,0.9992225269472687,35.0
2.05,0.2601251039478754,0.027068268266285275,0.23305683568159014,0.9992266209066776,35.0
2.06,0.25998430351713353,0.026927467835543385,0.23305683568159014,0.9992306437761274,35.0
2.07,0.25984610163433347,0.026789265952743346,0.23305683568159014,0.9992345924013502,35.0
2.08,0.25971058463649416,0.02665374895490403,0.23305683568159014,0.9992384643155742,35.0
2.09,0.2595778148250367,0.026520979143446557,0.23305683568159014,0.9992422577387587,35.0
2.1,0.2594478308283252,0.02639099514673507,0.23305683568159014,0.9992459715672362,35.0
2.11,0.25932064802806487,0.026263812346474756,0.23305683568159014,0.9992496053615293,35.0
2.12,0.2591962593500616,0.02613942366847145,0.23305683568159014,0.999253159323758,35.0
2.13,0.2590746361415851,0.02601780045999499,0.23305683568159014,0.9992566342725716,35.0
2.14,0.2589557292850168,0.02589889360342663,0.23305683568159014,0.9992600316113306,35.0
2.15,0.2588394704188509,0.025782634737260803,0.23305683568159014,0.9992633532932211,35.0
2.16,0.2587257733829,0.025668937701309878,0.23305683568159014,0.9992666017799625,35.0
2.17,0.25861453580048294,0.025557700118892777,0.23305683568159014,0.999269779996603,35.0
2.18,0.2585056406260403,0.02544880494445013,0.23305683568159014,0.9992728912873015,35.0
2.19,0.2583989578261445,0.025342122144554398,0.23305683568159014,0.9992759393672985,35.0
2.2,0.2582943464354933,0.02523751075390318,0.23305683568159014,0.9992789282641742,35.0
2.21,0.25819165603023003,0.025134820348639876,0.23305683568159014,0.9992818622757532,35.0
2.22,0.25809072886757095,0.025033893185980843,0.23305683568159014,0.999284745908972,35.0
2.23,0.257991401594397,0.024934565912806846,0.23305683568159014,0.9992875838310628,35.0
2.24,0.257893507283387,0.024836671601796822,0.23305683568159014,0.9992903808113772,35.0
2.25,0.257796876949062,0.024740041267471872,0.23305683568159014,0.9992931416780723,35.0
2.26,0.2577013417243645,0.024644506042774295,0.23305683568159014,0.9992958712559208,35.0
2.27,0.25760673422765573,0.024549898546065582,0.23305683568159014,0.9992985743272552,35.0
2.28,0.2575128902935875,0.02445605461199734,0.23305683568159014,0.9993012555825144,35.0
2.29,0.2574196504681116,0.024362814786521414,0.23305683568159014,0.999303919577528,35.0
2.3,0.2573268614552555,0.02427002577366535,0.23305683568159014,0.999306570692181,35.0
2.31,0.2572343776250751,0.024177541943484985,0.23305683568159014,0.999309213087329,35.0
2.32,0.2571420617155485,0.024085226033958303,0.23305683568159014,0.999311850684744,35.0
2.33,0.2570497862368255,0.023992950555235378,0.23305683568159014,0.9993144871269932,35.0
2.34,0.2569574342390942,0.023900598557504045,0.23305683568159014,0.9993171257554999,35.0
2.35,0.25686490009650187,0.02380806441491173,0.23305683568159014,0.9993197695881454,35.0
2.36,0.2567720900302616,0.023715254348671437,0.23305683568159014,0.9993224213043237,35.0
2.37,0.2566789227350023,0.023622087053412216,0.23305683568159014,0.9993250832270454,35.0
2.38,0.2565853294543792,0.023528493772789018,0.23305683568159014,0.9993277573207775,35.0
2.39,0.2564912543213358,0.023434418639745658,0.23305683568159014,0.9993304451817215,35.0
2.4,0.2563966543212465,0.023339818639656364,0.23305683568159014,0.999333148038867,35.0
2.41,0.25630149917407175,0.023244663492481554,0.23305683568159014,0.9993358667573577,35.0
2.42,0.2562057711203093,0.023148935438719116,0.23305683568159014,0.9993386018446081,35.0
2.43,0.25610946456561695,0.023052628884026802,0.23305683568159014,0.9993413534604564,35.0
2.44,0.25601258559671203,0.02295574991512188,0.23305683568159014,0.9993441214309965,35.0
2.45,0.25591515142447663,0.022858315742886475,0.23305683568159014,0.999346905264489,35.0
2.46,0.2558171897389228,0.02276035405733269,0.23305683568159014,0.9993497041697905,35.0
2.47,0.2557187379315639,0.022661902249973748,0.23305683568159014,0.9993525170785722,35.0
2.48,0.2556198423273082,0.022563006645718073,0.23305683568159014,0.9993553426672652,35.0
2.49,0.25552055730384265,0.022463721622252523,0.23305683568159014,0.9993581793822214,35.0
2.5,0.25542094437112695,0.022364108689536834,0.23305683568159014,0.9993610254660134,35.0
2.51,0.2553210712187125,0.022264235537122375,0.23305683568159014,0.9993638789846536,35.0
2.52,0.2552210108099524,0.022164175128362298,0.23305683568159014,0.9993667378534754,35.0
2.53,0.25512084024984694,0.022064004568256825,0.23305683568159014,0.9993695998694785,35.0
2.54,0.25502063996647717,0.021963804284886985,0.23305683568159014,0.9993724627347175,35.0
2.55,0.2549204926726128,0.021863656991022665,0.23305683568159014,0.9993753240859707,35.0
2.56,0.25482048238029714,0.02176364669870704,0.23305683568159014,0.999378181522894,35.0
2.57,0.2547206935317015,0.021663857850111407,0.23305683568159014,0.999381032632854,35.0
2.58,0.2546212100162988,0.021564374334708675,0.23305683568159014,0.9993838750190083,35.0
2.59,0.25452211444236533,0.021465278760775183,0.23305683568159014,0.9993867063211207,35.0
2.6,0.2544234872957978,0.021366651614207626,0.23305683568159014,0.999389524239594,35.0
2.61,0.25432540609713017,0.02126857041554003,0.23305683568159014,0.999392326559556,35.0
2.62,0.2542279449219171,0.02117110924032695,0.23305683568159014,0.999395111164562,35.0
2.63,0.25413117364555154,0.02107433796396137,0.23305683568159014,0.9993978760581725,35.0
2.64,0.2540351574682105,0.020978321786620343,0.23305683568159014,0.9994006193775252,35.0
2.65,0.2539399564324402,0.020883120750850092,0.23305683568159014,0.9994033394071186,35.0
2.66,0.25384562503413516,0.02078878935254504,0.23305683568159014,0.9994060345899274,35.0
2.67,0.2537522119142675,0.020695376232677358,0.23305683568159014,0.9994087035362093,35.0
2.68,0.2536597596082915,0.020602923926701367,0.23305683568159014,0.9994113450306656,35.0
2.69,0.253568304399993,0.020511468718402873,0.23305683568159014,0.9994139580366171,35.0
2.7,0.2534778762299113,0.02042104054832113,0.23305683568159014,0.9994165416986194,35.0
2.71,0.2533884986356261,0.020331662954035983,0.23305683568159014,0.9994190953441704,35.0
2.72,0.25330018886494193,0.020243353183351805,0.23305683568159014,0.9994216184804757,35.0
2.73,0.25321295794222287,0.02015612226063274,0.23305683568159014,0.9994241107925533,35.0
2.74,0.25312681085198985,0.020069975170399705,0.23305683568159014,0.9994265721379886,35.0
2.75,0.2530417467735697,0.019984911091979585,0.23305683568159014,0.9994290025402291,35.0
2.76,0.25295775935520165,0.019900923673611466,0.23305683568159014,0.999431402180754,35.0
2.77,0.2528748370402705,0.019818001358680337,0.23305683568159014,0.999433771389752,35.0
2.78,0.25279296343466956,0.01973612775307945,0.23305683568159014,0.9994361106356263,35.0
2.79,0.2527121177100511,0.019655282028460962,0.23305683568159014,0.9994384205134725,35.0
2.8,0.25263227502047625,0.019575439338886082,0.23305683568159014,0.9994407017331747,35.0
2.81,0.25255340696312545,0.019496571281535285,0.23305683568159014,0.9994429551062419,35.0
2.82,0.2524754820797438,0.019418646398153685,0.23305683568159014,0.9994451815314814,35.0
2.83,0.25239846626522194,0.01934163058363183,0.23305683568159014,0.9994473819833248,35.0
2.84,0.2523223233209088,0.019265487639318665,0.23305683568159014,0.9994495574960195,35.0
2.85,0.25224701539865213,0.019190179717062,0.23305683568159014,0.9994517091509411,35.0
2.86,0.25217250351171755,0.01911566783012737,0.23305683568159014,0.9994538380619964,35.0
2.87,0.2520987479865711,0.01904191230498097,0.23305683568159014,0.9994559453627149,35.0
2.88,0.2520257089304068,0.01896887324881668,0.23305683568159014,0.999458032192891,35.0
2.89,0.25195334666553604,0.018896510983945892,0.23305683568159014,0.999460099686173,35.0
2.9,0.2518816221587171,0.018824786477127,0.23305683568159014,0.9994621489577964,35.0
2.91,0.25181049735926553,0.018753661677675393,0.23305683568159014,0.9994641810949235,35.0
2.92,0.2517399356329941,0.018683099951403978,0.23305683568159014,0.9994661971442456,35.0
2.93,0.25166990205833273,0.018613066376742562,0.23305683568159014,0.9994681981035217,35.0
2.94,0.2516003636978286,0.018543528016238483,0.23305683568159014,0.9994701849138218,35.0
2.95,0.25153128989629353,0.018474454214703357,0.23305683568159014,0.9994721584510086,35.0
2.96,0.2514626524699327,0.018405816788342615,0.23305683568159014,0.999474119520333,35.0
2.97,0.25139442592235667,0.018337590240766505,0.23305683568159014,0.9994760688502639,35.0
2.98,0.2513265875616124,0.018269751880022302,0.23305683568159014,0.9994780070891423,35.0
2.99,0.25125911763546555,0.01820228195387541,0.23305683568159014,0.9994799348013178,35.0
3.0,0.25119199938632053,0.018135163704730378,0.23305683568159014,0.9994818524655791,35.0
3.01,0.2511252190995957,0.01806838341800551,0.23305683568159014,0.9994837604737713,35.0
3.02,0.251058766096014,0.018001930414423918,0.23305683568159014,0.9994856591310165,35.0
3.03,0.2509926327040566,0.01793579702246649,0.23305683568159014,0.999487548656501,35.0
3.04,0.25092681419689933,0.01786997851530918,0.23305683568159014,0.999489429185277,35.0
3.05,0.250861308696464,0.017804473014873864,0.23305683568159014,0.9994913007710037,35.0
3.06,0.25079611705693466,0.017739281375344505,0.23305683568159014,0.999493163389276,35.0
3.07,0.2507312427164561,0.017674407034865936,0.23305683568159014,0.9994950169418609,35.0
3.08,0.2506666915314185,0.01760985584982837,0.23305683568159014,0.9994968612614336,35.0
3.09,0.2506024715908679,0.017545635909277792,0.23305683568159014,0.9994986961168778,35.0
3.1,0.2505385930243595,0.017481757342769338,0.23305683568159014,0.9995005212187781,35.0
3.11,0.25047506776346545,0.01741823208187534,0.23305683568159014,0.9995023362262321,35.0
3.12,0.2504119093414006,0.017355073659810448,0.23305683568159014,0.9995041407525769,35.0
3.13,0.2503491326417049,0.017292296960114764,0.23305683568159014,0.9995059343725682,35.0
3.14,0.2502867536759508,0.01722991799436069,0.23305683568159014,0.9995077166287325,35.0
3.15,0.2502247893280856,0.017167953646495513,0.23305683568159014,0.9995094870386716,35.0
