t_s,df_hz,frequency_source,frequency_is_derived_from_bus_voltage_angle,angle_is_exact_bus_voltage
0.25,0.004150786501695652,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.26,-0.006081761772179453,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.27,-0.0028981584289617555,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.28,-0.0008349655873437904,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.29,0.0004423775789348092,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.3,0.28782225805622436,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.31,0.33635477386036,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.32,0.009955566320068977,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.33,-0.025654471676553492,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.34,0.0075367871887962075,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.35,-0.009138824567731347,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.36,-0.011480196017582087,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.37,-0.01686282044035092,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.38,-0.020038648088864817,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.39,-0.023952304530627088,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.4,-0.026650439620176464,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.41,-0.029044154895282868,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.42,-0.030835701063575676,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.43,-0.03220043843567608,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.44,-0.033116745980435625,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.45,-0.03366033358382111,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.46,-0.033865085691248166,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.47,-0.03378366530411473,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.48,-0.03346007534550121,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.49,-0.03294128543165314,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.5,-0.03227134242278317,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.51,-0.031493583447993675,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.52,-0.030648801924455474,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.53,-0.02977467850532937,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.54,-0.02890462145388514,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.55,-0.028067070449737712,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.56,-0.027284763238374705,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.57,-0.026573960617904492,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.58,-0.025944206787190015,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.59,-0.025398665367953547,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.6,-0.024934659321483452,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.61,-0.024544452370840734,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.62,-0.024216584011768814,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.63,-0.02393715854076594,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.64,-0.023690992104843562,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.65,-0.02346276492591894,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.66,-0.023237938976164864,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.67,-0.023003420935648534,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.68,-0.022748084004520462,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.69,-0.02246297919745256,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.7,-0.022141493086652426,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.71,-0.021779298096548348,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.72,-0.021374211164830174,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.73,-0.020926047803802517,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.74,-0.02043634353737427,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.75,-0.019908154213319908,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.76,-0.019345714569842763,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.77,-0.01875423549185722,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.78,-0.01813964814380885,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.79,-0.01750831680694682,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.8,-0.016866864337458973,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.81,-0.016221963075330418,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.82,-0.01558014385841896,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.83,-0.014947651293796056,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.84,-0.01433031427346775,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.85,-0.013733426381491306,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.86,-0.013161667305995805,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.87,-0.012619056153670689,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.88,-0.012108887280467552,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.89,-0.011633717794613838,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.9,-0.011195381252598467,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.91,-0.010794991544201481,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.92,-0.01043298321994299,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.93,-0.010109172753253515,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.94,-0.009822784484126653,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.95,-0.009572525994374003,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.96,-0.009356670503802162,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.97,-0.00917308890484845,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.98,-0.009019373735113833,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.99,-0.008892877917911704,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.0,-0.00879076812782658,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.01,-0.008710109608990976,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.02,-0.008647913350152709,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.03,-0.008601184012885102,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.04,-0.00856696866930012,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.05,-0.008542406674866047,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.06,-0.008524755109750962,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.07,-0.008511413400178242,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.08,-0.008499953480897953,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.09,-0.00848813863538583,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.1,-0.008473939218220473,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.11,-0.008455537742299287,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.12,-0.008431339587743883,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.13,-0.00839997939482078,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.14,-0.008360316064416068,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.15,-0.00831143036827847,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.16,-0.00825262928282326,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.17,-0.00818342987690059,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.18,-0.008103551562849236,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.19,-0.008012914430473025,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.2,-0.007911626002754146,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.21,-0.007799962445837814,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.22,-0.007678357747261007,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.23,-0.00754739639781739,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.24,-0.007407794087955284,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.25,-0.007260379983330301,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.26,-0.007106086345646134,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.27,-0.006945929008942133,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.28,-0.0067809876974817196,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.29,-0.0066124029746566695,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.3,-0.006441346149198263,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.31,-0.0062690033187754145,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.32,-0.006096570168333771,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.33,-0.005925229242109277,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.34,-0.005756133479802814,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.35,-0.00559039556488635,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.36,-0.005429076082026347,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.37,-0.005273166703449806,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.38,-0.005123583166923905,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.39,-0.004981148776924201,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.4,-0.004846593746606552,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.41,-0.004720546450869667,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.42,-0.004603522556546857,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.43,-0.004495923888940117,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.44,-0.004398033926728857,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.45,-0.004310026086089121,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.46,-0.004231943312733492,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.47,-0.004163720051888858,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.48,-0.0041051829854426335,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.49,-0.0040560403583338855,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.5,-0.0040158957450121,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.51,-0.003984265232590475,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.52,-0.003960579399096381,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.53,-0.003944173084558133,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.54,-0.003934322346740741,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.55,-0.0039302440898737944,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.56,-0.003931099645629582,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.57,-0.003936016472239412,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.58,-0.0039440883130968255,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.59,-0.003954395243101982,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.6,-0.0039660138728091895,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.61,-0.003978020577419876,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.62,-0.003989509851549244,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.63,-0.003999599669501473,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.64,-0.0040074434157196205,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.65,-0.004012237884741825,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.66,-0.004013228523244431,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.67,-0.004009720026168314,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.68,-0.0040010799794310825,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.69,-0.00398674766512132,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.7,-0.003966237977759293,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.71,-0.0039391391062119615,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.72,-0.003905120330591084,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.73,-0.0038639342728945467,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.74,-0.0038154136226122935,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.75,-0.0037594744174435147,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.76,-0.0036961164495621546,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.77,-0.0036254132554624586,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.78,-0.0035475127409158847,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.79,-0.0034626412600532426,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.8,-0.003371089171062245,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.81,-0.0032732069651456672,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.82,-0.003169410522799005,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.83,-0.0030601629297601443,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.84,-0.0029459689650056125,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.85,-0.0028273778839382467,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.86,-0.002704968721814851,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.87,-0.002579345646948767,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.88,-0.0024511303711776344,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.89,-0.0023209562305104713,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.9,-0.002189461953843903,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.91,-0.00205728246380198,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.92,-0.001925043875077499,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.93,-0.0017933585056071615,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.94,-0.0016628172121513024,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.95,-0.0015339844383604202,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.96,-0.001407394251527071,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.97,-0.0012835458107780529,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.98,-0.0011629003173913766,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.99,-0.0010458720394443386,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.0,-0.0009328330937260338,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.01,-0.000824109687153692,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.02,-0.0007199773405267499,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.03,-0.000620660310583739,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.04,-0.0005263330902258055,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.05,-0.00043712186543647536,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.06,-0.0003531006248203213,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.07,-0.00027429673394955753,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.08,-0.0002006876484270925,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.09,-0.00013220880388896975,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.1,-6.875094992715539e-5,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.11,-1.0165383031639001e-5,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.12,4.37307927542327e-5,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.13,9.315732588933844e-5,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.14,0.00013836132660025336,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.15,0.00017961685582039836,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.16,0.00021722147703806538,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.17,0.0002514894511100584,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.18,0.00028274775667878833,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.19,0.0003113366837273875,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.2,0.0003376017709173251,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.21,0.00036189006186748533,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.22,0.00038454900338595144,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.23,0.00040592084916720166,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.24,0.0004263398289542139,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.25,0.0004461289553432978,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.26,0.00046559768355907815,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.27,0.0004850385503696406,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.28,0.0005047255684938375,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.29,0.0005249122663556923,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.3,0.0005458285331466459,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.31,0.0005676811997083699,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.32,0.0005906524757064842,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.33,0.0006148977693278545,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.34,0.0006405467637450672,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.35,0.0006677031056838032,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.36,0.00069644328616886,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.37,0.0007268184863703248,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.38,0.0007588548790017718,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.39,0.0007925534160836142,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.4,0.0008278927784558894,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.41,0.0008648295561073155,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.42,0.000903299684641892,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.43,0.0009432196300262409,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.44,0.0009844898442015295,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.45,0.001026996078529527,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.46,0.0010706096284413135,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.47,0.0011151911540704183,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.48,0.0011605924588037578,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.49,0.0012066581418907795,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.5,0.0012532276890496919,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.51,0.0013001375630582856,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.52,0.001347223118877063,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.53,0.0013943205532459322,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.54,0.001441268687137427,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.55,0.0014879103980969509,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.56,0.0015340942869225623,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.57,0.0015796763809430066,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.58,0.0016245210083908506,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.59,0.001668501656220608,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.6,0.0017115033023836464,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.61,0.001753421697093067,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.62,0.0017941641946690665,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.63,0.001833651211248772,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.64,0.001871815672965746,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.65,0.0019086036848774007,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.66,0.0019439741935465772,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.67,0.001977899110369983,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.68,0.0020103628700794338,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.69,0.0020413617409798172,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.7,0.0020709049414547654,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.71,0.002099012065871304,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.72,0.0021257122837614615,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.73,0.002151045674236577,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.74,0.0021750607162838243,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
2.75,0.0021978135331607827,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
