t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.1,0.7006129652985471,0.09254250666273248,0.0006129652985471523,-0.007457493337267529,0.7006129652985471,0.09254250666273248,6.300612965298545,1.9452045241650193,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.11,0.7006129652985418,0.09254250666274647,0.0006129652985418232,-0.00745749333725354,0.7006129652985418,0.09254250666274647,6.30061296529854,1.9452045241650333,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.12,0.7006129652985462,0.09254250666271693,0.0006129652985462641,-0.007457493337283072,0.7006129652985462,0.09254250666271693,6.300612965298544,1.9452045241650038,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.13,0.7006129652985542,0.09254250666273314,0.0006129652985542577,-0.007457493337266863,0.7006129652985542,0.09254250666273314,6.300612965298552,1.94520452416502,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.14,0.7006129652985462,0.09254250666274713,0.0006129652985462641,-0.007457493337252874,0.7006129652985462,0.09254250666274713,6.300612965298544,1.945204524165034,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.15,0.7006129652985444,0.09254250666271738,0.0006129652985444878,-0.007457493337282628,0.7006129652985444,0.09254250666271738,6.3006129652985425,1.9452045241650042,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.16,0.7006129652985427,0.09254250666271738,0.0006129652985427114,-0.007457493337282628,0.7006129652985427,0.09254250666271738,6.300612965298541,1.9452045241650042,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.17,0.7006129652985427,0.09254250666273159,0.0006129652985427114,-0.007457493337268417,0.7006129652985427,0.09254250666273159,6.300612965298541,1.9452045241650184,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.18,0.7006129652985453,0.09254250666273181,0.000612965298545376,-0.007457493337268195,0.7006129652985453,0.09254250666273181,6.300612965298543,1.9452045241650187,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.19,0.7006129652985453,0.09254250666273181,0.000612965298545376,-0.007457493337268195,0.7006129652985453,0.09254250666273181,6.300612965298543,1.9452045241650187,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.2,0.7006129652985453,0.09254250666273225,0.000612965298545376,-0.007457493337267751,0.7006129652985453,0.09254250666273225,6.300612965298543,1.945204524165019,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.21,4.231040204599434,5.264497024728993,3.5310402045994342,5.164497024728993,4.231040204599434,5.264497024728993,9.831040204599432,7.11715904223128,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.22,3.2318121593189684,5.18493739377969,2.531812159318968,5.084937393779691,3.2318121593189684,5.18493739377969,8.831812159318966,7.0375994112819775,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.23,2.79461425534436,4.917215543995969,2.09461425534436,4.817215543995969,2.79461425534436,4.917215543995969,8.394614255344358,6.769877561498256,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.24,2.7008498834428636,4.61210192935246,2.0008498834428634,4.51210192935246,2.7008498834428636,4.61210192935246,8.300849883442861,6.464763946854747,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.25,2.467439514667367,4.4451624036377915,1.767439514667367,4.345162403637792,2.467439514667367,4.4451624036377915,8.067439514667365,6.297824421140079,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.26,2.3758538902975754,4.27746034664384,1.6758538902975753,4.177460346643841,2.3758538902975754,4.27746034664384,7.975853890297573,6.1301223641461275,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.27,2.272254740829638,4.1544325531853294,1.5722547408296377,4.05443255318533,2.272254740829638,4.1544325531853294,7.872254740829636,6.007094570687617,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.28,2.1883287082674165,4.054042439693045,1.4883287082674164,3.954042439693045,2.1883287082674165,4.054042439693045,7.788328708267414,5.906704457195332,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.29,2.111801332241061,3.973406569517238,1.411801332241061,3.873406569517238,2.111801332241061,3.973406569517238,7.711801332241059,5.826068587019525,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.3,2.0424069765205406,3.9064094154911797,1.3424069765205404,3.8064094154911796,2.0424069765205406,3.9064094154911797,7.6424069765205385,5.7590714329934665,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.31,-0.4505599639441107,-3.252861066776912,-1.1505599639441106,-3.352861066776912,-0.4505599639441107,-3.252861066776912,5.149440036055887,-1.400199049274625,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.32,0.3934608713854748,-2.414652318410018,-0.30653912861452515,-2.5146523184100182,0.3934608713854748,-2.414652318410018,5.993460871385473,-0.5619903009077314,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.33,0.668516432559249,-1.8501637795594188,-0.03148356744075098,-1.9501637795594189,0.668516432559249,-1.8501637795594188,6.268516432559247,0.0024982379428679646,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.34,0.5169793981599156,-1.5863350559001788,-0.1830206018400844,-1.6863350559001788,0.5169793981599156,-1.5863350559001788,6.116979398159914,0.2663269616021079,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.35,0.5697257984068622,-1.355663138873822,-0.13027420159313774,-1.4556631388738221,0.5697257984068622,-1.355663138873822,6.16972579840686,0.4969988786284648,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.36,0.5903332987197307,-1.2802843702946585,-0.10966670128026923,-1.3802843702946586,0.5903332987197307,-1.2802843702946585,6.190333298719729,0.5723776472076283,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.37,0.6213530046870115,-1.213749855836449,-0.07864699531298847,-1.313749855836449,0.6213530046870115,-1.213749855836449,6.22135300468701,0.6389121616658378,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.38,0.6494815727042738,-1.1722237867720993,-0.0505184272957262,-1.2722237867720994,0.6494815727042738,-1.1722237867720993,6.249481572704272,0.6804382307301875,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.39,0.6894889790689092,-1.1481897720545253,-0.010511020931090798,-1.2481897720545254,0.6894889790689092,-1.1481897720545253,6.289488979068907,0.7044722454477614,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.4,0.7305325211259992,-1.136659644716798,0.030532521125999246,-1.2366596447167981,0.7305325211259992,-1.136659644716798,6.330532521125997,0.7160023727854886,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.41,0.7753278464547664,-1.13192427799348,0.07532784645476642,-1.23192427799348,0.7753278464547664,-1.13192427799348,6.3753278464547645,0.7207377395088067,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.42,0.8215867765987495,-1.131094218183721,0.1215867765987495,-1.231094218183721,0.8215867765987495,-1.131094218183721,6.4215867765987475,0.7215677993185659,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.43,0.868724507342989,-1.131928220283382,0.16872450734298905,-1.2319282202833821,0.868724507342989,-1.131928220283382,6.468724507342987,0.7207337972189047,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.44,0.9152890602159436,-1.1326509641528129,0.21528906021594363,-1.232650964152813,0.9152890602159436,-1.1326509641528129,6.515289060215942,0.7200110533494739,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.45,0.9604498246211441,-1.1322205113682637,0.2604498246211442,-1.2322205113682638,0.9604498246211441,-1.1322205113682637,6.560449824621142,0.720441506134023,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.46,1.003303525352816,-1.1299561914642182,0.303303525352816,-1.2299561914642183,1.003303525352816,-1.1299561914642182,6.603303525352814,0.7227058260380684,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.47,1.0431852500321692,-1.1255186467614333,0.34318525003216926,-1.2255186467614334,1.0431852500321692,-1.1255186467614333,6.643185250032167,0.7271433707408536,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.48,1.0795587236209971,-1.1187754932489145,0.3795587236209972,-1.2187754932489145,1.0795587236209971,-1.1187754932489145,6.679558723620995,0.7338865242533724,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.49,1.1120599335114594,-1.109760107115343,0.4120599335114594,-1.209760107115343,1.1120599335114594,-1.109760107115343,6.7120599335114575,0.742901910386944,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.5,1.1404708328714184,-1.0986068238886573,0.4404708328714184,-1.1986068238886574,1.1404708328714184,-1.0986068238886573,6.7404708328714165,0.7540551936136295,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.51,1.1647207804091406,-1.0855167443529017,0.46472078040914067,-1.1855167443529018,1.1647207804091406,-1.0855167443529017,6.764720780409139,0.767145273149385,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.52,1.1848734523074238,-1.0707281791189658,0.48487345230742385,-1.1707281791189659,1.1848734523074238,-1.0707281791189658,6.784873452307422,0.7819338383833211,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.53,1.20111783235356,-1.0544984581318908,0.5011178323535601,-1.154498458131891,1.20111783235356,-1.0544984581318908,6.801117832353558,0.7981635593703961,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.54,1.2137543864064415,-1.0370930426024,0.5137543864064416,-1.1370930426024002,1.2137543864064415,-1.0370930426024,6.81375438640644,0.8155689748998867,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.55,1.2231785603616216,-1.0187775993218136,0.5231785603616217,-1.1187775993218136,1.2231785603616216,-1.0187775993218136,6.82317856036162,0.8338844181804731,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.56,1.229861623057469,-0.9998145152350765,0.5298616230574691,-1.0998145152350765,1.229861623057469,-0.9998145152350765,6.829861623057467,0.8528475022672104,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.57,1.234330367378125,-0.9804618514245497,0.534330367378125,-1.0804618514245496,1.234330367378125,-0.9804618514245497,6.834330367378123,0.8722001660777373,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.58,1.2371410763788135,-0.9609692607739783,0.5371410763788136,-1.0609692607739782,1.2371410763788135,-0.9609692607739783,6.837141076378812,0.8916927567283086,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.59,1.2388537873044896,-0.9415769786294034,0.5388537873044896,-1.0415769786294033,1.2388537873044896,-0.9415769786294034,6.838853787304488,0.9110850388728835,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.6,1.240008787280409,-0.9225106355031537,0.5400087872804091,-1.0225106355031537,1.240008787280409,-0.9225106355031537,6.840008787280407,0.9301513819991333,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.61,1.241104652863443,-0.903978099636474,0.5411046528634431,-1.003978099636474,1.241104652863443,-0.903978099636474,6.841104652863441,0.9486839178658129,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.62,1.242578139916893,-0.886162181179118,0.542578139916893,-0.986162181179118,1.242578139916893,-0.886162181179118,6.842578139916891,0.9664998363231688,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.63,1.244792585506821,-0.8692183149798106,0.544792585506821,-0.9692183149798106,1.244792585506821,-0.8692183149798106,6.844792585506819,0.9834437025224763,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.64,1.2480291970700719,-0.8532687651269669,0.5480291970700719,-0.9532687651269669,1.2480291970700719,-0.8532687651269669,6.84802919707007,0.99939325237532,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.65,1.2524833323824358,-0.8384011860459007,0.5524833323824359,-0.9384011860459007,1.2524833323824358,-0.8384011860459007,6.852483332382434,1.0142608314563861,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.66,1.2582669582812416,-0.8246673085041497,0.5582669582812416,-0.9246673085041497,1.2582669582812416,-0.8246673085041497,6.85826695828124,1.0279947089981372,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.67,1.2654132682799417,-0.8120845290396995,0.5654132682799418,-0.9120845290396995,1.2654132682799417,-0.8120845290396995,6.86541326827994,1.0405774884625874,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.68,1.273884595517268,-0.8006384904477445,0.573884595517268,-0.9006384904477445,1.273884595517268,-0.8006384904477445,6.873884595517266,1.0520235270545424,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.69,1.2835825284461888,-0.7902874253364353,0.5835825284461889,-0.8902874253364352,1.2835825284461888,-0.7902874253364353,6.883582528446187,1.0623745921658516,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.7,1.2943581777840343,-0.7809668402829003,0.5943581777840343,-0.8809668402829003,1.2943581777840343,-0.7809668402829003,6.894358177784032,1.0716951772193866,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.71,1.3060240023016811,-0.7725953367609785,0.6060240023016812,-0.8725953367609784,1.3060240023016811,-0.7725953367609785,6.906024002301679,1.0800666807413084,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.72,1.3183640071618032,-0.7650795491520338,0.6183640071618033,-0.8650795491520338,1.3183640071618032,-0.7650795491520338,6.918364007161801,1.087582468350253,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.73,1.331144419390904,-0.7583195500787011,0.6311444193909042,-0.8583195500787011,1.331144419390904,-0.7583195500787011,6.931144419390902,1.0943424674235858,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.74,1.344122635610496,-0.752213051144183,0.6441226356104961,-0.852213051144183,1.344122635610496,-0.752213051144183,6.944122635610494,1.1004489663581039,6.299999999999998,1.9526620175022869,0.7,0.1,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
