t_s,df_hz
1.24,-0.0599456308076271
1.25,-0.059842514335157915
1.26,-0.05968039881817996
1.27,-0.0594620691276129
1.28,-0.05919062685902071
1.29,-0.05886944555942377
1.3,-0.05850212092574067
1.31,-0.058092439091153324
1.32,-0.05764432699192862
1.33,-0.05716181203952864
1.34,-0.05664898846555424
1.35,-0.056109966627747664
1.36,-0.055548851345179874
1.37,-0.054969701458880714
1.38,-0.05437649745996027
1.39,-0.053773116447886994
1.4,-0.053163298036327904
1.41,-0.05255063108983654
1.42,-0.051938524025730404
1.43,-0.05133019156905631
1.44,-0.05072863430208958
1.45,-0.0501366305277137
1.46,-0.04955672298111611
1.47,-0.04899120700983984
1.48,-0.04844213451200156
1.49,-0.047911301498752286
1.5,-0.047400251136052146
1.51,-0.04691027152252061
1.52,-0.04644240440915603
1.53,-0.04599744415370895
1.54,-0.04557594522298937
1.55,-0.04517823229005018
1.56,-0.04480440739850977
1.57,-0.04445436116590668
1.58,-0.04412778383516275
1.59,-0.043824179089336356
1.6,-0.043542875920370844
1.61,-0.043283043868882744
1.62,-0.04304370664220633
1.63,-0.04282375836350121
1.64,-0.042621977498701814
1.65,-0.04243704443703296
1.66,-0.04226755564252044
1.67,-0.04211203931503897
1.68,-0.04196897100884288
1.69,-0.04183678848804856
1.7,-0.04171390795221468
1.71,-0.04159873777848632
1.72,-0.04148969041432632
1.73,-0.04138519818979216
1.74,-0.041283724457756694
1.75,-0.041183775537278866
1.76,-0.041083912184562525
1.77,-0.040982760196829435
1.78,-0.04087901706007563
1.79,-0.04077146266791501
1.8,-0.04065896598450648
1.81,-0.04054049041089694
1.82,-0.0404150994755167
1.83,-0.04028196233273861
1.84,-0.04014035471253965
1.85,-0.03998966246719183
1.86,-0.03982938264133848
1.87,-0.03965912321255293
1.88,-0.03947860315306536
1.89,-0.03928765005677449
1.9,-0.039086198231186815
1.91,-0.03887428520412184
1.92,-0.03865204784377642
1.93,-0.03841971757515033
1.94,-0.038177615370748215
1.95,-0.037926145456974404
1.96,-0.037665789091146186
1.97,-0.03739709796004882
1.98,-0.03712068713873921
1.99,-0.03683722788894067
2.0,-0.03654743829205865
2.01,-0.03625207841052311
2.02,-0.035951939970605855
2.03,-0.03564784051693346
2.04,-0.03534061330344762
2.05,-0.03503110220076601
2.06,-0.034720152566359866
2.07,-0.03440860478789622
2.08,-0.034097287304919205
2.09,-0.03378700944089112
2.1,-0.03347855661003149
2.11,-0.033172682587864086
2.12,-0.0328701064821389
2.13,-0.032571506335493154
2.14,-0.03227751552410432
2.15,-0.031988719088875135
2.16,-0.031705650181477744
2.17,-0.03142878744981568
2.18,-0.031158553432829198
2.19,-0.03089531292656721
2.2,-0.030639371439656338
2.21,-0.030390975570714084
2.22,-0.03015031257378756
2.23,-0.029917511198469214
2.24,-0.0296926426397947
2.25,-0.02947572218627961
2.26,-0.029266711152796564
2.27,-0.02906551927164546
2.28,-0.028872007358976493
2.29,-0.02868599030418923
2.3,-0.028507240390117414
2.31,-0.028335491330251133
2.32,-0.028170441182194045
2.33,-0.028011756921554228
2.34,-0.027859078259110638
2.35,-0.027712021908405382
2.36,-0.027570185417402165
2.37,-0.02743315218368241
2.38,-0.027300494439274667
2.39,-0.02717177820314554
2.4,-0.027046567064611837
2.41,-0.02692442574189707
2.42,-0.026804924028086593
2.43,-0.02668764014235891
2.44,-0.026572164526971538
2.45,-0.02645810194436039
2.46,-0.02634507489178522
2.47,-0.02623272622461037
2.48,-0.02612072095889958
2.49,-0.026008748508287365
2.5,-0.02589652431079258
2.51,-0.02578379120833908
2.52,-0.025670320285623143
2.53,-0.025555912092775454
2.54,-0.025440396625485626
2.55,-0.025323633744890283
2.56,-0.02520551312138511
2.57,-0.02508595379698554
2.58,-0.024964903674508036
2.59,-0.024842338600709637
2.6,-0.024718261389858012
2.61,-0.024592700516160516
2.62,-0.024465708755703454
2.63,-0.02433736155537812
2.64,-0.024207755352147267
2.65,-0.024077005721371388
2.66,-0.023945245452740828
2.67,-0.02381262256487649
2.68,-0.02367929820745299
2.69,-0.023545444650168647
2.7,-0.023411243230049866
2.71,-0.023276881955432493
2.72,-0.023142553938455164
2.73,-0.02300845509338746
2.74,-0.022874782198175077
2.75,-0.022741731132900653
2.76,-0.0226094950451966
2.77,-0.02247826268783208
2.78,-0.02234821689281053
2.79,-0.02221953309217713
2.8,-0.02209237810788173
2.81,-0.021966908928739315
2.82,-0.021843271589708366
2.83,-0.021721600615839397
2.84,-0.021602018003238486
2.85,-0.02148463281627523
2.86,-0.021369540671657625
2.87,-0.02125682352214411
2.88,-0.02114654948439166
2.89,-0.021038772845946317
2.9,-0.020933534181344908
2.91,-0.020830860638228085
2.92,-0.020730766235875563
2.93,-0.020633252380018344
2.94,-0.020538308411258248
2.95,-0.02044591226635518
2.96,-0.020356031181183135
2.97,-0.02026862251766713
2.98,-0.020183634564701434
2.99,-0.020101007484108105
3.0,-0.02002067417910012
3.01,-0.01994256129444296
3.02,-0.019866590138271762
3.03,-0.019792677668389474
3.04,-0.019720737478383987
3.05,-0.019650680575407628
3.06,-0.019582416653234427
3.07,-0.019515854593010487
3.08,-0.019450903557379193
3.09,-0.01938747370831538
3.1,-0.019325476911541954
3.11,-0.019264827621847894
3.12,-0.019205443326762217
3.13,-0.019147245251938477
3.14,-0.019090158782383893
3.15,-0.019034113997024947
3.16,-0.018979045972194252
3.17,-0.01892489513380547
3.18,-0.018871607487936586
3.19,-0.01881913479324945
3.2,-0.018767434675568725
3.21,-0.018716470660044976
3.22,-0.018666212181628162
3.23,-0.018616634461956393
3.24,-0.01856771844270976
3.25,-0.018519450573634376
3.26,-0.018471822593612162
3.27,-0.0184248312680732
3.28,-0.018378478084236895
3.29,-0.018332768931996746
3.3,-0.01828771372675822
3.31,-0.01824332603236412
3.32,-0.01819962267641582
3.33,-0.018156623314195448
3.34,-0.018114350035930423
3.35,-0.01807282691869253
3.36,-0.018032079640308448
3.37,-0.01799213502910157
3.38,-0.01795302067175982
3.39,-0.017914764550828556
3.4,-0.017877394625684558
3.41,-0.01784093849549824
3.42,-0.01780542306417284
3.43,-0.01777087423639283
3.44,-0.01773731662771157
3.45,-0.017704773311153194
3.46,-0.017673265578479504
3.47,-0.017642812789357663
3.48,-0.017613432134577545
3.49,-0.017585138544466646
3.5,-0.0175579445903933
3.51,-0.01753186037114205
3.52,-0.017506893502060118
3.53,-0.01748304907643391
3.54,-0.017460329678699423
3.55,-0.01743873542089582
3.56,-0.01741826399518395
3.57,-0.017398910757936575
3.58,-0.017380668830055224
3.59,-0.01736352919969693
3.6,-0.01734748087933822
3.61,-0.017332511045147072
3.62,-0.017318605167496923
3.63,-0.017305747225992204
3.64,-0.017293919864609746
3.65,-0.017283104535763493
3.66,-0.01727328174833357
3.67,-0.017264431211519715
3.68,-0.017256532003720577
3.69,-0.01724956279049257
3.7,-0.017243501987940654
3.71,-0.01723832788466225
3.72,-0.01723401887658265
3.73,-0.017230553577002733
3.74,-0.017227910943934936
3.75,-0.01722607043862552
3.76,-0.017225012150792234
3.77,-0.017224716849212708
3.78,-0.017225166155458226
3.79,-0.017226342544728854
3.8,-0.01722822947019308
3.81,-0.017230811396308908
3.82,-0.01723407380937641
3.83,-0.017238003294798167
3.84,-0.01724258752328348
3.85,-0.017247815234705473
3.86,-0.017253676272671315
3.87,-0.017260161518684744
3.88,-0.01726726289363094
3.89,-0.017274973305506695
3.9,-0.017283286589605113
3.91,-0.017292197475723897
3.92,-0.01730170150792842
3.93,-0.01731179498205241
3.94,-0.017322474877813535
3.95,-0.017333738776761906
3.96,-0.017345584786929904
3.97,-0.017358011464946612
3.98,-0.01737101773382336
3.99,-0.01738460280230403
4.0,-0.017398766089192854
4.01,-0.017413507143906118
4.02,-0.017428825573923064
4.03,-0.017444720973645602
4.04,-0.017461192856692915
4.05,-0.017478240595018096
4.06,-0.017495863360943702
4.07,-0.017514060072639417
4.08,-0.017532829351918015
4.09,-0.017552169477010077
4.1,-0.017572078354070306
4.11,-0.01759255348492641
4.12,-0.017613591940460017
4.13,-0.017635190353348637
4.14,-0.017657344892676605
4.15,-0.017680051275541862
4.16,-0.017703304747398393
4.17,-0.01772710010592549
4.18,-0.017751431701660922
4.19,-0.017776293445577143
4.2,-0.017801678846496923
4.21,-0.017827581013615153
4.22,-0.017853992693852825
4.23,-0.017880906304456767
4.24,-0.01790831394195775
4.25,-0.017936207448283864
4.26,-0.017964578411285098
4.27,-0.017993418226888425
4.28,-0.01802271812795857
4.29,-0.01805246920315907
4.3,-0.018082662465401765
4.31,-0.018113288857356608
4.32,-0.01814433930419564
4.33,-0.01817580474201313
4.34,-0.018207676158241544
4.35,-0.018239944596600628
4.36,-0.01827260122364013
4.37,-0.01830563731582616
4.38,-0.018339044313929225
4.39,-0.018372813826564846
4.4,-0.018406937653731213
4.41,-0.018441407808214846
4.42,-0.018476216512040046
4.43,-0.018511356233945963
4.44,-0.018546819665585978
4.45,-0.018582599752423903
4.46,-0.018618689681288953
4.47,-0.018655082884631156
4.48,-0.018691773042360697
4.49,-0.01872875406418054
4.5,-0.01876602010416583
4.51,-0.018803565529150117
4.52,-0.018841384921419364
4.53,-0.018879473070989996
4.54,-0.018917824946339853
4.55,-0.01895643570137151
4.56,-0.018995300640021053
4.57,-0.019034415214262176
4.58,-0.019073775005807658
4.59,-0.01911337570175544
4.6,-0.01915321309308644
4.61,-0.019193283040247682
4.62,-0.019233581476049838
4.63,-0.019274104373773044
4.64,-0.019314847739280272
4.65,-0.019355807603676244
4.66,-0.019396979993978634
4.67,-0.019438360939139396
4.68,-0.019479946442574447
4.69,-0.019521732479797112
4.7,-0.01956371499187287
4.71,-0.019605889871843855
4.72,-0.01964825296048038
4.73,-0.01969080004399503
4.74,-0.019733526843479083
4.75,-0.01977642901483325
4.76,-0.019819502155658128
4.77,-0.019862741787368517
4.78,-0.01990614337616389
4.79,-0.019949702316928063
4.8,-0.019993413944471898
4.81,-0.02003727354040541
4.82,-0.020081276331830794
4.83,-0.020125417496958543
4.84,-0.020169692170705432
4.85,-0.02021409546020927
4.86,-0.020258622437598812
4.87,-0.020303268158950238
4.88,-0.020348027662838185
4.89,-0.02039289598104305
4.9,-0.020437868156085708
4.91,-0.020482939228950645
4.92,-0.02052810426947587
4.93,-0.020573358364300253
4.94,-0.0206186966350765
4.95,-0.020664114240048506
4.96,-0.020709606391457868
4.97,-0.020755168345324895
4.98,-0.02080079541710073
4.99,-0.02084648298628844
5.0,-0.02089222650171786
5.01,-0.020938021479753127
5.02,-0.020983863510809508
5.03,-0.021029748270374425
5.04,-0.021075671506536137
5.05,-0.021121629050640158
5.06,-0.021167616817866018
5.07,-0.021213630808300948
5.08,-0.021259667101809036
5.09,-0.021305721860160075
5.1,-0.021351791333119388
5.11,-0.02139787184399345
5.12,-0.02144395979641013
5.13,-0.021490051667884213
5.14,-0.02153614401496613
5.15,-0.021582233458507554
5.16,-0.021628316686638508
5.17,-0.021674390456685688
5.18,-0.02172045158055798
5.19,-0.021766496927915237
5.2,-0.021812523422125574
5.21,-0.021858528036867282
5.22,-0.0219045077886754
5.23,-0.02195045973522956
5.24,-0.021996380977313604
5.25,-0.022042268645500136
5.26,-0.02208811990189519
5.27,-0.02213393194173135
5.28,-0.022179701981029334
5.29,-0.022225427260196995
5.3,-0.022271105039544103
5.31,-0.0223167325984893
5.32,-0.022362307233942846
5.33,-0.022407826253930306
5.34,-0.02245328698546099
5.35,-0.022498686763490188
5.36,-0.02254402293620953
5.37,-0.022589292862494094
5.38,-0.022634493913000733
5.39,-0.022679623470449786
5.4,-0.02272467892524016
5.41,-0.0227696576848232
5.42,-0.022814557164736692
5.43,-0.022859374795320582
5.44,-0.02290410802075644
5.45,-0.022948754301544135
5.46,-0.022993311115996458
5.47,-0.023037775957359015
5.48,-0.023082146343650498
5.49,-0.023126419810089602
5.5,-0.023170593916189457
5.51,-0.023214666245603303
5.52,-0.023258634408840965
5.53,-0.02330249604507696
5.54,-0.02334624882096095
5.55,-0.023389890433480606
5.56,-0.023433418615624563
5.57,-0.0234768311303272
5.58,-0.02352012577610651
5.59,-0.02356330038816205
5.6,-0.02360635283953097
5.61,-0.023649281038346272
5.62,-0.023692082935606432
5.63,-0.0237347565182607
5.64,-0.02377729981421285
5.65,-0.02381971089127382
5.66,-0.02386198785831838
5.67,-0.023904128865483355
5.68,-0.023946132100965085
5.69,-0.02398799579705066
5.7,-0.024029718223130117
5.71,-0.024071297689381318
5.72,-0.024112732544929738
5.73,-0.024154021178105667
5.74,-0.024195162015857245
5.75,-0.024236153520327083
5.76,-0.024276994193138526
5.77,-0.02431768256908148
5.78,-0.024358217218410503
5.79,-0.02439859674517942
5.8,-0.024438819785409724
5.81,-0.024478885009214964
5.82,-0.024518791115105885
5.83,-0.024558536832148495
5.84,-0.0245981209182253
5.85,-0.024637542158356913
5.86,-0.024676799366320577
5.87,-0.024715891379940763
5.88,-0.024754817062154846
5.89,-0.024793575302038944
5.9,-0.024832165010258606
5.91,-0.02487058512089354
5.92,-0.02490883458959944
5.93,-0.024946912395206494
5.94,-0.024984817535729207
5.95,-0.02502254903015977
5.96,-0.025060105918557975
5.97,-0.0250974872595035
5.98,-0.025134692131499603
5.99,-0.025171719631801186
6.0,-0.025208568878106696
6.01,-0.02524523900555361
6.02,-0.025281729168472027
6.03,-0.025318038540841154
6.04,-0.02535416631457356
6.05,-0.025390111700739845
6.06,-0.02542587392908217
6.07,-0.025461452249613183
6.08,-0.025496845930104622
6.09,-0.025532054259098984
6.1,-0.025567076543782874
6.11,-0.02560191211137433
6.12,-0.0256365603091086
6.13,-0.025671020504177917
6.14,-0.02570529208463919
6.15,-0.025739374458738272
6.16,-0.025773267055318797
6.17,-0.025806969324187565
6.18,-0.025840480735861652
6.19,-0.025873800782826757
6.2,-0.025906928977826385
6.21,-0.025939864855186158
6.22,-0.025972607970662136
6.23,-0.02600515790139218
6.24,-0.026037514245411342
6.25,-0.026069676622730523
6.26,-0.026101644673943845
6.27,-0.026133418060995058
6.28,-0.026164996466771277
6.29,-0.026196379594929348
6.3,-0.0262275671701494
6.31,-0.026258558937108895
6.32,-0.026289354660862126
6.33,-0.02631995412645399
6.34,-0.026350357138560244
6.35,-0.026380563521434326
6.36,-0.026410573118221085
6.37,-0.02644038579091674
6.38,-0.026470001420069448
6.39,-0.026499419904219283
6.4,-0.0265286411596323
6.41,-0.026557665120193336
6.42,-0.026586491736627336
6.43,-0.02661512097645211
6.44,-0.026643552823499138
6.45,-0.026671787277686862
6.46,-0.026699824354461034
6.47,-0.026727664084688678
6.48,-0.026755306514124395
6.49,-0.0267827517032644
6.5,-0.02680999972688014
6.51,-0.026837050673864927
6.52,-0.026863904646920934
6.53,-0.026890561762039574
6.54,-0.026917022148621617
6.55,-0.026943285949023826
6.56,-0.026969353318346247
6.57,-0.02699522442436522
6.58,-0.027020899446781
6.59,-0.02704637857799005
6.6,-0.027071662021853182
6.61,-0.027096749994374603
6.62,-0.027121642723082776
6.63,-0.027146340447069945
6.64,-0.02717084341691942
6.65,-0.027195151894105412
6.66,-0.02721926615159326
6.67,-0.02724318647330593
6.68,-0.02726691315408447
6.69,-0.02729044649988752
6.7,-0.02731378682681227
6.71,-0.027336934462227007
6.72,-0.027359889744151294
6.73,-0.027382653020463547
6.74,-0.027405224650153236
6.75,-0.027427605002348383
6.76,-0.027449794456701933
6.77,-0.027471793402365823
6.78,-0.027493602239363184
6.79,-0.02751522137770933
6.8,-0.027536651236658643
6.81,-0.027557892246057047
6.82,-0.027578944845223004
6.83,-0.02759980948345341
6.84,-0.027620486618711595
6.85,-0.027640976719299472
6.86,-0.02766128026265083
6.87,-0.027681397734733788
6.88,-0.027701329631341053
6.89,-0.027721076456932166
6.9,-0.02774063872491187
6.91,-0.027760016956639794
6.92,-0.02777921168274759
6.93,-0.02779822344215936
6.94,-0.027817052781194722
6.95,-0.02783570025505187
6.96,-0.027854166426569956
6.97,-0.027872451866420813
6.98,-0.027890557152085715
6.99,-0.02790848286955134
7.0,-0.02792622961088604
7.01,-0.02794379797595256
7.02,-0.027961188571360904
7.03,-0.027978402010389754
7.04,-0.02799543891307765
7.05,-0.028012299905060187
7.06,-0.028028985619426034
7.07,-0.028045496693920275
7.08,-0.028061833773348956
7.09,-0.02807799750786053
7.1,-0.02809398855326577
7.11,-0.028109807571089645
7.12,-0.02812545522722877
7.13,-0.028140932194106752
7.14,-0.0281562391479237
7.15,-0.028171376770576295
7.16,-0.028186345748770006
7.17,-0.028201146773566176
7.18,-0.028215780540304155
7.19,-0.028230247749344732
7.2,-0.028244549105085906
7.21,-0.028258685316548418
7.22,-0.028272657095590795
7.23,-0.028286465159440936
7.24,-0.028300110228636006
7.25,-0.028313593027119145
7.26,-0.028326914283215175
7.27,-0.028340074728973024
7.28,-0.028353075098673117
7.29,-0.028365916131318645
7.3,-0.028378598569216897
7.31,-0.028391123156653535
7.32,-0.028403490642337288
7.33,-0.02841570177763498
7.34,-0.02842775731733656
7.35,-0.02843965801785844
7.36,-0.028451404639746193
7.37,-0.028462997946270222
7.38,-0.0284744387021129
7.39,-0.028485727675773797
7.4,-0.028496865638163896
7.41,-0.02850785336195159
7.42,-0.028518691622465096
7.43,-0.02852938119753629
7.44,-0.028539922867327403
7.45,-0.02855031741302844
7.46,-0.02856056561895918
7.47,-0.02857066827109169
7.48,-0.02858062615740193
7.49,-0.028590440066700452
7.5,-0.028600110790940884
7.51,-0.028609639122189504
7.52,-0.028619025855025085
7.53,-0.028628271785244606
7.54,-0.028637377709984625
7.55,-0.02864634442791215
7.56,-0.02865517273776977
7.57,-0.028663863441029867
7.58,-0.02867241733860482
7.59,-0.02868083523332656
7.6,-0.02868911792869918
7.61,-0.02869726622936584
7.62,-0.02870528093930376
7.63,-0.02871316286448829
7.64,-0.028720912811334733
7.65,-0.028728531585591528
7.66,-0.028736019994386977
7.67,-0.028743378845142102
7.68,-0.028750608945170154
7.69,-0.028757711101619905
7.7,-0.028764686122398127
7.71,-0.028771534815618362
7.72,-0.028778257987955237
7.73,-0.028784856447315925
7.74,-0.028791331001454073
7.75,-0.02879768245646483
7.76,-0.028803911619495835
7.77,-0.028810019297175332
7.78,-0.028816006295011107
7.79,-0.02882187341832655
7.8,-0.028827621472103916
7.81,-0.02883325126107253
7.82,-0.02883876358787011
7.83,-0.02884415925576723
7.84,-0.028849439067115623
7.85,-0.02885460382278648
7.86,-0.028859654323067238
7.87,-0.028864591367657743
7.88,-0.02886941575525122
7.89,-0.028874128282604293
7.9,-0.02887872974648553
7.91,-0.02888322094257823
7.92,-0.0288876026641007
7.93,-0.028891875704398048
7.94,-0.028896040855523067
7.95,-0.02890009890708325
7.96,-0.028904050648400532
7.97,-0.02890789686715766
7.98,-0.028911638350018174
7.99,-0.02891527588086121
8.0,-0.028918810243392778
8.01,-0.028922242219773374
8.02,-0.028925572589239102
8.03,-0.028928802130753096
8.04,-0.028931931621173322
8.05,-0.028934961836085446
8.06,-0.028937893548017752
8.07,-0.028940727529038677
8.08,-0.028943464549404843
8.09,-0.02894610537620867
8.1,-0.028948650775963113
8.11,-0.028951101512976456
8.12,-0.028953458349370836
8.13,-0.02895572204495874
8.14,-0.02895789335817254
8.15,-0.028959973045533095
8.16,-0.02896196186012398
8.17,-0.028963860554242778
8.18,-0.02896566987798205
8.19,-0.028967390577977165
8.2,-0.028969023399884265
8.21,-0.02897056908665527
8.22,-0.028972028379389392
8.23,-0.028973402015583117
8.24,-0.028974690731646387
8.25,-0.02897589526157143
8.26,-0.02897701633571314
8.27,-0.028978054683234156
8.28,-0.028979011030399637
8.29,-0.02897988610134892
8.3,-0.02898068061653214
8.31,-0.028981395295100073
8.32,-0.028982030853424497
8.33,-0.02898258800434868
8.34,-0.028983067459142458
8.35,-0.02898346992631197
8.36,-0.02898379611107796
8.37,-0.02898404671633151
8.38,-0.028984222442651454
8.39,-0.02898432398715158
8.4,-0.028984352044509644
8.41,-0.028984307307223865
8.42,-0.02898419046366273
8.43,-0.028984002200622576
8.44,-0.028983743202055358
8.45,-0.0289834141478498
8.46,-0.028983015716295798
8.47,-0.028982548582765
8.48,-0.02898201341861337
8.49,-0.02898141089382388
8.5,-0.02898074167392986
8.51,-0.02898000642272611
8.52,-0.028979205800690296
8.53,-0.028978340465534453
8.54,-0.028977411071215407
8.55,-0.02897641826990381
8.56,-0.028975362709586474
8.57,-0.02897424503605318
8.58,-0.028973065892274708
8.59,-0.02897182591706624
8.6,-0.028970525747517236
8.61,-0.028969166016759557
8.62,-0.028967747355342122
8.63,-0.028966270390634513
8.64,-0.02896473574667068
8.65,-0.028963144044858915
8.66,-0.028961495903656886
8.67,-0.028959791937398824
8.68,-0.028958032758367478
8.69,-0.028956218975674155
8.7,-0.02895435119434106
8.71,-0.02895243001764435
8.72,-0.02895045604426428
8.73,-0.028948429870909145
8.74,-0.028946352090996656
8.75,-0.02894422329395405
8.76,-0.028942044066884262
8.77,-0.0289398149935396
8.78,-0.028937536654627043
8.79,-0.0289352096269784
8.8,-0.028932834485392165
8.81,-0.028930411800198293
8.82,-0.028927942139574486
8.83,-0.028925426068447457
8.84,-0.028922864147634696
8.85,-0.028920256936008
8.86,-0.028917604988029474
8.87,-0.028914908855863102
8.88,-0.02891216908852204
8.89,-0.028909386230862713
8.9,-0.028906560825783214
8.91,-0.028903693411758448
8.92,-0.0289007845249918
8.93,-0.02889783469845593
8.94,-0.02889484446106667
8.95,-0.028891814339661797
8.96,-0.028888744856875148
8.97,-0.028885636532796837
8.98,-0.028882489884465037
8.99,-0.028879305424808918
9.0,-0.028876083664751976
9.01,-0.02887282511084122
9.02,-0.028869530267352336
9.03,-0.028866199635343485
9.04,-0.02886283371181611
9.05,-0.028859432991626913
9.06,-0.02885599796596795
9.07,-0.02885252912272219
9.08,-0.028849026947126297
9.09,-0.0288454919205281
9.1,-0.028841924521990026
9.11,-0.028838325226537478
9.12,-0.02883469450663838
9.13,-0.028831032831736277
9.14,-0.02882734066733098
9.15,-0.02882361847678452
9.16,-0.02881986671961425
9.17,-0.028816085852447985
9.18,-0.02881227632919467
9.19,-0.028808438599740152
9.2,-0.02880457311178552
9.21,-0.028800680309533897
9.22,-0.028796760633945657
9.23,-0.028792814523368418
9.24,-0.028788842412434082
9.25,-0.028784844733302634
9.26,-0.02878082191493618
9.27,-0.028776774382800546
9.28,-0.028772702560116
9.29,-0.02876860686608632
9.3,-0.028764487717790405
9.31,-0.028760345528695993
9.32,-0.028756180709427613
9.33,-0.028751993667944366
9.34,-0.02874778480841535
9.35,-0.028743554532758172
9.36,-0.028739303239832786
9.37,-0.028735031324921997
9.38,-0.02873073918115715
9.39,-0.028726427197912494
9.4,-0.028722095762237592
9.41,-0.028717745258150552
9.42,-0.028713376066293178
9.43,-0.02870898856508147
9.44,-0.02870458312922828
9.45,-0.028700160131181377
9.46,-0.02869571994048422
9.47,-0.028691262923169834
9.48,-0.028686789443246024
9.49,-0.028682299861023743
9.5,-0.028677794534595617
9.51,-0.028673273819189906
9.52,-0.0286687380666043
9.53,-0.028664187626505053
9.54,-0.02865962284542693
9.55,-0.028655044067001288
9.56,-0.028650451632527458
9.57,-0.028645845879814263
9.58,-0.028641227144678916
9.59,-0.02863659575950788
9.6,-0.02863195205436307
9.61,-0.028627296356668375
9.62,-0.028622628990576857
9.63,-0.02861795027812365
9.64,-0.028613260538265597
9.65,-0.02860856008738249
9.66,-0.02860384923944226
9.67,-0.028599128305142153
9.68,-0.02859439759313464
9.69,-0.028589657409167125
9.7,-0.028584908056216926
9.71,-0.02858014983511571
9.72,-0.028575383043444574
9.73,-0.028570607976826333
9.74,-0.02856582492773272
9.75,-0.028561034186457536
9.76,-0.028556236040649923
9.77,-0.02855143077547398
9.78,-0.02854661867338328
9.79,-0.028541800014266296
9.8,-0.028536975075873525
9.81,-0.0285321441330109
9.82,-0.0285273074582863
9.83,-0.028522465321969354
9.84,-0.028517617991338895
9.85,-0.02851276573186838
9.86,-0.028507908805980534
9.87,-0.02850304747414615
9.88,-0.028498181994324967
9.89,-0.028493312621904878
9.9,-0.028488439610142927
9.91,-0.028483563209531125
9.92,-0.028478683668610002
9.93,-0.028473801233535205
